                    ************************************************************************************************
                    *  Z= 38 A= 86: Positive-Parity Spin-dependent Level Density [MeV-1] for Sr 86 and ldmodel= 1  *
   2.25  0.432  1.40E+01 1.13E+01 9.48E+01 5.04E-01 1.38E+00 1.93E+00 2.06E+00 1.85E+00 1.44E+00 9.92E-01 6.10E-01 3.37E-01 1.68E-01 7.54E-02 3.07E-02 1.14E-02 3.81E-03 1.16E-03 3.23E-04 8.15E-05 1.88E-05 3.93E-06 7.51E-07 1.31E-07 2.07E-08 3.00E-09 3.97E-10 4.78E-11 5.26E-12 5.28E-13 4.84E-14 4.04E-15 3.09E-16
   2.50  0.456  2.27E+01 1.73E+01 1.45E+02 7.69E-01 2.11E+00 2.94E+00 3.14E+00 2.82E+00 2.20E+00 1.51E+00 9.31E-01 5.14E-01 2.56E-01 1.15E-01 4.69E-02 1.73E-02 5.81E-03 1.77E-03 4.92E-04 1.24E-04 2.86E-05 5.99E-06 1.14E-06 1.99E-07 3.16E-08 4.58E-09 6.05E-10 7.29E-11 8.02E-12 8.05E-13 7.38E-14 6.17E-15 4.71E-16
   2.75  0.478  3.58E+01 2.62E+01 2.19E+02 1.16E+00 3.19E+00 4.44E+00 4.75E+00 4.26E+00 3.32E+00 2.29E+00 1.41E+00 7.77E-01 3.87E-01 1.74E-01 7.09E-02 2.62E-02 8.79E-03 2.68E-03 7.44E-04 1.88E-04 4.32E-05 9.06E-06 1.73E-06 3.01E-07 4.79E-08 6.93E-09 9.15E-10 1.10E-10 1.21E-11 1.22E-12 1.12E-13 9.33E-15 7.12E-16
   3.00  0.499  5.54E+01 3.93E+01 3.32E+02 1.71E+00 4.71E+00 6.58E+00 7.07E+00 6.38E+00 5.02E+00 3.50E+00 2.18E+00 1.22E+00 6.16E-01 2.82E-01 1.17E-01 4.41E-02 1.51E-02 4.73E-03 1.35E-03 3.50E-04 8.29E-05 1.79E-05 3.54E-06 6.38E-07 1.05E-07 1.58E-08 2.17E-09 2.72E-10 3.13E-11 3.28E-12 3.15E-13 2.76E-14 2.22E-15
   3.25  0.520  8.47E+01 5.87E+01 5.01E+02 2.51E+00 6.90E+00 9.67E+00 1.05E+01 9.51E+00 7.55E+00 5.31E+00 3.35E+00 1.90E+00 9.77E-01 4.55E-01 1.93E-01 7.43E-02 2.61E-02 8.37E-03 2.45E-03 6.55E-04 1.60E-04 3.57E-05 7.30E-06 1.36E-06 2.33E-07 3.65E-08 5.23E-09 6.86E-10 8.23E-11 9.06E-12 9.13E-13 8.42E-14 7.12E-15
   3.50  0.539  1.28E+02 8.72E+01 7.52E+02 3.65E+00 1.01E+01 1.42E+01 1.54E+01 1.41E+01 1.13E+01 8.03E+00 5.12E+00 2.95E+00 1.54E+00 7.30E-01 3.15E-01 1.24E-01 4.46E-02 1.46E-02 4.40E-03 1.21E-03 3.04E-04 7.00E-05 1.48E-05 2.86E-06 5.07E-07 8.24E-08 1.23E-08 1.68E-09 2.11E-10 2.43E-11 2.56E-12 2.48E-13 2.21E-14
   3.75  0.558  1.93E+02 1.29E+02 1.12E+03 5.30E+00 1.46E+01 2.07E+01 2.26E+01 2.08E+01 1.68E+01 1.21E+01 7.79E+00 4.55E+00 2.41E+00 1.16E+00 5.11E-01 2.05E-01 7.53E-02 2.53E-02 7.80E-03 2.20E-03 5.69E-04 1.35E-04 2.95E-05 5.89E-06 1.08E-06 1.82E-07 2.83E-08 4.02E-09 5.26E-10 6.32E-11 6.98E-12 7.09E-13 6.61E-14
   4.00  0.576  2.88E+02 1.91E+02 1.68E+03 7.68E+00 2.12E+01 3.01E+01 3.30E+01 3.06E+01 2.49E+01 1.81E+01 1.18E+01 6.97E+00 3.75E+00 1.84E+00 8.21E-01 3.36E-01 1.26E-01 4.34E-02 1.37E-02 3.96E-03 1.05E-03 2.57E-04 5.78E-05 1.19E-05 2.27E-06 3.96E-07 6.36E-08 9.41E-09 1.28E-09 1.60E-10 1.85E-11 1.97E-12 1.92E-13
   4.25  0.594  4.29E+02 2.80E+02 2.49E+03 1.11E+01 3.07E+01 4.36E+01 4.81E+01 4.49E+01 3.68E+01 2.70E+01 1.78E+01 1.06E+01 5.80E+00 2.88E+00 1.31E+00 5.48E-01 2.09E-01 7.36E-02 2.38E-02 7.05E-03 1.92E-03 4.83E-04 1.12E-04 2.38E-05 4.67E-06 8.44E-07 1.41E-07 2.16E-08 3.05E-09 3.98E-10 4.78E-11 5.30E-12 5.42E-13
   4.50  0.611  6.34E+02 4.12E+02 3.69E+03 1.60E+01 4.43E+01 6.31E+01 6.98E+01 6.56E+01 5.42E+01 4.00E+01 2.67E+01 1.62E+01 8.93E+00 4.51E+00 2.09E+00 8.85E-01 3.45E-01 1.24E-01 4.09E-02 1.24E-02 3.48E-03 8.97E-04 2.13E-04 4.68E-05 9.48E-06 1.77E-06 3.05E-07 4.85E-08 7.12E-09 9.65E-10 1.21E-10 1.39E-11 1.49E-12
   4.75  0.628  9.36E+02 6.02E+02 5.45E+03 2.29E+01 6.37E+01 9.11E+01 1.01E+02 9.57E+01 7.96E+01 5.93E+01 3.99E+01 2.45E+01 1.37E+01 7.01E+00 3.29E+00 1.42E+00 5.65E-01 2.07E-01 6.97E-02 2.17E-02 6.22E-03 1.65E-03 4.03E-04 9.09E-05 1.90E-05 3.65E-06 6.50E-07 1.07E-07 1.63E-08 2.29E-09 2.98E-10 3.58E-11 3.98E-12
   5.00  0.644  1.38E+03 8.80E+02 8.03E+03 3.29E+01 9.16E+01 1.31E+02 1.46E+02 1.39E+02 1.17E+02 8.76E+01 5.96E+01 3.69E+01 2.09E+01 1.08E+01 5.18E+00 2.27E+00 9.19E-01 3.43E-01 1.18E-01 3.75E-02 1.10E-02 2.99E-03 7.50E-04 1.74E-04 3.74E-05 7.42E-06 1.36E-06 2.32E-07 3.66E-08 5.33E-09 7.19E-10 8.99E-11 1.04E-11
   5.50  0.676  3.24E+03 1.87E+03 1.73E+04 6.75E+01 1.88E+02 2.71E+02 3.05E+02 2.93E+02 2.49E+02 1.90E+02 1.31E+02 8.30E+01 4.81E+01 2.57E+01 1.26E+01 5.71E+00 2.39E+00 9.24E-01 3.31E-01 1.10E-01 3.37E-02 9.58E-03 2.53E-03 6.18E-04 1.40E-04 2.95E-05 5.75E-06 1.04E-06 1.75E-07 2.73E-08 3.96E-09 5.32E-10 6.65E-11
   6.00  0.706  7.18E+03 3.93E+03 3.71E+04 1.37E+02 3.84E+02 5.56E+02 6.30E+02 6.11E+02 5.25E+02 4.07E+02 2.86E+02 1.85E+02 1.09E+02 5.98E+01 3.02E+01 1.41E+01 6.08E+00 2.43E+00 9.04E-01 3.11E-01 9.97E-02 2.96E-02 8.18E-03 2.10E-03 5.01E-04 1.11E-04 2.30E-05 4.41E-06 7.88E-07 1.31E-07 2.03E-08 2.92E-09 3.91E-10
   6.50  0.735  1.54E+04 8.25E+03 7.91E+04 2.79E+02 7.81E+02 1.14E+03 1.30E+03 1.27E+03 1.10E+03 8.65E+02 6.19E+02 4.07E+02 2.46E+02 1.38E+02 7.11E+01 3.41E+01 1.52E+01 6.27E+00 2.41E+00 8.61E-01 2.87E-01 8.87E-02 2.56E-02 6.88E-03 1.72E-03 4.02E-04 8.74E-05 1.77E-05 3.36E-06 5.92E-07 9.74E-08 1.49E-08 2.14E-09
   7.00  0.763  3.26E+04 1.72E+04 1.68E+05 5.63E+02 1.58E+03 2.31E+03 2.65E+03 2.62E+03 2.30E+03 1.83E+03 1.33E+03 8.88E+02 5.48E+02 3.13E+02 1.65E+02 8.14E+01 3.72E+01 1.59E+01 6.29E+00 2.33E+00 8.03E-01 2.58E-01 7.76E-02 2.18E-02 5.70E-03 1.39E-03 3.19E-04 6.81E-05 1.36E-05 2.53E-06 4.42E-07 7.20E-08 1.10E-08
   7.50  0.789  6.83E+04 3.57E+04 3.54E+05 1.13E+03 3.18E+03 4.66E+03 5.39E+03 5.37E+03 4.77E+03 3.85E+03 2.84E+03 1.93E+03 1.22E+03 7.12E+02 3.87E+02 1.96E+02 9.22E+01 4.06E+01 1.67E+01 6.40E+00 2.30E+00 7.71E-01 2.42E-01 7.11E-02 1.96E-02 5.04E-03 1.21E-03 2.74E-04 5.80E-05 1.15E-05 2.13E-06 3.71E-07 6.05E-08
   8.00  0.815  1.41E+05 7.25E+04 7.37E+05 2.19E+03 6.17E+03 9.11E+03 1.06E+04 1.07E+04 9.66E+03 7.93E+03 5.98E+03 4.17E+03 2.70E+03 1.62E+03 9.11E+02 4.78E+02 2.34E+02 1.07E+02 4.62E+01 1.86E+01 7.02E+00 2.49E+00 8.26E-01 2.58E-01 7.54E-02 2.07E-02 5.35E-03 1.30E-03 2.96E-04 6.33E-05 1.27E-05 2.41E-06 4.28E-07
   8.50  0.840  2.84E+05 1.43E+05 1.49E+06 4.14E+03 1.17E+04 1.74E+04 2.05E+04 2.08E+04 1.90E+04 1.59E+04 1.22E+04 8.67E+03 5.74E+03 3.55E+03 2.05E+03 1.11E+03 5.62E+02 2.67E+02 1.19E+02 5.01E+01 1.98E+01 7.34E+00 2.56E+00 8.41E-01 2.60E-01 7.57E-02 2.07E-02 5.35E-03 1.30E-03 2.98E-04 6.43E-05 1.31E-05 2.51E-06
   9.00  0.865  5.62E+05 2.77E+05 2.94E+06 7.70E+03 2.18E+04 3.26E+04 3.85E+04 3.96E+04 3.66E+04 3.10E+04 2.42E+04 1.75E+04 1.18E+04 7.48E+03 4.43E+03 2.46E+03 1.29E+03 6.31E+02 2.92E+02 1.27E+02 5.21E+01 2.01E+01 7.34E+00 2.52E+00 8.19E-01 2.51E-01 7.24E-02 1.97E-02 5.08E-03 1.23E-03 2.83E-04 6.14E-05 1.26E-05
   9.50  0.888  1.09E+06 5.25E+05 5.68E+06 1.41E+04 4.00E+04 5.98E+04 7.12E+04 7.38E+04 6.89E+04 5.90E+04 4.67E+04 3.44E+04 2.37E+04 1.53E+04 9.24E+03 5.26E+03 2.82E+03 1.43E+03 6.80E+02 3.06E+02 1.30E+02 5.20E+01 1.97E+01 7.06E+00 2.39E+00 7.64E-01 2.31E-01 6.62E-02 1.79E-02 4.59E-03 1.11E-03 2.55E-04 5.54E-05
  10.00  0.911  2.06E+06 9.76E+05 1.07E+07 2.52E+04 7.19E+04 1.08E+05 1.29E+05 1.35E+05 1.27E+05 1.10E+05 8.82E+04 6.59E+04 4.61E+04 3.03E+04 1.87E+04 1.09E+04 5.98E+03 3.10E+03 1.52E+03 7.03E+02 3.08E+02 1.28E+02 5.00E+01 1.86E+01 6.53E+00 2.17E+00 6.86E-01 2.05E-01 5.81E-02 1.56E-02 3.98E-03 9.60E-04 2.20E-04
  11.00  0.956  8.47E+06 3.20E+06 3.63E+07 7.78E+04 2.22E+05 3.36E+05 4.06E+05 4.30E+05 4.11E+05 3.62E+05 2.97E+05 2.28E+05 1.64E+05 1.11E+05 7.10E+04 4.29E+04 2.45E+04 1.33E+04 6.83E+03 3.32E+03 1.53E+03 6.73E+02 2.80E+02 1.11E+02 4.16E+01 1.48E+01 5.03E+00 1.62E+00 4.97E-01 1.45E-01 4.02E-02 1.06E-02 2.65E-03
  12.00  0.998  2.83E+07 9.91E+06 1.15E+08 2.28E+05 6.53E+05 9.92E+05 1.21E+06 1.29E+06 1.25E+06 1.12E+06 9.35E+05 7.32E+05 5.40E+05 3.75E+05 2.47E+05 1.54E+05 9.12E+04 5.13E+04 2.74E+04 1.39E+04 6.71E+03 3.08E+03 1.35E+03 5.62E+02 2.23E+02 8.44E+01 3.04E+01 1.04E+01 3.42E+00 1.07E+00 3.17E-01 8.99E-02 2.43E-02
  13.00  1.039  8.65E+07 2.91E+07 3.48E+08 6.37E+05 1.83E+06 2.79E+06 3.43E+06 3.69E+06 3.62E+06 3.29E+06 2.79E+06 2.22E+06 1.67E+06 1.19E+06 8.01E+05 5.13E+05 3.13E+05 1.81E+05 1.00E+05 5.27E+04 2.64E+04 1.26E+04 5.77E+03 2.52E+03 1.05E+03 4.16E+02 1.58E+02 5.71E+01 1.98E+01 6.54E+00 2.07E+00 6.24E-01 1.80E-01
  14.00  1.078  2.50E+08 8.18E+07 9.99E+08 1.71E+06 4.92E+06 7.55E+06 9.31E+06 1.01E+07 1.00E+07 9.19E+06 7.90E+06 6.39E+06 4.89E+06 3.55E+06 2.45E+06 1.60E+06 1.00E+06 5.97E+05 3.39E+05 1.84E+05 9.55E+04 4.73E+04 2.24E+04 1.01E+04 4.40E+03 1.82E+03 7.23E+02 2.74E+02 9.96E+01 3.47E+01 1.15E+01 3.68E+00 1.12E+00
  15.00  1.116  6.92E+08 2.21E+08 2.75E+09 4.44E+06 1.28E+07 1.97E+07 2.44E+07 2.67E+07 2.66E+07 2.47E+07 2.15E+07 1.76E+07 1.37E+07 1.01E+07 7.09E+06 4.75E+06 3.03E+06 1.85E+06 1.08E+06 6.02E+05 3.21E+05 1.64E+05 8.02E+04 3.76E+04 1.69E+04 7.26E+03 2.99E+03 1.18E+03 4.49E+02 1.63E+02 5.68E+01 1.90E+01 6.09E+00
  16.00  1.153  1.84E+09 5.76E+08 7.32E+09 1.11E+07 3.22E+07 4.96E+07 6.18E+07 6.80E+07 6.84E+07 6.40E+07 5.63E+07 4.67E+07 3.68E+07 2.76E+07 1.97E+07 1.34E+07 8.73E+06 5.44E+06 3.24E+06 1.85E+06 1.01E+06 5.33E+05 2.68E+05 1.29E+05 6.00E+04 2.67E+04 1.14E+04 4.67E+03 1.84E+03 6.94E+02 2.52E+02 8.79E+01 2.94E+01
  17.00  1.188  4.75E+09 1.46E+09 1.88E+10 2.72E+07 7.86E+07 1.21E+08 1.52E+08 1.68E+08 1.70E+08 1.61E+08 1.43E+08 1.20E+08 9.53E+07 7.24E+07 5.25E+07 3.63E+07 2.41E+07 1.53E+07 9.30E+06 5.43E+06 3.04E+06 1.64E+06 8.45E+05 4.19E+05 2.00E+05 9.15E+04 4.03E+04 1.70E+04 6.94E+03 2.72E+03 1.02E+03 3.70E+02 1.29E+02
  18.00  1.223  1.19E+10 3.57E+09 4.70E+10 6.46E+07 1.87E+08 2.90E+08 3.64E+08 4.04E+08 4.12E+08 3.92E+08 3.50E+08 2.97E+08 2.39E+08 1.84E+08 1.35E+08 9.49E+07 6.39E+07 4.13E+07 2.56E+07 1.52E+07 8.70E+06 4.78E+06 2.53E+06 1.28E+06 6.28E+05 2.95E+05 1.34E+05 5.83E+04 2.45E+04 9.88E+03 3.84E+03 1.44E+03 5.20E+02
  19.00  1.256  2.90E+10 8.55E+09 1.14E+11 1.50E+08 4.34E+08 6.75E+08 8.50E+08 9.49E+08 9.72E+08 9.30E+08 8.39E+08 7.17E+08 5.83E+08 4.53E+08 3.37E+08 2.40E+08 1.64E+08 1.07E+08 6.77E+07 4.10E+07 2.39E+07 1.34E+07 7.23E+06 3.76E+06 1.88E+06 9.06E+05 4.21E+05 1.88E+05 8.12E+04 3.37E+04 1.35E+04 5.22E+03 1.95E+03
  20.00  1.289  6.89E+10 2.00E+10 2.71E+11 3.40E+08 9.87E+08 1.54E+09 1.94E+09 2.18E+09 2.24E+09 2.16E+09 1.96E+09 1.69E+09 1.39E+09 1.09E+09 8.17E+08 5.89E+08 4.08E+08 2.71E+08 1.73E+08 1.07E+08 6.33E+07 3.61E+07 1.99E+07 1.05E+07 5.38E+06 2.65E+06 1.26E+06 5.78E+05 2.55E+05 1.09E+05 4.49E+04 1.78E+04 6.84E+03
  22.50  1.367  8.29E+11 1.52E+11 2.13E+12 2.43E+09 7.05E+09 1.10E+10 1.40E+10 1.58E+10 1.65E+10 1.61E+10 1.48E+10 1.30E+10 1.09E+10 8.73E+09 6.72E+09 4.97E+09 3.54E+09 2.43E+09 1.60E+09 1.02E+09 6.29E+08 3.73E+08 2.14E+08 1.18E+08 6.34E+07 3.28E+07 1.64E+07 7.90E+06 3.69E+06 1.67E+06 7.28E+05 3.07E+05 1.26E+05
  25.00  1.441  5.99E+12 1.03E+12 1.49E+13 1.56E+10 4.53E+10 7.10E+10 9.08E+10 1.03E+11 1.09E+11 1.07E+11 1.00E+11 8.89E+10 7.57E+10 6.18E+10 4.85E+10 3.67E+10 2.67E+10 1.88E+10 1.28E+10 8.38E+09 5.31E+09 3.26E+09 1.93E+09 1.11E+09 6.16E+08 3.31E+08 1.73E+08 8.70E+07 4.25E+07 2.01E+07 9.22E+06 4.10E+06 1.76E+06
  30.00  1.579  3.68E+14 3.62E+13 5.48E+14 4.95E+11 1.44E+12 2.28E+12 2.94E+12 3.38E+12 3.61E+12 3.62E+12 3.44E+12 3.13E+12 2.74E+12 2.30E+12 1.86E+12 1.46E+12 1.10E+12 8.06E+11 5.71E+11 3.92E+11 2.61E+11 1.68E+11 1.05E+11 6.41E+10 3.78E+10 2.16E+10 1.20E+10 6.49E+09 3.40E+09 1.73E+09 8.58E+08 4.13E+08 1.93E+08
  40.00  1.823  4.00E+17 2.00E+16 3.27E+17 2.35E+14 6.88E+14 1.09E+15 1.43E+15 1.67E+15 1.81E+15 1.86E+15 1.82E+15 1.71E+15 1.55E+15 1.35E+15 1.14E+15 9.36E+14 7.44E+14 5.75E+14 4.32E+14 3.15E+14 2.24E+14 1.55E+14 1.05E+14 6.86E+13 4.39E+13 2.74E+13 1.66E+13 9.86E+12 5.70E+12 3.21E+12 1.77E+12 9.46E+11 4.95E+11
  50.00  2.038  1.05E+20 5.25E+18 9.09E+19 5.49E+16 1.61E+17 2.58E+17 3.39E+17 4.01E+17 4.41E+17 4.59E+17 4.58E+17 4.39E+17 4.06E+17 3.64E+17 3.17E+17 2.68E+17 2.20E+17 1.76E+17 1.38E+17 1.05E+17 7.79E+16 5.65E+16 4.00E+16 2.76E+16 1.87E+16 1.23E+16 7.95E+15 5.01E+15 3.09E+15 1.86E+15 1.10E+15 6.33E+14 3.57E+14
  60.00  2.233  1.64E+22 8.17E+20 1.48E+22 7.76E+18 2.29E+19 3.67E+19 4.85E+19 5.78E+19 6.42E+19 6.76E+19 6.83E+19 6.65E+19 6.26E+19 5.71E+19 5.07E+19 4.39E+19 3.70E+19 3.04E+19 2.44E+19 1.92E+19 1.47E+19 1.10E+19 8.09E+18 5.81E+18 4.08E+18 2.81E+18 1.89E+18 1.25E+18 8.07E+17 5.11E+17 3.17E+17 1.93E+17 1.15E+17
  70.00  2.411  1.72E+24 8.54E+22 1.61E+24 7.50E+20 2.21E+21 3.56E+21 4.72E+21 5.66E+21 6.34E+21 6.74E+21 6.87E+21 6.77E+21 6.45E+21 5.98E+21 5.40E+21 4.75E+21 4.08E+21 3.42E+21 2.81E+21 2.26E+21 1.77E+21 1.37E+21 1.03E+21 7.62E+20 5.52E+20 3.92E+20 2.73E+20 1.87E+20 1.25E+20 8.22E+19 5.30E+19 3.36E+19 2.09E+19
  80.00  2.578  1.32E+26 6.52E+24 1.27E+26 5.35E+22 1.58E+23 2.55E+23 3.39E+23 4.09E+23 4.60E+23 4.93E+23 5.07E+23 5.03E+23 4.85E+23 4.55E+23 4.16E+23 3.71E+23 3.24E+23 2.76E+23 2.31E+23 1.89E+23 1.51E+23 1.19E+23 9.17E+22 6.94E+22 5.15E+22 3.76E+22 2.69E+22 1.89E+22 1.30E+22 8.83E+21 5.88E+21 3.84E+21 2.47E+21
  90.00  2.734  7.84E+27 3.85E+26 7.74E+27 2.98E+24 8.79E+24 1.42E+25 1.90E+25 2.29E+25 2.60E+25 2.80E+25 2.89E+25 2.90E+25 2.82E+25 2.67E+25 2.46E+25 2.22E+25 1.96E+25 1.70E+25 1.44E+25 1.20E+25 9.75E+24 7.80E+24 6.13E+24 4.72E+24 3.58E+24 2.66E+24 1.95E+24 1.40E+24 9.90E+23 6.88E+23 4.70E+23 3.16E+23 2.09E+23
 100.00  2.882  3.75E+29 1.83E+28 3.78E+29 1.34E+26 3.97E+26 6.43E+26 8.61E+26 1.04E+27 1.19E+27 1.28E+27 1.34E+27 1.35E+27 1.32E+27 1.26E+27 1.17E+27 1.07E+27 9.54E+26 8.34E+26 7.16E+26 6.02E+26 4.98E+26 4.04E+26 3.22E+26 2.53E+26 1.95E+26 1.48E+26 1.10E+26 8.06E+25 5.81E+25 4.13E+25 2.88E+25 1.98E+25 1.34E+25
 110.00  3.023  1.49E+31 7.26E+29 1.53E+31 5.07E+27 1.50E+28 2.43E+28 3.26E+28 3.97E+28 4.52E+28 4.91E+28 5.14E+28 5.21E+28 5.13E+28 4.93E+28 4.63E+28 4.26E+28 3.83E+28 3.39E+28 2.93E+28 2.50E+28 2.09E+28 1.72E+28 1.39E+28 1.10E+28 8.63E+27 6.64E+27 5.03E+27 3.75E+27 2.75E+27 1.99E+27 1.41E+27 9.90E+26 6.83E+26
 120.00  3.157  5.05E+32 2.45E+31 5.27E+32 1.64E+29 4.84E+29 7.86E+29 1.06E+30 1.29E+30 1.47E+30 1.61E+30 1.69E+30 1.72E+30 1.70E+30 1.65E+30 1.56E+30 1.44E+30 1.31E+30 1.16E+30 1.02E+30 8.76E+29 7.40E+29 6.15E+29 5.03E+29 4.04E+29 3.20E+29 2.50E+29 1.92E+29 1.45E+29 1.08E+29 7.93E+28 5.73E+28 4.09E+28 2.87E+28
 130.00  3.286  1.49E+34 7.19E+32 1.58E+34 4.61E+30 1.36E+31 2.22E+31 2.99E+31 3.65E+31 4.18E+31 4.57E+31 4.82E+31 4.93E+31 4.91E+31 4.77E+31 4.54E+31 4.23E+31 3.87E+31 3.47E+31 3.06E+31 2.65E+31 2.26E+31 1.90E+31 1.57E+31 1.27E+31 1.02E+31 8.04E+30 6.25E+30 4.79E+30 3.62E+30 2.69E+30 1.97E+30 1.43E+30 1.02E+30
 140.00  3.410  3.87E+35 1.86E+34 4.15E+35 1.15E+32 3.40E+32 5.53E+32 7.46E+32 9.13E+32 1.05E+33 1.15E+33 1.22E+33 1.25E+33 1.25E+33 1.22E+33 1.17E+33 1.09E+33 1.01E+33 9.09E+32 8.07E+32 7.05E+32 6.06E+32 5.13E+32 4.27E+32 3.51E+32 2.84E+32 2.26E+32 1.78E+32 1.38E+32 1.05E+32 7.92E+31 5.89E+31 4.32E+31 3.12E+31
 150.00  3.530  9.00E+36 4.30E+35 9.74E+36 2.57E+33 7.61E+33 1.24E+34 1.67E+34 2.05E+34 2.36E+34 2.60E+34 2.76E+34 2.84E+34 2.85E+34 2.79E+34 2.68E+34 2.53E+34 2.34E+34 2.12E+34 1.90E+34 1.67E+34 1.44E+34 1.23E+34 1.03E+34 8.57E+33 6.99E+33 5.63E+33 4.46E+33 3.49E+33 2.70E+33 2.06E+33 1.55E+33 1.15E+33 8.39E+32
 160.00  3.646  1.89E+38 9.01E+36 2.07E+38 5.20E+34 1.54E+35 2.51E+35 3.40E+35 4.17E+35 4.81E+35 5.30E+35 5.64E+35 5.83E+35 5.87E+35 5.78E+35 5.58E+35 5.28E+35 4.90E+35 4.48E+35 4.03E+35 3.56E+35 3.10E+35 2.66E+35 2.25E+35 1.88E+35 1.55E+35 1.26E+35 1.01E+35 7.94E+34 6.19E+34 4.76E+34 3.62E+34 2.71E+34 2.01E+34
 170.00  3.758  3.63E+39 1.72E+38 4.00E+39 9.63E+35 2.86E+36 4.65E+36 6.30E+36 7.75E+36 8.95E+36 9.89E+36 1.05E+37 1.09E+37 1.10E+37 1.09E+37 1.06E+37 1.00E+37 9.37E+36 8.60E+36 7.77E+36 6.92E+36 6.06E+36 5.24E+36 4.46E+36 3.75E+36 3.11E+36 2.54E+36 2.05E+36 1.63E+36 1.28E+36 9.97E+35 7.64E+35 5.79E+35 4.33E+35
