                    ************************************************************************************************
                    *  Z= 28 A= 64: Positive-Parity Spin-dependent Level Density [MeV-1] for Ni 64 and ldmodel= 5  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29
  90.00  3.107  2.15E+17 1.35E+16 1.87E+17 1.60E+14 1.68E+14 4.83E+14 4.80E+14 7.80E+14 6.87E+14 8.62E+14 7.71E+14 8.83E+14 7.21E+14 7.39E+14 6.21E+14 5.77E+14 4.64E+14 4.07E+14 3.16E+14 2.66E+14 1.92E+14 1.48E+14 1.06E+14 7.84E+13 5.45E+13 3.83E+13 2.52E+13 1.67E+13 1.04E+13 6.52E+12 3.83E+12 2.27E+12 1.29E+12
 100.00  3.275  2.70E+18 1.65E+17 2.37E+18 1.90E+15 1.99E+15 5.72E+15 5.69E+15 9.28E+15 8.21E+15 1.04E+16 9.34E+15 1.07E+16 8.87E+15 9.16E+15 7.72E+15 7.28E+15 5.92E+15 5.26E+15 4.15E+15 3.53E+15 2.60E+15 2.04E+15 1.49E+15 1.13E+15 7.96E+14 5.75E+14 3.87E+14 2.65E+14 1.70E+14 1.10E+14 6.66E+13 4.11E+13 2.43E+13
 110.00  3.435  3.03E+19 1.81E+18 2.69E+19 2.02E+16 2.12E+16 6.11E+16 6.08E+16 9.93E+16 8.84E+16 1.12E+17 1.01E+17 1.17E+17 9.74E+16 1.01E+17 8.65E+16 8.19E+16 6.73E+16 6.05E+16 4.82E+16 4.16E+16 3.11E+16 2.48E+16 1.84E+16 1.41E+16 1.02E+16 7.51E+15 5.16E+15 3.61E+15 2.38E+15 1.57E+15 9.81E+14 6.26E+14 3.81E+14
 120.00  3.588  3.09E+20 1.81E+19 2.77E+20 1.97E+17 2.06E+17 5.95E+17 5.92E+17 9.64E+17 8.63E+17 1.10E+18 9.94E+17 1.16E+18 9.69E+17 1.02E+18 8.75E+17 8.35E+17 6.93E+17 6.30E+17 5.06E+17 4.42E+17 3.34E+17 2.70E+17 2.04E+17 1.58E+17 1.16E+17 8.70E+16 6.10E+16 4.35E+16 2.92E+16 1.98E+16 1.27E+16 8.27E+15 5.17E+15
 130.00  3.734  2.90E+21 1.67E+20 2.62E+21 1.77E+18 1.85E+18 5.35E+18 5.32E+18 8.70E+18 7.80E+18 1.00E+19 9.08E+18 1.06E+19 8.92E+18 9.38E+18 8.13E+18 7.81E+18 6.54E+18 5.99E+18 4.86E+18 4.29E+18 3.28E+18 2.68E+18 2.05E+18 1.62E+18 1.20E+18 9.10E+17 6.48E+17 4.71E+17 3.22E+17 2.23E+17 1.45E+17 9.68E+16 6.20E+16
 140.00  3.875  2.53E+22 1.43E+21 2.30E+22 1.49E+19 1.54E+19 4.47E+19 4.45E+19 7.27E+19 6.56E+19 8.45E+19 7.66E+19 8.99E+19 7.60E+19 8.04E+19 7.00E+19 6.80E+19 5.71E+19 5.27E+19 4.31E+19 3.83E+19 2.96E+19 2.45E+19 1.88E+19 1.51E+19 1.14E+19 8.72E+18 6.30E+18 4.65E+18 3.22E+18 2.27E+18 1.51E+18 1.02E+18 6.68E+17
 150.00  4.011  2.05E+23 1.14E+22 1.89E+23 1.16E+20 1.21E+20 3.50E+20 3.49E+20 5.69E+20 5.16E+20 6.64E+20 6.05E+20 7.11E+20 6.06E+20 6.45E+20 5.64E+20 5.51E+20 4.65E+20 4.33E+20 3.56E+20 3.19E+20 2.49E+20 2.08E+20 1.62E+20 1.31E+20 9.92E+19 7.74E+19 5.64E+19 4.22E+19 2.97E+19 2.12E+19 1.43E+19 9.88E+18 6.57E+18
 160.00  4.143  1.57E+24 8.60E+22 1.45E+24 8.58E+20 8.90E+20 2.58E+21 2.57E+21 4.21E+21 3.82E+21 4.93E+21 4.51E+21 5.31E+21 4.55E+21 4.86E+21 4.27E+21 4.19E+21 3.56E+21 3.33E+21 2.76E+21 2.49E+21 1.96E+21 1.65E+21 1.29E+21 1.06E+21 8.08E+20 6.39E+20 4.70E+20 3.56E+20 2.54E+20 1.84E+20 1.26E+20 8.86E+19 5.95E+19
 170.00  4.270  1.14E+25 6.14E+23 1.06E+25 6.00E+21 6.22E+21 1.81E+22 1.80E+22 2.94E+22 2.68E+22 3.46E+22 3.18E+22 3.75E+22 3.23E+22 3.47E+22 3.05E+22 3.01E+22 2.57E+22 2.42E+22 2.01E+22 1.84E+22 1.45E+22 1.23E+22 9.75E+21 7.99E+21 6.21E+21 4.94E+21 3.67E+21 2.82E+21 2.03E+21 1.48E+21 1.03E+21 7.34E+20 5.01E+20
 180.00  4.394  7.84E+25 4.16E+24 7.30E+25 3.99E+22 4.13E+22 1.20E+23 1.20E+23 1.96E+23 1.79E+23 2.32E+23 2.13E+23 2.52E+23 2.18E+23 2.35E+23 2.07E+23 2.06E+23 1.76E+23 1.67E+23 1.40E+23 1.27E+23 1.02E+23 8.70E+22 6.94E+22 5.75E+22 4.49E+22 3.60E+22 2.71E+22 2.09E+22 1.52E+22 1.13E+22 7.94E+21 5.71E+21 3.95E+21
 190.00  4.514  5.15E+26 2.70E+25 4.81E+26 2.53E+23 2.62E+23 7.63E+23 7.61E+23 1.25E+24 1.14E+24 1.48E+24 1.37E+24 1.62E+24 1.40E+24 1.51E+24 1.34E+24 1.34E+24 1.15E+24 1.10E+24 9.24E+23 8.43E+23 6.79E+23 5.86E+23 4.69E+23 3.92E+23 3.08E+23 2.49E+23 1.89E+23 1.47E+23 1.09E+23 8.11E+22 5.76E+22 4.19E+22 2.93E+22
 200.00  4.632  2.82E+27 1.39E+26 2.58E+27 1.32E+24 1.36E+24 3.97E+24 3.95E+24 6.47E+24 5.94E+24 7.72E+24 7.13E+24 8.43E+24 7.36E+24 7.97E+24 7.09E+24 7.10E+24 6.13E+24 5.85E+24 4.94E+24 4.56E+24 3.68E+24 3.19E+24 2.57E+24 2.16E+24 1.71E+24 1.39E+24 1.06E+24 8.35E+23 6.18E+23 4.67E+23 3.35E+23 2.46E+23 1.74E+23

                    ************************************************************************************************
                    *  Z= 28 A= 64: Negative-Parity Spin-dependent Level Density [MeV-1] for Ni 64 and ldmodel= 5  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29
   0.25  0.164  2.50E-31 0.00E+00 9.00E-28 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.50  0.232  5.00E-31 0.00E+00 9.00E-28 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.75  0.284  7.50E-31 0.00E+00 9.00E-28 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.00  0.328  1.00E-30 0.00E+00 9.00E-28 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.25  0.366  1.95E-01 0.00E+00 9.00E-28 5.54E-01 1.00E-30 1.13E-01 1.00E-30 1.13E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.50  0.401  3.81E-01 0.00E+00 9.00E-28 4.46E-01 1.00E-30 9.05E-02 1.00E-30 2.03E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.75  0.433  6.26E-01 0.00E+00 9.00E-28 1.13E-01 1.00E-30 6.65E-01 1.00E-30 2.03E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.00  0.463  1.08E+00 0.00E+00 9.00E-28 2.03E-01 1.00E-30 1.20E+00 1.13E-01 2.03E-01 1.00E-30 1.13E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.25  0.491  1.76E+00 1.24E+00 9.00E-28 2.25E-01 1.13E-01 1.77E+00 2.03E-01 2.03E-01 1.00E-30 2.03E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.50  0.518  2.71E+00 1.24E+00 9.00E-28 2.43E-01 2.03E-01 2.41E+00 4.29E-01 3.16E-01 1.00E-30 2.03E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.75  0.543  3.78E+00 3.69E+00 9.00E-28 6.85E-01 2.03E-01 1.79E+00 6.10E-01 6.33E-01 1.13E-01 2.03E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.00  0.567  5.38E+00 6.12E+00 9.00E-28 1.25E+00 3.16E-01 2.52E+00 4.97E-01 1.37E+00 2.03E-01 2.03E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.25  0.590  8.10E+00 7.94E+00 7.25E+00 1.43E+00 9.63E-01 4.13E+00 7.86E-01 2.22E+00 4.29E-01 3.16E-01 1.00E-30 1.13E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.50  0.613  1.22E+01 1.25E+01 1.31E+01 1.99E+00 1.98E+00 4.76E+00 1.64E+00 3.41E+00 7.23E-01 5.20E-01 1.00E-30 2.03E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.75  0.634  1.80E+01 1.25E+01 2.71E+01 3.13E+00 2.61E+00 5.36E+00 3.08E+00 4.65E+00 8.14E-01 7.23E-01 1.13E-01 2.03E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.00  0.655  2.53E+01 1.61E+01 4.82E+01 4.53E+00 2.57E+00 4.51E+00 4.91E+00 4.93E+00 1.27E+00 8.14E-01 2.03E-01 2.03E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.25  0.675  3.50E+01 2.63E+01 6.55E+01 7.19E+00 3.05E+00 4.80E+00 6.70E+00 5.78E+00 1.84E+00 1.70E+00 4.29E-01 2.03E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.50  0.695  4.87E+01 3.89E+01 1.00E+02 9.46E+00 5.23E+00 6.94E+00 7.97E+00 7.90E+00 2.35E+00 3.30E+00 7.23E-01 3.16E-01 1.00E-30 1.13E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.75  0.714  6.62E+01 6.28E+01 1.21E+02 9.03E+00 8.00E+00 1.02E+01 9.82E+00 1.02E+01 3.44E+00 5.07E+00 8.14E-01 6.33E-01 1.00E-30 2.03E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.00  0.732  8.75E+01 7.71E+01 1.50E+02 7.88E+00 9.53E+00 1.41E+01 1.16E+01 1.34E+01 5.08E+00 6.29E+00 1.38E+00 9.28E-01 1.13E-01 2.03E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.50  0.768  1.53E+02 1.46E+02 3.20E+02 8.89E+00 7.10E+00 2.37E+01 1.47E+01 1.76E+01 1.22E+01 7.43E+00 2.86E+00 1.49E+00 4.29E-01 9.05E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.00  0.802  2.77E+02 2.82E+02 6.68E+02 1.53E+01 1.38E+01 4.17E+01 3.05E+01 2.82E+01 2.13E+01 1.71E+01 4.79E+00 4.77E+00 8.14E-01 4.07E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.50  0.835  4.80E+02 4.31E+02 1.22E+03 2.05E+01 2.34E+01 5.91E+01 4.66E+01 4.87E+01 3.19E+01 2.58E+01 1.13E+01 7.91E+00 2.08E+00 8.83E-01 1.58E-01 1.58E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.00  0.866  8.35E+02 7.58E+02 2.39E+03 2.46E+01 4.32E+01 9.88E+01 6.87E+01 8.61E+01 5.41E+01 4.23E+01 2.49E+01 1.57E+01 3.77E+00 2.50E+00 3.62E-01 2.03E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.50  0.897  1.41E+03 1.29E+03 4.02E+03 5.63E+01 5.99E+01 1.37E+02 1.16E+02 1.38E+02 8.82E+01 7.33E+01 3.95E+01 2.90E+01 7.30E+00 5.41E+00 7.23E-01 2.03E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.00  0.926  2.32E+03 2.13E+03 7.02E+03 9.33E+01 8.69E+01 1.85E+02 1.77E+02 2.10E+02 1.34E+02 1.23E+02 6.27E+01 4.38E+01 1.99E+01 8.67E+00 2.70E+00 6.78E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  0.955  3.79E+03 3.66E+03 1.21E+04 1.12E+02 1.39E+02 2.99E+02 2.55E+02 3.23E+02 2.16E+02 1.94E+02 1.13E+02 7.17E+01 3.74E+01 1.91E+01 5.01E+00 1.59E+00 1.58E-01 1.58E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  0.983  6.08E+03 5.74E+03 2.03E+04 1.48E+02 1.95E+02 4.45E+02 3.78E+02 4.64E+02 3.36E+02 3.06E+02 1.82E+02 1.23E+02 6.18E+01 3.69E+01 1.07E+01 5.09E+00 5.19E-01 2.03E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  1.009  9.76E+03 9.23E+03 3.47E+04 2.07E+02 2.76E+02 6.59E+02 5.86E+02 6.76E+02 5.14E+02 4.85E+02 2.78E+02 2.19E+02 1.07E+02 6.09E+01 2.75E+01 9.97E+00 1.39E+00 2.03E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  1.036  1.55E+04 1.45E+04 5.65E+04 3.00E+02 3.93E+02 9.87E+02 8.51E+02 1.03E+03 7.83E+02 7.28E+02 4.54E+02 3.58E+02 1.85E+02 1.06E+02 5.39E+01 2.03E+01 4.27E+00 1.76E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  1.086  4.28E+04 3.43E+04 1.45E+05 6.96E+02 8.35E+02 2.02E+03 1.87E+03 2.28E+03 1.75E+03 1.67E+03 1.10E+03 8.72E+02 4.78E+02 3.14E+02 1.55E+02 7.88E+01 2.87E+01 9.79E+00 1.11E+00 7.77E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  1.135  1.05E+05 7.48E+04 3.52E+05 1.32E+03 1.74E+03 4.22E+03 3.73E+03 4.85E+03 3.78E+03 3.67E+03 2.53E+03 2.06E+03 1.22E+03 8.31E+02 4.39E+02 2.33E+02 1.01E+02 4.10E+01 1.21E+01 2.25E+00 7.08E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.181  2.39E+05 1.54E+05 7.88E+05 2.79E+03 3.36E+03 8.39E+03 7.66E+03 9.89E+03 7.91E+03 7.96E+03 5.57E+03 4.63E+03 2.96E+03 2.04E+03 1.20E+03 6.54E+02 3.15E+02 1.51E+02 5.60E+01 1.95E+01 2.75E+00 8.89E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  14.00  1.225  5.17E+05 3.03E+05 1.66E+06 5.24E+03 6.44E+03 1.64E+04 1.50E+04 1.97E+04 1.61E+04 1.64E+04 1.19E+04 1.02E+04 6.71E+03 4.79E+03 2.95E+03 1.72E+03 8.57E+02 4.33E+02 1.94E+02 7.81E+01 2.21E+01 6.85E+00 7.08E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  15.00  1.268  1.07E+06 5.75E+05 3.34E+06 1.00E+04 1.21E+04 3.11E+04 2.86E+04 3.84E+04 3.16E+04 3.27E+04 2.43E+04 2.13E+04 1.42E+04 1.05E+04 6.70E+03 4.06E+03 2.20E+03 1.17E+03 5.47E+02 2.51E+02 1.02E+02 3.19E+01 8.07E+00 1.41E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  16.00  1.310  2.12E+06 1.04E+06 6.48E+06 1.82E+04 2.16E+04 5.60E+04 5.23E+04 7.08E+04 5.87E+04 6.24E+04 4.72E+04 4.20E+04 2.89E+04 2.18E+04 1.43E+04 8.91E+03 4.98E+03 2.76E+03 1.39E+03 6.41E+02 2.74E+02 1.07E+02 3.57E+01 8.58E+00 1.41E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  17.00  1.350  4.03E+06 1.82E+06 1.21E+07 3.21E+04 3.82E+04 9.94E+04 9.23E+04 1.27E+05 1.06E+05 1.14E+05 8.74E+04 7.99E+04 5.58E+04 4.31E+04 2.87E+04 1.84E+04 1.06E+04 6.09E+03 3.13E+03 1.52E+03 6.81E+02 2.79E+02 9.89E+01 3.09E+01 6.52E+00 7.08E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  18.00  1.389  7.41E+06 3.08E+06 2.16E+07 5.51E+04 6.49E+04 1.71E+05 1.59E+05 2.18E+05 1.84E+05 2.01E+05 1.56E+05 1.44E+05 1.03E+05 8.12E+04 5.49E+04 3.59E+04 2.11E+04 1.24E+04 6.48E+03 3.27E+03 1.48E+03 6.18E+02 2.39E+02 7.67E+01 2.07E+01 6.29E+00 7.08E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  19.00  1.428  1.32E+07 5.08E+06 3.74E+07 9.08E+04 1.06E+05 2.81E+05 2.62E+05 3.66E+05 3.12E+05 3.42E+05 2.68E+05 2.52E+05 1.81E+05 1.46E+05 1.01E+05 6.77E+04 4.02E+04 2.44E+04 1.30E+04 6.69E+03 3.20E+03 1.38E+03 5.51E+02 2.01E+02 5.94E+01 1.39E+01 1.87E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  20.00  1.465  2.27E+07 8.12E+06 6.30E+07 1.44E+05 1.68E+05 4.46E+05 4.18E+05 5.89E+05 5.06E+05 5.64E+05 4.46E+05 4.26E+05 3.10E+05 2.55E+05 1.78E+05 1.23E+05 7.50E+04 4.65E+04 2.53E+04 1.35E+04 6.64E+03 2.98E+03 1.27E+03 4.77E+02 1.60E+02 4.05E+01 7.30E+00 7.08E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  22.50  1.553  9.66E+07 2.37E+07 2.01E+08 4.17E+05 4.79E+05 1.28E+06 1.21E+06 1.73E+06 1.50E+06 1.72E+06 1.39E+06 1.37E+06 1.03E+06 8.83E+05 6.32E+05 4.62E+05 2.93E+05 1.94E+05 1.10E+05 6.22E+04 3.22E+04 1.54E+04 6.97E+03 2.84E+03 1.11E+03 3.78E+02 1.08E+02 2.44E+01 6.11E+00 4.43E-01 1.00E-30 1.00E-30 1.00E-30
  25.00  1.638  3.00E+08 6.19E+07 5.76E+08 1.08E+06 1.23E+06 3.31E+06 3.13E+06 4.54E+06 3.99E+06 4.63E+06 3.80E+06 3.85E+06 2.96E+06 2.64E+06 1.94E+06 1.49E+06 9.78E+05 6.84E+05 4.04E+05 2.43E+05 1.31E+05 6.67E+04 3.18E+04 1.40E+04 5.88E+03 2.15E+03 7.40E+02 2.25E+02 4.54E+01 1.77E+01 1.88E+00 1.00E-30 1.00E-30
  30.00  1.794  2.66E+09 3.41E+08 3.54E+09 5.63E+06 6.31E+06 1.72E+07 1.63E+07 2.40E+07 2.13E+07 2.53E+07 2.12E+07 2.22E+07 1.75E+07 1.64E+07 1.24E+07 1.03E+07 7.14E+06 5.47E+06 3.48E+06 2.34E+06 1.38E+06 7.99E+05 4.18E+05 2.09E+05 9.74E+04 4.10E+04 1.61E+04 5.96E+03 1.89E+03 5.33E+02 1.16E+02 5.66E+01 1.06E+01
  40.00  2.071  1.18E+11 8.22E+09 9.24E+10 1.28E+08 1.39E+08 3.89E+08 3.68E+08 5.47E+08 4.86E+08 5.85E+08 4.94E+08 5.25E+08 4.21E+08 4.04E+08 3.17E+08 2.73E+08 1.99E+08 1.62E+08 1.11E+08 8.29E+07 5.45E+07 3.72E+07 2.26E+07 1.42E+07 7.96E+06 4.45E+06 2.20E+06 1.10E+06 4.61E+05 1.87E+05 6.89E+04 2.31E+04 6.93E+03
