                    ************************************************************************************************
                    *  Z= 25 A= 53: Positive-Parity Spin-dependent Level Density [MeV-1] for Mn 53 and ldmodel= 5  *
   4.25  0.806  1.28E+02 8.04E+00 6.61E+01 1.41E+00 1.08E+00 1.49E+00 1.46E+00 1.91E+00 1.00E+00 3.23E-01 1.00E-30 3.17E-01 3.17E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.50  0.830  1.57E+02 5.81E+00 1.38E+02 2.18E+00 2.87E+00 2.90E+00 2.24E+00 3.06E+00 2.12E+00 7.42E-01 2.82E-01 9.60E-01 8.65E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.75  0.853  1.93E+02 1.50E+01 2.05E+02 2.34E+00 4.25E+00 4.81E+00 3.15E+00 3.57E+00 3.81E+00 1.38E+00 8.27E-01 1.23E+00 1.00E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.00  0.875  2.36E+02 2.41E+01 2.64E+02 2.07E+00 4.98E+00 5.84E+00 5.40E+00 5.17E+00 4.38E+00 2.13E+00 1.17E+00 1.23E+00 1.00E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.50  0.917  3.74E+02 3.89E+01 4.11E+02 3.88E+00 7.58E+00 8.20E+00 9.86E+00 1.03E+01 5.01E+00 3.90E+00 2.21E+00 8.47E-01 6.18E-01 1.62E-01 5.44E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.00  0.958  5.76E+02 6.10E+01 7.12E+02 6.93E+00 1.06E+01 1.52E+01 1.51E+01 1.43E+01 9.28E+00 6.81E+00 5.79E+00 2.04E+00 1.10E+00 3.91E-01 9.33E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.50  0.997  8.44E+02 1.04E+02 1.08E+03 8.91E+00 1.64E+01 1.97E+01 1.93E+01 1.99E+01 1.52E+01 1.27E+01 1.01E+01 4.38E+00 1.21E+00 6.20E-01 6.18E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.00  1.035  1.25E+03 1.42E+02 2.00E+03 1.74E+01 3.23E+01 3.44E+01 3.52E+01 3.32E+01 2.69E+01 2.25E+01 1.73E+01 9.11E+00 2.95E+00 3.13E+00 1.55E+00 1.62E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.50  1.071  1.86E+03 2.91E+02 3.35E+03 2.67E+01 4.61E+01 5.95E+01 6.73E+01 5.26E+01 4.37E+01 3.76E+01 2.88E+01 1.29E+01 6.72E+00 6.09E+00 2.47E+00 2.29E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.00  1.106  2.74E+03 4.43E+02 4.86E+03 2.98E+01 5.78E+01 7.82E+01 9.76E+01 8.41E+01 6.55E+01 5.48E+01 3.65E+01 1.88E+01 1.28E+01 8.90E+00 2.63E+00 9.35E-01 5.44E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  1.141  4.00E+03 6.02E+02 7.48E+03 4.27E+01 8.75E+01 1.08E+02 1.39E+02 1.27E+02 1.04E+02 8.05E+01 5.39E+01 3.52E+01 2.50E+01 1.30E+01 3.56E+00 1.95E+00 1.64E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  1.174  5.73E+03 9.39E+02 1.12E+04 6.96E+01 1.32E+02 1.56E+02 1.95E+02 1.81E+02 1.51E+02 1.25E+02 8.67E+01 5.80E+01 3.53E+01 1.91E+01 6.36E+00 2.90E+00 2.31E+00 5.44E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  1.206  8.26E+03 1.36E+03 1.78E+04 1.08E+02 2.09E+02 2.76E+02 3.02E+02 2.67E+02 2.36E+02 1.93E+02 1.41E+02 9.26E+01 5.69E+01 3.41E+01 1.36E+01 6.52E+00 3.74E+00 1.09E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  1.237  1.19E+04 2.25E+03 2.64E+04 1.54E+02 2.94E+02 4.01E+02 4.26E+02 3.95E+02 3.54E+02 2.82E+02 2.06E+02 1.38E+02 8.84E+01 5.05E+01 2.43E+01 1.31E+01 5.76E+00 1.55E+00 3.53E-01 2.72E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  1.297  2.56E+04 4.33E+03 5.38E+04 2.89E+02 5.45E+02 7.10E+02 8.06E+02 8.12E+02 7.17E+02 5.91E+02 4.22E+02 2.92E+02 1.92E+02 1.03E+02 6.01E+01 3.28E+01 1.23E+01 3.77E+00 2.30E+00 8.52E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  1.355  5.19E+04 8.95E+03 1.13E+05 5.40E+02 1.11E+03 1.43E+03 1.69E+03 1.58E+03 1.42E+03 1.22E+03 9.23E+02 6.44E+02 4.28E+02 2.58E+02 1.37E+02 6.60E+01 2.93E+01 1.31E+01 6.65E+00 1.32E+00 3.53E-01 2.72E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.410  1.02E+05 1.82E+04 2.28E+05 1.07E+03 2.08E+03 2.78E+03 3.25E+03 3.10E+03 2.81E+03 2.33E+03 1.87E+03 1.35E+03 9.03E+02 5.63E+02 3.15E+02 1.62E+02 7.53E+01 3.69E+01 1.45E+01 3.00E+00 1.90E+00 5.80E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  14.00  1.464  1.92E+05 3.41E+04 4.33E+05 2.03E+03 3.74E+03 4.94E+03 5.79E+03 5.65E+03 5.19E+03 4.51E+03 3.60E+03 2.51E+03 1.79E+03 1.17E+03 6.60E+02 3.54E+02 1.77E+02 8.72E+01 2.82E+01 1.00E+01 4.95E+00 8.54E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  15.00  1.515  3.53E+05 6.26E+04 8.03E+05 3.47E+03 6.67E+03 8.72E+03 1.02E+04 1.03E+04 9.36E+03 8.17E+03 6.65E+03 4.83E+03 3.35E+03 2.29E+03 1.32E+03 7.27E+02 3.85E+02 1.91E+02 7.73E+01 2.86E+01 1.13E+01 2.48E+00 3.53E-01 2.72E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  16.00  1.565  6.34E+05 1.12E+05 1.45E+06 5.68E+03 1.13E+04 1.50E+04 1.79E+04 1.80E+04 1.65E+04 1.48E+04 1.18E+04 8.88E+03 6.41E+03 4.22E+03 2.52E+03 1.44E+03 7.83E+02 3.76E+02 1.62E+02 7.09E+01 2.26E+01 5.77E+00 2.33E+00 8.52E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  17.00  1.613  1.12E+06 1.94E+05 2.56E+06 9.46E+03 1.90E+04 2.56E+04 3.03E+04 3.02E+04 2.86E+04 2.58E+04 2.09E+04 1.58E+04 1.17E+04 7.92E+03 4.72E+03 2.82E+03 1.54E+03 7.85E+02 3.58E+02 1.58E+02 5.57E+01 1.92E+01 7.23E+00 1.79E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  18.00  1.660  1.93E+06 3.37E+05 4.46E+06 1.61E+04 3.19E+04 4.33E+04 5.10E+04 5.07E+04 4.88E+04 4.35E+04 3.64E+04 2.77E+04 2.06E+04 1.44E+04 8.88E+03 5.34E+03 2.99E+03 1.55E+03 7.48E+02 3.34E+02 1.33E+02 5.05E+01 1.88E+01 3.83E+00 3.53E-01 2.72E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  19.00  1.705  3.27E+06 5.64E+05 7.51E+06 2.64E+04 5.14E+04 6.92E+04 8.24E+04 8.42E+04 8.04E+04 7.24E+04 6.08E+04 4.69E+04 3.53E+04 2.49E+04 1.59E+04 9.65E+03 5.43E+03 2.97E+03 1.46E+03 6.46E+02 2.67E+02 1.08E+02 3.51E+01 8.07E+00 3.36E+00 1.12E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  20.00  1.749  5.44E+06 9.21E+05 1.23E+07 4.15E+04 8.13E+04 1.09E+05 1.30E+05 1.35E+05 1.28E+05 1.17E+05 9.92E+04 7.77E+04 5.91E+04 4.20E+04 2.73E+04 1.69E+04 9.67E+03 5.42E+03 2.66E+03 1.23E+03 5.38E+02 2.17E+02 7.43E+01 2.35E+01 9.47E+00 2.09E+00 1.74E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  22.50  1.856  2.22E+07 2.92E+06 3.99E+07 1.20E+05 2.35E+05 3.22E+05 3.86E+05 4.04E+05 3.93E+05 3.66E+05 3.16E+05 2.54E+05 1.99E+05 1.46E+05 9.78E+04 6.33E+04 3.82E+04 2.22E+04 1.14E+04 5.67E+03 2.65E+03 1.10E+03 4.07E+02 1.54E+02 4.37E+01 8.21E+00 1.77E+00 3.15E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  25.00  1.956  6.89E+07 8.29E+06 1.15E+08 3.11E+05 6.13E+05 8.43E+05 1.02E+06 1.08E+06 1.07E+06 1.01E+06 8.91E+05 7.36E+05 5.88E+05 4.44E+05 3.08E+05 2.06E+05 1.29E+05 7.81E+04 4.22E+04 2.19E+04 1.06E+04 4.80E+03 1.99E+03 7.62E+02 2.64E+02 8.14E+01 2.07E+01 2.96E+00 1.77E+00 2.38E-01 1.00E-30 1.00E-30 1.00E-30
  30.00  2.143  6.32E+08 5.09E+07 7.35E+08 1.67E+06 3.29E+06 4.55E+06 5.58E+06 6.01E+06 6.09E+06 5.91E+06 5.38E+06 4.61E+06 3.83E+06 3.04E+06 2.24E+06 1.58E+06 1.07E+06 6.89E+05 4.04E+05 2.28E+05 1.22E+05 5.99E+04 2.71E+04 1.16E+04 4.58E+03 1.61E+03 5.27E+02 1.46E+02 3.07E+01 4.24E+00 2.04E+01 4.62E+00 8.08E-01
  40.00  2.474  2.08E+10 9.20E+08 1.44E+10 2.55E+07 5.00E+07 7.00E+07 8.68E+07 9.54E+07 9.91E+07 9.87E+07 9.28E+07 8.31E+07 7.26E+07 6.12E+07 4.86E+07 3.72E+07 2.78E+07 1.99E+07 1.34E+07 8.71E+06 5.45E+06 3.15E+06 1.71E+06 8.82E+05 4.27E+05 1.84E+05 7.30E+04 2.73E+04 9.16E+03 2.68E+03 6.83E+02 1.57E+02 2.78E+01
  50.00  2.766  2.55E+11 1.07E+10 1.73E+11 2.89E+08 5.67E+08 7.97E+08 9.89E+08 1.09E+09 1.13E+09 1.13E+09 1.07E+09 9.61E+08 8.46E+08 7.18E+08 5.79E+08 4.55E+08 3.49E+08 2.59E+08 1.83E+08 1.27E+08 8.67E+07 5.58E+07 3.45E+07 2.07E+07 1.18E+07 6.20E+06 3.06E+06 1.41E+06 5.97E+05 2.25E+05 7.71E+04 2.43E+04 6.57E+03
  60.00  3.030  3.55E+12 1.50E+11 2.46E+12 3.72E+09 7.34E+09 1.07E+10 1.38E+10 1.49E+10 1.59E+10 1.59E+10 1.58E+10 1.36E+10 1.21E+10 1.00E+10 8.25E+09 6.44E+09 5.19E+09 3.62E+09 2.57E+09 1.78E+09 1.24E+09 7.96E+08 5.18E+08 3.27E+08 2.05E+08 1.17E+08 6.58E+07 3.54E+07 1.90E+07 8.89E+06 4.05E+06 1.70E+06 6.89E+05
  70.00  3.273  4.79E+13 2.03E+12 3.34E+13 4.88E+10 9.60E+10 1.41E+11 1.81E+11 1.98E+11 2.10E+11 2.12E+11 2.12E+11 1.83E+11 1.64E+11 1.37E+11 1.14E+11 8.94E+10 7.23E+10 5.07E+10 3.60E+10 2.49E+10 1.74E+10 1.11E+10 7.14E+09 4.47E+09 2.79E+09 1.58E+09 9.01E+08 5.01E+08 2.84E+08 1.47E+08 7.66E+07 3.83E+07 1.90E+07
  80.00  3.499  5.99E+14 2.53E+13 4.25E+14 5.82E+11 1.14E+12 1.69E+12 2.17E+12 2.38E+12 2.55E+12 2.59E+12 2.60E+12 2.28E+12 2.06E+12 1.74E+12 1.47E+12 1.17E+12 9.60E+11 6.85E+11 4.95E+11 3.47E+11 2.46E+11 1.59E+11 1.03E+11 6.53E+10 4.07E+10 2.31E+10 1.30E+10 7.13E+09 3.99E+09 2.04E+09 1.07E+09 5.47E+08 2.87E+08
  90.00  3.711  6.76E+15 2.84E+14 4.87E+15 6.22E+12 1.22E+13 1.80E+13 2.33E+13 2.57E+13 2.76E+13 2.83E+13 2.86E+13 2.54E+13 2.31E+13 1.99E+13 1.69E+13 1.37E+13 1.14E+13 8.30E+12 6.12E+12 4.38E+12 3.17E+12 2.09E+12 1.40E+12 9.02E+11 5.75E+11 3.33E+11 1.91E+11 1.06E+11 5.97E+10 3.04E+10 1.57E+10 7.96E+09 4.10E+09
 100.00  3.912  6.88E+16 2.87E+15 5.02E+16 5.98E+13 1.18E+14 1.74E+14 2.25E+14 2.49E+14 2.70E+14 2.79E+14 2.83E+14 2.53E+14 2.34E+14 2.03E+14 1.74E+14 1.44E+14 1.21E+14 8.96E+13 6.72E+13 4.91E+13 3.62E+13 2.44E+13 1.67E+13 1.11E+13 7.23E+12 4.32E+12 2.54E+12 1.45E+12 8.45E+11 4.43E+11 2.35E+11 1.21E+11 6.23E+10
 110.00  4.103  6.36E+17 2.63E+16 4.69E+17 5.25E+14 1.04E+15 1.53E+15 1.98E+15 2.21E+15 2.40E+15 2.49E+15 2.54E+15 2.30E+15 2.13E+15 1.88E+15 1.63E+15 1.36E+15 1.16E+15 8.71E+14 6.63E+14 4.93E+14 3.70E+14 2.55E+14 1.78E+14 1.20E+14 8.07E+13 4.94E+13 3.00E+13 1.77E+13 1.06E+13 5.74E+12 3.14E+12 1.67E+12 8.92E+11
 120.00  4.285  5.39E+18 2.21E+17 4.02E+18 4.25E+15 8.41E+15 1.24E+16 1.61E+16 1.79E+16 1.97E+16 2.04E+16 2.10E+16 1.91E+16 1.80E+16 1.59E+16 1.39E+16 1.17E+16 1.01E+16 7.70E+15 5.95E+15 4.49E+15 3.42E+15 2.41E+15 1.71E+15 1.18E+15 8.05E+14 5.06E+14 3.15E+14 1.92E+14 1.17E+14 6.58E+13 3.72E+13 2.03E+13 1.13E+13
 130.00  4.460  4.25E+19 1.73E+18 3.19E+19 3.20E+16 6.33E+16 9.32E+16 1.21E+17 1.36E+17 1.49E+17 1.56E+17 1.61E+17 1.48E+17 1.39E+17 1.24E+17 1.09E+17 9.33E+16 8.10E+16 6.27E+16 4.91E+16 3.75E+16 2.89E+16 2.07E+16 1.50E+16 1.05E+16 7.31E+15 4.69E+15 2.99E+15 1.86E+15 1.17E+15 6.73E+14 3.91E+14 2.21E+14 1.26E+14
 140.00  4.629  3.12E+20 1.26E+19 2.37E+20 2.26E+17 4.46E+17 6.58E+17 8.56E+17 9.66E+17 1.06E+18 1.11E+18 1.16E+18 1.06E+18 1.01E+18 9.09E+17 8.09E+17 6.93E+17 6.06E+17 4.75E+17 3.76E+17 2.91E+17 2.27E+17 1.64E+17 1.20E+17 8.62E+16 6.08E+16 3.98E+16 2.59E+16 1.65E+16 1.05E+16 6.23E+15 3.71E+15 2.16E+15 1.27E+15
 150.00  4.791  2.16E+21 8.65E+19 1.65E+21 1.49E+18 2.97E+18 4.38E+18 5.71E+18 6.45E+18 7.11E+18 7.49E+18 7.78E+18 7.23E+18 6.89E+18 6.24E+18 5.60E+18 4.83E+18 4.25E+18 3.37E+18 2.70E+18 2.11E+18 1.66E+18 1.22E+18 9.07E+17 6.56E+17 4.71E+17 3.13E+17 2.07E+17 1.34E+17 8.76E+16 5.29E+16 3.23E+16 1.92E+16 1.15E+16
 160.00  4.948  1.41E+22 5.62E+20 1.09E+22 9.44E+18 1.87E+19 2.76E+19 3.60E+19 4.08E+19 4.51E+19 4.76E+19 4.97E+19 4.64E+19 4.45E+19 4.05E+19 3.66E+19 3.18E+19 2.82E+19 2.25E+19 1.82E+19 1.43E+19 1.14E+19 8.50E+18 6.38E+18 4.67E+18 3.39E+18 2.29E+18 1.54E+18 1.01E+18 6.74E+17 4.16E+17 2.59E+17 1.57E+17 9.61E+16
