                    ************************************************************************************************
                    *  Z= 22 A= 46: Positive-Parity Spin-dependent Level Density [MeV-1] for Ti 46 and ldmodel= 6  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29
 100.00  3.758  1.70E+10 1.58E+14 1.11E+10 7.58E+06 2.22E+07 3.54E+07 4.66E+07 5.47E+07 5.98E+07 6.19E+07 6.11E+07 5.78E+07 5.27E+07 4.64E+07 3.96E+07 3.27E+07 2.62E+07 2.03E+07 1.53E+07 1.11E+07 7.88E+06 5.39E+06 3.58E+06 2.30E+06 1.43E+06 8.55E+05 4.95E+05 2.75E+05 1.47E+05 7.54E+04 3.72E+04 1.75E+04 7.81E+03
 110.00  3.941  7.12E+10 1.18E+15 4.58E+10 2.91E+07 8.54E+07 1.36E+08 1.79E+08 2.11E+08 2.32E+08 2.41E+08 2.41E+08 2.30E+08 2.11E+08 1.88E+08 1.63E+08 1.36E+08 1.11E+08 8.71E+07 6.67E+07 4.96E+07 3.58E+07 2.51E+07 1.71E+07 1.13E+07 7.22E+06 4.47E+06 2.69E+06 1.56E+06 8.71E+05 4.70E+05 2.44E+05 1.22E+05 5.83E+04
 120.00  4.117  2.77E+11 8.05E+15 1.78E+11 1.06E+08 3.10E+08 4.96E+08 6.54E+08 7.76E+08 8.57E+08 8.95E+08 8.96E+08 8.62E+08 8.01E+08 7.20E+08 6.29E+08 5.32E+08 4.38E+08 3.50E+08 2.72E+08 2.06E+08 1.52E+08 1.09E+08 7.56E+07 5.12E+07 3.36E+07 2.15E+07 1.33E+07 7.98E+06 4.64E+06 2.61E+06 1.42E+06 7.43E+05 3.75E+05
 130.00  4.285  1.02E+12 5.09E+16 6.54E+11 3.64E+08 1.07E+09 1.71E+09 2.27E+09 2.70E+09 2.99E+09 3.14E+09 3.16E+09 3.06E+09 2.87E+09 2.60E+09 2.29E+09 1.96E+09 1.63E+09 1.32E+09 1.04E+09 8.04E+08 6.01E+08 4.38E+08 3.11E+08 2.15E+08 1.45E+08 9.46E+07 6.02E+07 3.72E+07 2.23E+07 1.30E+07 7.33E+06 4.01E+06 2.11E+06
 140.00  4.447  3.54E+12 2.99E+17 2.28E+12 1.20E+09 3.53E+09 5.64E+09 7.49E+09 8.92E+09 9.94E+09 1.05E+10 1.06E+10 1.03E+10 9.75E+09 8.91E+09 7.94E+09 6.85E+09 5.76E+09 4.71E+09 3.78E+09 2.94E+09 2.24E+09 1.66E+09 1.20E+09 8.42E+08 5.78E+08 3.88E+08 2.53E+08 1.60E+08 9.89E+07 5.93E+07 3.45E+07 1.95E+07 1.07E+07
 150.00  4.603  1.18E+13 1.65E+18 7.59E+12 3.77E+09 1.11E+10 1.78E+10 2.36E+10 2.82E+10 3.17E+10 3.35E+10 3.40E+10 3.32E+10 3.17E+10 2.90E+10 2.60E+10 2.28E+10 1.93E+10 1.60E+10 1.29E+10 1.02E+10 7.86E+09 5.90E+09 4.34E+09 3.11E+09 2.17E+09 1.48E+09 9.86E+08 6.39E+08 4.06E+08 2.49E+08 1.49E+08 8.68E+07 4.92E+07
 160.00  4.754  3.76E+13 8.54E+18 2.41E+13 1.13E+10 3.34E+10 5.38E+10 7.14E+10 8.58E+10 9.60E+10 1.02E+11 1.04E+11 1.03E+11 9.81E+10 9.09E+10 8.20E+10 7.20E+10 6.17E+10 5.16E+10 4.21E+10 3.36E+10 2.62E+10 2.00E+10 1.49E+10 1.08E+10 7.69E+09 5.33E+09 3.61E+09 2.39E+09 1.55E+09 9.74E+08 5.98E+08 3.57E+08 2.08E+08
 170.00  4.900  1.15E+14 4.18E+19 7.35E+13 3.28E+10 9.67E+10 1.56E+11 2.07E+11 2.50E+11 2.80E+11 3.00E+11 3.07E+11 3.04E+11 2.92E+11 2.72E+11 2.47E+11 2.18E+11 1.89E+11 1.59E+11 1.31E+11 1.06E+11 8.33E+10 6.42E+10 4.84E+10 3.57E+10 2.58E+10 1.81E+10 1.25E+10 8.42E+09 5.55E+09 3.56E+09 2.24E+09 1.37E+09 8.18E+08
 180.00  5.042  3.36E+14 1.93E+20 2.15E+14 9.16E+10 2.70E+11 4.36E+11 5.78E+11 6.99E+11 7.90E+11 8.42E+11 8.71E+11 8.65E+11 8.32E+11 7.80E+11 7.12E+11 6.32E+11 5.52E+11 4.69E+11 3.90E+11 3.17E+11 2.53E+11 1.97E+11 1.50E+11 1.12E+11 8.22E+10 5.86E+10 4.10E+10 2.81E+10 1.88E+10 1.23E+10 7.88E+09 4.92E+09 3.01E+09
 190.00  5.180  9.51E+14 8.52E+20 6.04E+14 2.46E+11 7.26E+11 1.17E+12 1.56E+12 1.89E+12 2.13E+12 2.29E+12 2.37E+12 2.36E+12 2.28E+12 2.15E+12 1.98E+12 1.77E+12 1.55E+12 1.33E+12 1.11E+12 9.15E+11 7.35E+11 5.76E+11 4.46E+11 3.36E+11 2.49E+11 1.80E+11 1.28E+11 8.86E+10 6.03E+10 4.02E+10 2.61E+10 1.67E+10 1.04E+10
 200.00  5.315  2.57E+15 3.51E+21 1.61E+15 6.28E+11 1.86E+12 3.02E+12 4.00E+12 4.86E+12 5.50E+12 5.92E+12 6.13E+12 6.13E+12 5.97E+12 5.65E+12 5.21E+12 4.69E+12 4.13E+12 3.56E+12 3.01E+12 2.50E+12 2.02E+12 1.60E+12 1.25E+12 9.50E+11 7.12E+11 5.21E+11 3.75E+11 2.64E+11 1.82E+11 1.23E+11 8.11E+10 5.26E+10 3.34E+10

                    ************************************************************************************************
                    *  Z= 22 A= 46: Negative-Parity Spin-dependent Level Density [MeV-1] for Ti 46 and ldmodel= 6  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29
   0.25  0.188  4.89E-02 0.00E+00 9.00E-28 3.29E-02 1.00E-30 4.04E-02 1.00E-30 1.23E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.50  0.266  1.92E-01 0.00E+00 9.00E-28 1.31E-01 1.00E-30 3.16E-01 6.14E-03 1.20E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.75  0.325  4.32E-01 0.00E+00 9.00E-28 1.07E-01 1.00E-30 6.41E-01 9.74E-02 1.10E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.00  0.376  7.24E-01 0.00E+00 9.00E-28 6.55E-02 1.00E-30 4.43E-01 5.23E-01 1.33E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.25  0.420  1.01E+00 0.00E+00 1.92E-01 1.79E-01 1.33E-02 2.69E-01 4.37E-01 8.54E-02 8.39E-02 2.49E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.50  0.460  1.40E+00 0.00E+00 1.31E+00 1.39E-01 3.72E-02 3.62E-01 4.50E-01 8.53E-02 1.39E-01 9.53E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.75  0.497  2.04E+00 0.00E+00 2.40E+00 2.86E-01 8.29E-02 5.80E-01 5.15E-01 2.73E-01 2.58E-01 1.38E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.00  0.531  2.80E+00 0.00E+00 3.07E+00 2.76E-01 1.10E-01 5.21E-01 6.45E-01 4.35E-01 3.05E-01 1.56E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.25  0.564  3.60E+00 3.41E-01 2.77E+00 1.73E-01 4.98E-01 3.67E-01 4.44E-01 7.38E-01 2.11E-01 2.36E-01 7.31E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.50  0.594  4.60E+00 2.27E+00 3.15E+00 2.12E-01 6.43E-01 5.91E-01 4.45E-01 9.27E-01 1.99E-01 2.68E-01 9.30E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.75  0.623  5.62E+00 3.93E+00 4.63E+00 2.53E-01 2.47E-01 7.55E-01 5.29E-01 7.79E-01 2.51E-01 1.65E-01 1.56E-01 1.25E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.00  0.651  6.63E+00 5.14E+00 5.63E+00 2.08E-01 3.80E-01 7.26E-01 4.39E-01 6.81E-01 2.59E-01 1.71E-01 1.97E-01 2.25E-02 9.90E-04 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.25  0.677  7.87E+00 4.78E+00 9.30E+00 2.13E-01 5.05E-01 6.23E-01 4.50E-01 8.38E-01 3.09E-01 3.24E-01 1.52E-01 4.17E-02 2.01E-04 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.50  0.703  9.84E+00 6.55E+00 1.68E+01 2.63E-01 8.33E-01 8.99E-01 6.04E-01 1.15E+00 4.44E-01 6.79E-01 2.98E-01 1.37E-01 1.86E-01 3.80E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.75  0.728  1.24E+01 1.04E+01 2.85E+01 6.51E-01 5.44E-01 8.58E-01 1.13E+00 6.84E-01 8.63E-01 7.63E-01 2.44E-01 3.78E-01 2.13E-01 1.16E-01 1.86E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.00  0.752  1.55E+01 1.19E+01 4.35E+01 1.06E+00 3.71E-01 9.64E-01 1.07E+00 9.46E-01 1.09E+00 5.71E-01 6.29E-01 3.16E-01 3.10E-01 2.82E-01 2.36E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.25  0.775  1.98E+01 2.09E+01 7.41E+01 4.66E-01 4.70E-01 1.15E+00 1.38E+00 1.21E+00 1.36E+00 8.78E-01 8.75E-01 5.33E-01 4.45E-01 3.86E-01 1.63E-01 5.14E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.50  0.797  2.58E+01 3.72E+01 1.24E+02 1.59E-01 6.74E-01 1.37E+00 1.98E+00 1.44E+00 1.74E+00 1.61E+00 9.95E-01 1.12E+00 6.22E-01 4.61E-01 3.12E-01 1.07E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.75  0.819  3.63E+01 5.75E+01 2.37E+02 3.12E-01 1.23E+00 1.99E+00 2.90E+00 2.55E+00 2.96E+00 2.72E+00 1.83E+00 2.08E+00 1.25E+00 9.23E-01 6.19E-01 1.86E-01 5.05E-02 2.90E-05 3.46E-02 1.33E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.00  0.840  5.53E+01 8.08E+01 4.47E+02 9.01E-01 2.37E+00 3.04E+00 4.26E+00 4.94E+00 5.38E+00 4.53E+00 3.75E+00 3.80E+00 2.71E+00 2.07E+00 1.30E+00 3.33E-01 1.05E-01 6.03E-05 7.19E-02 2.77E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.50  0.881  1.42E+02 2.33E+02 1.06E+03 1.70E+00 4.19E+00 7.22E+00 9.28E+00 1.11E+01 1.13E+01 1.10E+01 9.71E+00 8.66E+00 6.94E+00 5.48E+00 3.87E+00 7.58E-01 3.52E-01 1.46E-03 4.39E-01 2.81E-01 1.03E-01 2.27E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.00  0.921  1.87E+02 8.63E+02 7.46E+02 6.77E-01 1.94E+00 2.92E+00 3.37E+00 3.55E+00 3.51E+00 3.29E+00 2.98E+00 2.53E+00 1.84E+00 1.20E+00 7.00E-01 2.91E-01 9.79E-02 3.27E-02 4.44E-02 2.60E-02 9.65E-03 2.14E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.50  0.958  2.42E+02 2.08E+03 6.30E+02 1.37E+00 3.81E+00 5.55E+00 6.22E+00 6.49E+00 6.49E+00 6.34E+00 5.98E+00 5.24E+00 3.99E+00 2.70E+00 1.59E+00 1.02E+00 5.33E-01 3.60E-01 1.92E-01 4.42E-02 1.69E-02 6.88E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.00  0.994  3.49E+02 1.59E+03 1.34E+03 2.25E+00 6.21E+00 9.52E+00 1.13E+01 1.26E+01 1.30E+01 1.30E+01 1.21E+01 1.06E+01 8.41E+00 6.30E+00 4.32E+00 2.90E+00 1.83E+00 1.18E+00 6.44E-01 1.58E-01 6.31E-02 1.75E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.50  1.029  5.63E+02 1.57E+03 2.90E+03 3.29E+00 9.14E+00 1.49E+01 1.91E+01 2.26E+01 2.40E+01 2.43E+01 2.27E+01 2.04E+01 1.69E+01 1.37E+01 1.04E+01 7.64E+00 5.26E+00 3.53E+00 2.12E+00 3.96E-01 1.90E-01 9.20E-02 3.87E-02 1.69E-02 1.19E-02 5.40E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.00  1.063  7.91E+02 3.54E+03 2.97E+03 3.56E+00 9.97E+00 1.63E+01 2.11E+01 2.50E+01 2.65E+01 2.69E+01 2.53E+01 2.28E+01 1.90E+01 1.57E+01 1.21E+01 9.05E+00 6.27E+00 4.16E+00 2.48E+00 1.34E-01 3.94E-02 8.17E-03 6.12E-03 6.34E-03 2.24E-02 9.75E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  1.096  9.19E+02 8.44E+03 1.51E+03 2.39E+00 6.59E+00 1.08E+01 1.37E+01 1.60E+01 1.66E+01 1.64E+01 1.49E+01 1.30E+01 1.02E+01 8.15E+00 6.13E+00 4.42E+00 2.89E+00 1.76E+00 8.95E-01 1.79E-01 1.20E-01 8.61E-02 2.77E-02 1.56E-02 2.47E-03 1.06E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  1.127  1.02E+03 8.98E+03 1.01E+03 2.09E+00 5.74E+00 9.31E+00 1.17E+01 1.36E+01 1.40E+01 1.36E+01 1.22E+01 1.05E+01 8.03E+00 6.37E+00 4.77E+00 3.40E+00 2.17E+00 1.26E+00 6.10E-01 2.38E-01 8.27E-02 2.97E-02 7.46E-03 3.00E-03 2.75E-04 9.09E-05 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  1.158  1.12E+03 4.84E+03 1.22E+03 1.68E+00 4.75E+00 7.77E+00 1.01E+01 1.18E+01 1.25E+01 1.24E+01 1.15E+01 1.00E+01 6.62E+00 5.45E+00 4.19E+00 3.10E+00 2.11E+00 1.37E+00 7.93E-01 4.44E-01 2.08E-01 9.51E-02 7.02E-03 2.42E-03 1.85E-02 5.20E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  1.188  1.22E+03 3.76E+03 1.59E+03 1.34E+00 3.91E+00 6.45E+00 8.62E+00 1.03E+01 1.13E+01 1.14E+01 1.09E+01 9.72E+00 5.47E+00 4.69E+00 3.71E+00 2.87E+00 2.09E+00 1.54E+00 1.09E+00 8.61E-01 6.07E-01 3.88E-01 8.41E-03 2.98E-03 3.51E-02 9.85E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  1.246  1.68E+03 7.21E+03 3.99E+03 2.50E+00 7.28E+00 1.13E+01 1.46E+01 1.66E+01 1.74E+01 1.69E+01 1.54E+01 1.35E+01 1.10E+01 8.87E+00 6.85E+00 5.09E+00 3.52E+00 2.26E+00 1.31E+00 6.79E-01 2.80E-01 9.25E-02 1.45E-02 2.56E-04 1.44E-03 2.30E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  1.302  2.49E+03 2.40E+04 5.65E+03 6.25E+00 1.79E+01 2.85E+01 3.66E+01 4.22E+01 4.45E+01 4.42E+01 4.13E+01 3.68E+01 3.11E+01 2.51E+01 1.91E+01 1.39E+01 9.59E+00 6.09E+00 3.72E+00 2.17E+00 6.10E-01 2.58E-01 8.82E-02 2.89E-02 5.37E-04 1.57E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.355  3.03E+03 3.70E+04 4.14E+03 3.84E+00 1.09E+01 1.74E+01 2.21E+01 2.56E+01 2.68E+01 2.65E+01 2.44E+01 2.15E+01 1.80E+01 1.45E+01 1.17E+01 8.69E+00 6.02E+00 4.61E+00 2.92E+00 1.81E+00 9.08E-01 3.24E-01 1.02E-01 3.09E-02 2.58E-04 3.92E-04 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  14.00  1.406  4.33E+03 3.02E+04 8.96E+03 9.74E+00 2.81E+01 4.42E+01 5.65E+01 6.46E+01 6.79E+01 6.72E+01 6.30E+01 5.66E+01 4.88E+01 4.04E+01 3.01E+01 2.25E+01 1.59E+01 8.80E+00 5.39E+00 3.10E+00 1.64E+00 7.88E-01 2.64E-01 8.58E-02 1.81E-02 5.90E-04 1.68E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  15.00  1.455  5.42E+03 8.78E+04 8.94E+03 6.31E+00 1.83E+01 2.93E+01 3.80E+01 4.43E+01 4.73E+01 4.74E+01 4.47E+01 4.03E+01 3.46E+01 2.86E+01 2.74E+01 2.22E+01 1.68E+01 1.25E+01 7.82E+00 4.62E+00 2.55E+00 1.32E+00 2.06E-01 6.38E-02 1.40E-02 7.88E-04 7.93E-04 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  16.00  1.503  6.55E+03 9.06E+04 8.72E+03 7.33E+00 2.13E+01 3.35E+01 4.29E+01 4.88E+01 5.10E+01 5.01E+01 4.67E+01 4.17E+01 3.58E+01 2.97E+01 2.32E+01 1.73E+01 1.25E+01 1.20E+01 7.97E+00 4.96E+00 2.88E+00 1.57E+00 1.53E-01 4.33E-02 1.01E-02 1.05E-03 4.73E-05 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  17.00  1.549  7.76E+03 1.10E+05 6.75E+03 1.14E+01 3.31E+01 5.21E+01 6.63E+01 7.56E+01 7.90E+01 7.80E+01 7.26E+01 6.43E+01 5.42E+01 4.39E+01 2.24E+01 1.57E+01 1.10E+01 8.98E+00 5.28E+00 2.79E+00 1.39E+00 6.58E-01 2.45E-01 1.39E-01 5.77E-02 1.88E-02 4.55E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  18.00  1.594  8.96E+03 1.02E+05 6.21E+03 1.19E+01 3.44E+01 5.42E+01 6.92E+01 7.87E+01 8.21E+01 8.00E+01 7.32E+01 6.38E+01 5.26E+01 4.14E+01 2.96E+01 2.08E+01 1.37E+01 8.57E+00 4.92E+00 2.64E+00 1.31E+00 6.16E-01 2.66E-01 1.02E-01 3.27E-02 9.74E-03 3.79E-04 1.41E-04 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  19.00  1.638  1.11E+04 1.11E+05 1.20E+04 1.88E+01 5.44E+01 8.55E+01 1.09E+02 1.24E+02 1.30E+02 1.29E+02 1.21E+02 1.08E+02 9.30E+01 7.69E+01 2.76E+01 1.90E+01 1.23E+01 7.44E+00 4.14E+00 2.18E+00 1.06E+00 4.80E-01 2.03E-01 7.31E-02 2.21E-02 1.95E-02 4.64E-03 3.59E-04 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  20.00  1.681  1.35E+04 2.86E+05 1.37E+04 1.96E+01 5.69E+01 8.94E+01 1.14E+02 1.31E+02 1.37E+02 1.35E+02 1.27E+02 1.14E+02 9.72E+01 7.98E+01 3.76E+01 2.64E+01 1.76E+01 1.09E+01 6.23E+00 3.37E+00 1.68E+00 7.89E-01 3.45E-01 1.32E-01 4.20E-02 2.42E-02 4.47E-03 2.48E-04 1.58E-05 6.53E-06 3.24E-06 1.00E-30 1.00E-30
  22.50  1.783  2.14E+04 4.78E+05 2.22E+04 2.40E+01 6.98E+01 1.10E+02 1.41E+02 1.61E+02 1.70E+02 1.68E+02 1.57E+02 1.40E+02 1.19E+02 9.64E+01 7.46E+01 5.48E+01 3.82E+01 2.50E+01 1.54E+01 8.98E+00 4.43E+00 2.27E+00 1.11E+00 4.92E-01 1.88E-01 5.73E-02 1.00E-02 3.12E-03 1.66E-04 5.11E-05 1.47E-04 1.00E-30 1.00E-30
  25.00  1.879  3.37E+04 1.17E+06 3.65E+04 3.55E+01 1.03E+02 1.62E+02 2.08E+02 2.38E+02 2.51E+02 2.47E+02 2.31E+02 2.06E+02 1.76E+02 1.43E+02 1.11E+02 8.22E+01 5.79E+01 3.87E+01 2.47E+01 1.49E+01 6.98E+00 3.74E+00 1.98E+00 9.52E-01 4.16E-01 1.60E-01 5.27E-02 9.15E-03 4.03E-03 1.15E-03 3.65E-04 4.36E-05 1.00E-30
  30.00  2.058  8.31E+04 4.44E+06 7.60E+04 6.89E+01 2.01E+02 3.16E+02 4.04E+02 4.63E+02 4.88E+02 4.82E+02 4.49E+02 3.99E+02 3.37E+02 2.72E+02 2.09E+02 1.52E+02 1.06E+02 7.00E+01 4.39E+01 2.61E+01 1.47E+01 7.78E+00 3.87E+00 1.81E+00 7.91E-01 3.26E-01 1.27E-01 4.58E-02 1.51E-02 4.39E-03 3.01E-03 6.53E-04 1.00E-30
  40.00  2.377  5.03E+05 5.22E+07 3.12E+05 3.00E+02 8.74E+02 1.37E+03 1.76E+03 2.01E+03 2.13E+03 2.10E+03 1.97E+03 1.75E+03 1.49E+03 1.21E+03 9.32E+02 6.88E+02 4.83E+02 3.28E+02 2.12E+02 1.31E+02 7.71E+01 4.31E+01 2.27E+01 1.13E+01 5.28E+00 2.32E+00 9.57E-01 3.70E-01 1.34E-01 4.48E-02 1.24E-02 2.49E-03 1.82E-04
  50.00  2.657  2.71E+06 5.80E+08 1.44E+06 1.75E+03 5.09E+03 8.00E+03 1.03E+04 1.18E+04 1.25E+04 1.24E+04 1.17E+04 1.05E+04 8.96E+03 7.35E+03 5.78E+03 4.35E+03 3.15E+03 2.17E+03 1.44E+03 9.07E+02 5.46E+02 3.13E+02 1.69E+02 8.66E+01 4.17E+01 1.87E+01 7.73E+00 2.92E+00 9.92E-01 2.92E-01 7.11E-02 1.29E-02 1.27E-03
