                    ************************************************************************************************
                    *  Z= 25 A= 55: Positive-Parity Spin-dependent Level Density [MeV-1] for Mn 55 and ldmodel= 6  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2
 140.00  4.393  1.44E+20 5.73E+18 1.14E+20 9.91E+16 1.94E+17 2.79E+17 3.52E+17 4.10E+17 4.49E+17 4.73E+17 4.78E+17 4.70E+17 4.47E+17 4.15E+17 3.76E+17 3.33E+17 2.87E+17 2.43E+17 2.01E+17 1.62E+17 1.28E+17 9.94E+16 7.54E+16 5.60E+16 4.07E+16 2.89E+16 2.02E+16 1.37E+16 9.11E+15 5.93E+15 3.77E+15 2.33E+15 1.41E+15
 150.00  4.547  9.36E+20 3.70E+19 7.49E+20 6.16E+17 1.21E+18 1.73E+18 2.19E+18 2.56E+18 2.83E+18 2.98E+18 3.03E+18 2.99E+18 2.86E+18 2.67E+18 2.43E+18 2.16E+18 1.89E+18 1.61E+18 1.34E+18 1.09E+18 8.76E+17 6.86E+17 5.27E+17 3.97E+17 2.92E+17 2.11E+17 1.50E+17 1.03E+17 6.98E+16 4.63E+16 3.00E+16 1.90E+16 1.18E+16
 160.00  4.696  5.74E+21 2.25E+20 4.63E+21 3.62E+18 7.08E+18 1.02E+19 1.29E+19 1.52E+19 1.68E+19 1.77E+19 1.81E+19 1.79E+19 1.72E+19 1.61E+19 1.49E+19 1.33E+19 1.17E+19 1.00E+19 8.42E+18 6.95E+18 5.61E+18 4.44E+18 3.45E+18 2.63E+18 1.96E+18 1.44E+18 1.03E+18 7.24E+17 4.99E+17 3.37E+17 2.22E+17 1.43E+17 9.07E+16
 170.00  4.841  3.33E+22 1.29E+21 2.70E+22 2.01E+19 3.93E+19 5.69E+19 7.21E+19 8.45E+19 9.37E+19 9.94E+19 1.02E+20 1.01E+20 9.80E+19 9.25E+19 8.52E+19 7.68E+19 6.79E+19 5.87E+19 4.97E+19 4.13E+19 3.38E+19 2.69E+19 2.12E+19 1.63E+19 1.23E+19 9.12E+18 6.63E+18 4.72E+18 3.30E+18 2.26E+18 1.52E+18 1.00E+18 6.46E+17
 180.00  4.981  1.83E+23 7.04E+21 1.49E+23 1.06E+20 2.07E+20 3.00E+20 3.82E+20 4.48E+20 4.97E+20 5.30E+20 5.45E+20 5.43E+20 5.28E+20 5.00E+20 4.63E+20 4.21E+20 3.73E+20 3.25E+20 2.77E+20 2.32E+20 1.91E+20 1.55E+20 1.22E+20 9.50E+19 7.25E+19 5.44E+19 4.00E+19 2.89E+19 2.04E+19 1.42E+19 9.71E+18 6.49E+18 4.25E+18
 190.00  5.118  9.56E+23 3.64E+22 7.80E+23 5.31E+20 1.04E+21 1.51E+21 1.92E+21 2.26E+21 2.51E+21 2.68E+21 2.77E+21 2.77E+21 2.70E+21 2.57E+21 2.39E+21 2.18E+21 1.94E+21 1.71E+21 1.47E+21 1.23E+21 1.02E+21 8.34E+20 6.66E+20 5.22E+20 4.02E+20 3.06E+20 2.27E+20 1.66E+20 1.19E+20 8.38E+19 5.79E+19 3.94E+19 2.62E+19
 200.00  5.251  4.69E+24 1.76E+23 3.82E+24 2.50E+21 4.90E+21 7.11E+21 9.05E+21 1.06E+22 1.19E+22 1.27E+22 1.32E+22 1.32E+22 1.29E+22 1.23E+22 1.16E+22 1.06E+22 9.50E+21 8.36E+21 7.24E+21 6.14E+21 5.12E+21 4.20E+21 3.38E+21 2.67E+21 2.08E+21 1.59E+21 1.19E+21 8.82E+20 6.41E+20 4.56E+20 3.20E+20 2.20E+20 1.48E+20

                    ************************************************************************************************
                    *  Z= 25 A= 55: Negative-Parity Spin-dependent Level Density [MeV-1] for Mn 55 and ldmodel= 6  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2
   0.25  0.186  8.72E-02 4.53E-01 2.76E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.50  0.263  2.76E-01 1.53E-01 6.20E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.75  0.322  6.49E-01 5.30E-01 1.03E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.00  0.371  1.26E+00 9.60E-01 1.44E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.25  0.415  2.22E+00 1.99E+00 2.22E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.50  0.455  3.90E+00 2.92E+00 3.75E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.75  0.491  6.62E+00 4.95E+00 5.67E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.00  0.525  1.06E+01 8.92E+00 8.11E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.25  0.557  1.57E+01 1.31E+01 1.07E+02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.50  0.587  2.16E+01 1.88E+01 1.26E+02 1.00E-30 1.00E-30 6.81E-02 4.19E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.75  0.616  2.82E+01 2.23E+01 1.46E+02 1.00E-30 1.02E-01 3.38E-01 1.88E-01 8.06E-03 4.30E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.00  0.643  3.60E+01 2.45E+01 1.69E+02 3.36E-02 2.71E-01 7.74E-01 3.99E-01 7.97E-02 1.61E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.25  0.669  4.57E+01 2.72E+01 2.05E+02 1.92E-01 5.37E-01 1.19E+00 5.92E-01 2.34E-01 3.71E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.50  0.695  5.67E+01 3.16E+01 2.33E+02 4.44E-01 7.96E-01 1.18E+00 6.29E-01 3.83E-01 3.83E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.75  0.719  6.86E+01 4.01E+01 2.61E+02 6.89E-01 1.42E+00 8.14E-01 6.88E-01 8.04E-01 2.27E-01 1.02E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.00  0.743  8.27E+01 4.00E+01 3.27E+02 8.73E-01 1.98E+00 6.45E-01 8.54E-01 1.15E+00 3.79E-01 4.79E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.25  0.765  9.95E+01 4.58E+01 4.02E+02 1.37E+00 2.48E+00 1.04E+00 1.14E+00 1.46E+00 1.11E+00 9.22E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.50  0.788  1.19E+02 5.47E+01 4.53E+02 2.27E+00 3.80E+00 1.93E+00 1.81E+00 2.30E+00 2.18E+00 1.43E+00 1.39E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.75  0.809  1.42E+02 6.07E+01 5.27E+02 2.50E+00 4.82E+00 3.09E+00 2.59E+00 3.52E+00 2.76E+00 1.79E+00 6.63E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.00  0.830  1.71E+02 6.27E+01 6.64E+02 1.92E+00 5.03E+00 4.13E+00 3.04E+00 5.23E+00 2.57E+00 1.68E+00 1.42E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.50  0.871  2.70E+02 1.02E+02 1.18E+03 3.62E+00 7.39E+00 7.18E+00 6.41E+00 8.77E+00 5.75E+00 3.43E+00 3.35E+00 1.82E+00 4.28E-01 5.27E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.00  0.909  4.30E+02 1.69E+02 1.94E+03 7.20E+00 1.15E+01 1.29E+01 1.29E+01 1.34E+01 1.02E+01 9.93E+00 8.19E+00 4.17E+00 2.59E+00 2.02E+00 1.69E+00 6.40E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.50  0.947  7.05E+02 2.43E+02 3.23E+03 1.44E+01 1.72E+01 2.46E+01 2.43E+01 2.41E+01 2.40E+01 2.06E+01 1.59E+01 1.09E+01 7.43E+00 4.92E+00 2.06E+00 1.05E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.00  0.982  1.26E+03 4.01E+02 6.71E+03 1.91E+01 4.13E+01 5.09E+01 5.30E+01 5.67E+01 5.47E+01 4.72E+01 3.75E+01 2.60E+01 1.61E+01 7.07E+00 4.68E+00 1.71E+00 1.23E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.50  1.017  2.27E+03 8.15E+02 1.24E+04 3.26E+01 6.72E+01 8.68E+01 1.03E+02 1.08E+02 1.01E+02 9.32E+01 7.68E+01 5.35E+01 3.39E+01 2.03E+01 1.37E+01 5.09E+00 1.76E+00 7.98E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.00  1.050  3.82E+03 1.39E+03 2.30E+04 4.01E+01 7.66E+01 9.77E+01 1.16E+02 1.24E+02 1.14E+02 9.37E+01 7.27E+01 5.57E+01 3.62E+01 1.90E+01 1.42E+01 7.07E+00 2.43E+00 1.36E+00 6.00E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  1.082  5.98E+03 2.56E+03 3.51E+04 4.93E+01 8.81E+01 1.24E+02 1.39E+02 1.41E+02 1.33E+02 1.11E+02 8.81E+01 6.62E+01 4.57E+01 2.87E+01 1.92E+01 1.00E+01 6.30E+00 3.41E+00 4.75E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  1.114  9.38E+03 3.50E+03 5.66E+04 6.34E+01 1.20E+02 1.79E+02 2.06E+02 1.98E+02 1.91E+02 1.83E+02 1.47E+02 1.08E+02 7.91E+01 5.85E+01 3.46E+01 1.94E+01 1.50E+01 6.82E+00 3.06E+00 6.84E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  1.144  1.51E+04 5.88E+03 1.01E+05 9.57E+01 1.85E+02 2.58E+02 3.02E+02 3.11E+02 3.03E+02 2.84E+02 2.41E+02 1.89E+02 1.40E+02 1.03E+02 6.59E+01 4.08E+01 2.58E+01 1.31E+01 5.66E+00 2.23E+00 1.12E-02 7.14E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  1.174  2.21E+04 1.02E+04 1.13E+05 1.35E+02 2.59E+02 3.56E+02 4.20E+02 4.50E+02 4.42E+02 4.10E+02 3.56E+02 2.92E+02 2.22E+02 2.03E+02 1.35E+02 8.48E+01 4.93E+01 2.59E+01 1.10E+01 4.37E+00 8.49E-01 1.17E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  1.231  4.65E+04 8.97E+03 1.91E+05 2.29E+02 4.36E+02 6.06E+02 7.28E+02 7.93E+02 7.96E+02 7.51E+02 6.67E+02 5.69E+02 4.57E+02 5.73E+02 3.89E+02 2.45E+02 1.41E+02 7.42E+01 3.39E+01 1.32E+01 3.50E+00 8.58E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  1.286  1.03E+05 4.25E+04 5.21E+05 3.67E+02 7.01E+02 9.76E+02 1.18E+03 1.29E+03 1.30E+03 1.24E+03 1.11E+03 9.56E+02 7.82E+02 7.78E+02 5.45E+02 3.60E+02 2.22E+02 1.26E+02 6.44E+01 2.90E+01 1.10E+01 3.08E+00 2.32E-01 9.84E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.339  1.78E+05 4.83E+04 4.29E+05 9.30E+02 1.78E+03 2.48E+03 2.97E+03 3.24E+03 3.27E+03 3.10E+03 2.78E+03 2.37E+03 1.91E+03 1.47E+03 1.06E+03 7.26E+02 4.68E+02 2.82E+02 1.55E+02 7.72E+01 3.30E+01 1.20E+01 3.01E+00 6.01E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  14.00  1.389  2.79E+05 2.16E+04 4.20E+05 2.08E+03 3.99E+03 5.52E+03 6.59E+03 7.14E+03 7.16E+03 6.75E+03 6.06E+03 5.10E+03 4.07E+03 3.08E+03 2.21E+03 1.49E+03 9.51E+02 5.67E+02 3.13E+02 1.60E+02 7.18E+01 2.84E+01 5.41E+00 9.44E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  15.00  1.438  4.32E+05 6.75E+04 1.09E+06 2.24E+03 4.29E+03 5.94E+03 7.08E+03 7.67E+03 7.70E+03 7.25E+03 6.30E+03 5.30E+03 4.23E+03 3.20E+03 2.30E+03 1.57E+03 1.01E+03 6.12E+02 3.49E+02 1.85E+02 8.84E+01 3.85E+01 6.11E+00 1.70E+00 4.45E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  16.00  1.485  6.86E+05 1.23E+05 1.62E+06 3.97E+03 7.58E+03 1.06E+04 1.26E+04 1.37E+04 1.38E+04 1.31E+04 1.19E+04 1.01E+04 8.15E+03 6.23E+03 4.53E+03 3.12E+03 2.03E+03 1.24E+03 7.12E+02 3.75E+02 1.80E+02 7.66E+01 2.60E+01 6.89E+00 1.85E+00 1.25E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  17.00  1.531  1.07E+06 1.37E+05 2.41E+06 6.03E+03 1.15E+04 1.60E+04 1.92E+04 2.08E+04 2.10E+04 1.99E+04 1.75E+04 1.50E+04 1.22E+04 9.50E+03 7.01E+03 4.92E+03 3.28E+03 2.08E+03 1.25E+03 7.04E+02 3.71E+02 1.79E+02 7.72E+01 2.08E+01 5.26E+00 6.25E-01 1.39E+00 3.24E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  18.00  1.575  1.63E+06 3.16E+05 3.32E+06 9.40E+03 1.80E+04 2.49E+04 2.99E+04 3.25E+04 3.29E+04 3.13E+04 2.06E+04 1.74E+04 1.40E+04 1.08E+04 7.95E+03 5.61E+03 3.75E+03 2.41E+03 1.49E+03 8.72E+02 4.82E+02 2.48E+02 1.17E+02 2.06E+01 6.28E+00 1.12E+00 2.56E+00 5.48E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  19.00  1.618  2.38E+06 1.93E+05 3.38E+06 1.66E+04 3.16E+04 4.39E+04 5.23E+04 5.67E+04 5.70E+04 5.39E+04 4.04E+04 3.35E+04 2.64E+04 2.00E+04 1.44E+04 1.00E+04 6.55E+03 4.14E+03 2.48E+03 1.41E+03 7.47E+02 3.67E+02 1.64E+02 3.06E+01 8.89E+00 1.51E+00 8.87E-01 3.17E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  20.00  1.660  3.48E+06 4.57E+05 6.32E+06 1.98E+04 3.77E+04 5.23E+04 6.21E+04 6.70E+04 6.69E+04 6.29E+04 5.57E+04 4.69E+04 3.74E+04 2.84E+04 2.05E+04 1.41E+04 9.06E+03 5.67E+03 3.36E+03 1.87E+03 9.77E+02 4.71E+02 2.03E+02 7.68E+01 2.15E+01 3.59E+00 1.08E+00 2.67E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  22.50  1.761  9.26E+06 8.77E+05 1.26E+07 4.35E+04 8.29E+04 1.15E+05 1.38E+05 1.49E+05 1.50E+05 1.41E+05 1.27E+05 1.08E+05 8.68E+04 6.66E+04 4.86E+04 3.37E+04 2.14E+04 1.38E+04 8.51E+03 5.07E+03 2.81E+03 1.47E+03 7.26E+02 3.34E+02 1.37E+02 4.74E+01 1.03E+01 2.68E+00 5.82E-01 6.38E-02 1.00E-30 1.00E-30 1.00E-30
  25.00  1.856  2.15E+07 1.74E+06 2.57E+07 8.73E+04 1.67E+05 2.33E+05 2.82E+05 3.10E+05 3.17E+05 3.05E+05 2.79E+05 2.43E+05 2.01E+05 1.59E+05 1.21E+05 8.78E+04 6.08E+04 4.01E+04 2.52E+04 1.66E+04 9.47E+03 5.12E+03 2.61E+03 1.26E+03 5.72E+02 2.41E+02 9.03E+01 3.00E+01 4.34E+00 6.88E-01 3.23E-02 3.02E-02 1.00E-30
  30.00  2.034  1.35E+08 7.66E+06 1.16E+08 4.15E+05 7.95E+05 1.11E+06 1.35E+06 1.48E+06 1.51E+06 1.46E+06 1.34E+06 1.17E+06 9.76E+05 7.79E+05 5.94E+05 4.34E+05 3.03E+05 2.02E+05 1.28E+05 7.71E+04 4.39E+04 2.36E+04 1.19E+04 5.55E+03 2.36E+03 9.11E+02 3.09E+02 9.22E+01 2.36E+01 4.76E+00 6.18E+00 1.60E+00 1.57E-01
  40.00  2.348  3.26E+09 1.25E+08 1.93E+09 4.68E+06 8.98E+06 1.26E+07 1.54E+07 1.71E+07 1.77E+07 1.73E+07 1.61E+07 1.45E+07 1.23E+07 1.01E+07 7.96E+06 6.02E+06 4.37E+06 3.05E+06 2.04E+06 1.31E+06 7.98E+05 4.65E+05 2.58E+05 1.35E+05 6.72E+04 3.14E+04 1.37E+04 5.52E+03 2.04E+03 6.69E+02 1.88E+02 4.04E+01 5.43E+00
  50.00  2.625  6.17E+10 2.12E+09 3.49E+10 8.34E+07 1.61E+08 2.28E+08 2.79E+08 3.13E+08 3.29E+08 3.29E+08 3.14E+08 2.87E+08 2.53E+08 2.15E+08 1.76E+08 1.39E+08 1.07E+08 7.89E+07 5.64E+07 3.90E+07 2.61E+07 1.68E+07 1.05E+07 6.24E+06 3.56E+06 1.95E+06 1.02E+06 5.07E+05 2.39E+05 1.07E+05 4.46E+04 1.73E+04 6.11E+03
  60.00  2.876  1.16E+12 4.84E+10 8.17E+11 1.29E+09 2.49E+09 3.53E+09 4.34E+09 4.90E+09 5.19E+09 5.22E+09 5.03E+09 4.64E+09 4.15E+09 3.57E+09 2.98E+09 2.40E+09 1.88E+09 1.42E+09 1.04E+09 7.39E+08 5.09E+08 3.40E+08 2.20E+08 1.36E+08 8.11E+07 4.63E+07 2.53E+07 1.31E+07 6.47E+06 3.08E+06 1.38E+06 5.80E+05 2.27E+05
  70.00  3.106  1.45E+13 6.02E+11 1.05E+13 1.47E+10 2.84E+10 4.03E+10 4.99E+10 5.65E+10 6.01E+10 6.07E+10 5.89E+10 5.49E+10 4.94E+10 4.30E+10 3.62E+10 2.96E+10 2.34E+10 1.80E+10 1.34E+10 9.68E+09 6.78E+09 4.60E+09 3.03E+09 1.92E+09 1.17E+09 6.98E+08 3.98E+08 2.18E+08 1.15E+08 5.79E+07 2.79E+07 1.27E+07 5.55E+06
  80.00  3.321  2.48E+14 1.05E+13 1.88E+14 2.45E+11 4.75E+11 6.76E+11 8.38E+11 9.55E+11 1.02E+12 1.04E+12 1.02E+12 9.60E+11 8.74E+11 7.71E+11 6.60E+11 5.49E+11 4.43E+11 3.48E+11 2.65E+11 1.97E+11 1.42E+11 9.93E+10 6.76E+10 4.46E+10 2.86E+10 1.77E+10 1.06E+10 6.17E+09 3.46E+09 1.86E+09 9.58E+08 4.73E+08 2.19E+08
