                    ************************************************************************************************
                    *  Z= 38 A= 86: Positive-Parity Spin-dependent Level Density [MeV-1] for Sr 86 and ldmodel= 5  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29
   2.25  0.432  1.49E+01 3.02E+01 1.58E+02 3.46E+00 7.74E-01 7.43E+00 4.53E+00 5.38E+00 2.04E+00 5.84E-01 1.00E-30 2.92E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.50  0.456  2.62E+01 3.58E+01 2.90E+02 7.59E+00 4.25E+00 9.26E+00 6.23E+00 1.28E+01 2.27E+00 2.27E+00 3.24E-01 3.24E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.75  0.478  4.46E+01 4.76E+01 5.12E+02 1.31E+01 8.22E+00 8.93E+00 4.20E+00 2.31E+01 1.07E+01 3.22E+00 1.79E+00 3.58E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.00  0.499  7.31E+01 6.29E+01 8.56E+02 1.07E+01 1.05E+01 1.90E+01 6.58E+00 2.55E+01 1.82E+01 1.33E+01 2.74E+00 1.18E+00 1.00E-30 3.92E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.25  0.520  1.12E+02 7.26E+01 1.10E+03 1.62E+01 1.15E+01 2.12E+01 8.02E+00 2.99E+01 2.07E+01 1.79E+01 5.56E+00 3.42E+00 4.27E-01 4.27E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.50  0.539  1.61E+02 8.17E+01 1.51E+03 1.75E+01 8.51E+00 2.92E+01 1.76E+01 2.85E+01 2.48E+01 3.24E+01 8.36E+00 4.17E+00 2.32E+00 4.63E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.75  0.558  2.33E+02 1.08E+02 2.35E+03 1.42E+01 5.46E+00 4.45E+01 3.78E+01 3.33E+01 2.78E+01 5.30E+01 2.15E+01 7.51E+00 3.50E+00 1.00E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.00  0.576  3.39E+02 1.43E+02 3.47E+03 2.91E+01 1.21E+01 4.47E+01 5.01E+01 5.71E+01 2.85E+01 5.39E+01 4.44E+01 2.42E+01 7.01E+00 3.77E+00 1.00E-30 5.39E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.25  0.594  4.93E+02 1.76E+02 4.36E+03 2.69E+01 2.51E+01 5.64E+01 5.67E+01 7.10E+01 3.93E+01 6.07E+01 5.02E+01 3.79E+01 1.04E+01 4.63E+00 5.78E-01 5.78E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.50  0.611  6.95E+02 2.29E+02 5.48E+03 2.42E+01 3.46E+01 6.34E+01 5.72E+01 9.22E+01 5.23E+01 6.69E+01 5.62E+01 5.38E+01 1.61E+01 9.29E+00 3.71E+00 6.19E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.75  0.628  9.78E+02 2.59E+02 7.98E+03 3.60E+01 5.15E+01 7.97E+01 6.44E+01 1.26E+02 8.74E+01 9.01E+01 7.49E+01 8.11E+01 3.90E+01 1.39E+01 4.63E+00 1.32E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.00  0.644  1.40E+03 3.26E+02 1.14E+04 5.00E+01 6.65E+01 1.28E+02 1.00E+02 1.44E+02 1.32E+02 1.32E+02 8.65E+01 9.83E+01 6.72E+01 3.73E+01 9.16E+00 4.23E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.50  0.676  3.24E+03 5.79E+02 2.00E+04 7.54E+01 9.84E+01 2.64E+02 2.60E+02 2.96E+02 2.25E+02 2.19E+02 1.38E+02 1.27E+02 9.26E+01 7.79E+01 2.39E+01 1.19E+01 1.59E+00 7.95E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.00  0.706  6.48E+03 1.07E+03 3.24E+04 1.24E+02 1.38E+02 4.33E+02 4.00E+02 4.80E+02 3.63E+02 3.35E+02 2.45E+02 1.83E+02 1.14E+02 1.18E+02 7.27E+01 3.52E+01 6.24E+00 1.79E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.50  0.735  1.36E+04 1.85E+03 6.31E+04 3.10E+02 3.52E+02 7.37E+02 6.86E+02 9.76E+02 8.22E+02 7.46E+02 4.89E+02 3.80E+02 1.82E+02 1.49E+02 1.06E+02 8.06E+01 2.19E+01 7.96E+00 1.00E-30 9.94E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.00  0.763  2.75E+04 3.44E+03 1.27E+05 5.91E+02 7.51E+02 1.56E+03 1.52E+03 2.02E+03 1.63E+03 1.58E+03 1.01E+03 7.39E+02 4.22E+02 2.56E+02 1.18E+02 1.18E+02 6.46E+01 2.21E+01 6.63E+00 1.10E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.50  0.789  5.29E+04 6.02E+03 2.59E+05 8.32E+02 1.09E+03 2.76E+03 2.71E+03 3.49E+03 3.11E+03 3.17E+03 2.36E+03 1.75E+03 1.05E+03 6.72E+02 2.62E+02 1.75E+02 9.82E+01 7.50E+01 1.59E+01 3.66E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.00  0.815  1.03E+05 9.70E+03 5.41E+05 1.52E+03 2.23E+03 5.60E+03 5.43E+03 7.24E+03 6.27E+03 5.99E+03 4.79E+03 3.89E+03 2.42E+03 1.55E+03 8.51E+02 3.93E+02 1.49E+02 1.14E+02 4.17E+01 1.21E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  0.840  2.00E+05 1.59E+04 1.09E+06 3.05E+03 4.04E+03 9.71E+03 9.54E+03 1.27E+04 1.15E+04 1.18E+04 9.31E+03 7.81E+03 5.71E+03 3.84E+03 2.09E+03 1.17E+03 4.39E+02 1.89E+02 8.69E+01 3.84E+01 8.85E+00 1.47E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  0.865  3.76E+05 2.65E+04 2.00E+06 5.11E+03 6.80E+03 1.54E+04 1.55E+04 2.13E+04 1.98E+04 2.08E+04 1.71E+04 1.40E+04 1.07E+04 8.10E+03 4.62E+03 2.76E+03 1.39E+03 6.02E+02 1.98E+02 9.36E+01 2.10E+01 3.23E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  0.888  6.92E+05 4.41E+04 3.67E+06 8.42E+03 1.16E+04 2.79E+04 2.75E+04 3.69E+04 3.38E+04 3.56E+04 2.97E+04 2.58E+04 1.97E+04 1.50E+04 9.97E+03 6.20E+03 3.27E+03 1.75E+03 6.24E+02 2.12E+02 5.46E+01 1.41E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  0.911  1.26E+06 7.12E+04 6.77E+06 1.44E+04 1.93E+04 4.90E+04 4.94E+04 6.65E+04 6.05E+04 6.27E+04 5.24E+04 4.70E+04 3.64E+04 2.79E+04 1.88E+04 1.30E+04 7.19E+03 4.10E+03 1.90E+03 7.59E+02 2.07E+02 3.84E+01 3.84E+00 1.91E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  0.956  4.59E+06 1.75E+05 2.16E+07 4.77E+04 6.47E+04 1.52E+05 1.52E+05 2.09E+05 1.89E+05 1.99E+05 1.64E+05 1.43E+05 1.12E+05 8.91E+04 6.10E+04 4.25E+04 2.62E+04 1.60E+04 8.53E+03 4.39E+03 1.86E+03 6.99E+02 1.37E+02 1.35E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  0.998  1.39E+07 3.67E+05 6.33E+07 1.27E+05 1.75E+05 4.16E+05 4.22E+05 5.76E+05 5.27E+05 5.65E+05 4.77E+05 4.27E+05 3.36E+05 2.65E+05 1.83E+05 1.31E+05 8.08E+04 5.07E+04 2.87E+04 1.54E+04 7.03E+03 3.14E+03 1.17E+03 3.42E+02 6.56E+01 2.63E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.039  3.74E+07 7.55E+05 1.61E+08 2.87E+05 3.93E+05 9.39E+05 9.49E+05 1.31E+06 1.21E+06 1.34E+06 1.16E+06 1.09E+06 8.79E+05 7.28E+05 5.14E+05 3.71E+05 2.35E+05 1.54E+05 8.88E+04 4.98E+04 2.40E+04 1.07E+04 3.87E+03 1.51E+03 3.93E+02 7.92E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  14.00  1.078  9.40E+07 1.52E+06 3.89E+08 6.73E+05 9.13E+05 2.17E+06 2.19E+06 3.02E+06 2.80E+06 3.08E+06 2.66E+06 2.52E+06 2.07E+06 1.79E+06 1.30E+06 9.79E+05 6.33E+05 4.23E+05 2.55E+05 1.53E+05 7.84E+04 3.86E+04 1.60E+04 5.81E+03 1.68E+03 3.83E+02 5.08E+01 3.51E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  15.00  1.116  2.21E+08 2.87E+06 9.09E+08 1.49E+06 2.00E+06 4.85E+06 4.93E+06 6.92E+06 6.37E+06 7.08E+06 6.07E+06 5.78E+06 4.72E+06 4.08E+06 3.02E+06 2.37E+06 1.58E+06 1.10E+06 6.70E+05 4.10E+05 2.22E+05 1.19E+05 5.48E+04 2.36E+04 8.26E+03 2.39E+03 4.72E+02 1.21E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  16.00  1.153  4.94E+08 5.18E+06 2.01E+09 3.09E+06 4.09E+06 9.95E+06 1.00E+07 1.43E+07 1.34E+07 1.52E+07 1.32E+07 1.27E+07 1.05E+07 9.14E+06 6.78E+06 5.39E+06 3.69E+06 2.67E+06 1.68E+06 1.07E+06 5.87E+05 3.22E+05 1.54E+05 7.45E+04 2.91E+04 9.81E+03 2.84E+03 5.34E+02 4.58E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  17.00  1.188  1.05E+09 8.91E+06 4.22E+09 6.11E+06 8.03E+06 1.97E+07 2.00E+07 2.83E+07 2.64E+07 3.01E+07 2.65E+07 2.63E+07 2.19E+07 1.96E+07 1.47E+07 1.18E+07 8.08E+06 6.01E+06 3.89E+06 2.57E+06 1.46E+06 8.24E+05 4.11E+05 2.04E+05 8.68E+04 3.25E+04 9.66E+03 2.42E+03 4.47E+02 5.20E+00 1.00E-30 1.00E-30 1.00E-30
  18.00  1.223  2.14E+09 1.50E+07 8.37E+09 1.15E+07 1.50E+07 3.70E+07 3.74E+07 5.32E+07 5.00E+07 5.77E+07 5.08E+07 5.06E+07 4.25E+07 3.89E+07 2.98E+07 2.46E+07 1.70E+07 1.27E+07 8.34E+06 5.72E+06 3.35E+06 1.98E+06 1.00E+06 5.22E+05 2.34E+05 9.69E+04 3.40E+04 9.51E+03 1.95E+03 1.47E+02 1.00E-30 1.00E-30 1.00E-30
  19.00  1.256  4.21E+09 2.45E+07 1.62E+10 2.11E+07 2.74E+07 6.77E+07 6.87E+07 9.88E+07 9.26E+07 1.08E+08 9.46E+07 9.53E+07 8.07E+07 7.45E+07 5.73E+07 4.85E+07 3.44E+07 2.65E+07 1.75E+07 1.22E+07 7.31E+06 4.55E+06 2.41E+06 1.31E+06 6.08E+05 2.69E+05 1.04E+05 3.33E+04 9.33E+03 2.11E+03 8.63E+01 6.63E+00 1.00E-30
  20.00  1.289  8.01E+09 3.90E+07 3.03E+10 3.77E+07 4.86E+07 1.21E+08 1.23E+08 1.77E+08 1.66E+08 1.94E+08 1.71E+08 1.75E+08 1.49E+08 1.38E+08 1.08E+08 9.22E+07 6.62E+07 5.26E+07 3.56E+07 2.55E+07 1.55E+07 9.85E+06 5.46E+06 3.12E+06 1.52E+06 7.05E+05 2.92E+05 1.07E+05 3.17E+04 7.54E+03 1.49E+03 5.96E+01 1.00E-30
  22.50  1.367  4.65E+10 1.16E+08 1.27E+11 1.43E+08 1.81E+08 4.56E+08 4.61E+08 6.72E+08 6.35E+08 7.52E+08 6.70E+08 6.98E+08 5.97E+08 5.70E+08 4.52E+08 3.99E+08 2.94E+08 2.43E+08 1.71E+08 1.30E+08 8.34E+07 5.70E+07 3.35E+07 2.09E+07 1.10E+07 5.81E+06 2.68E+06 1.14E+06 4.41E+05 1.51E+05 3.97E+04 7.43E+03 3.52E+03
  25.00  1.441  1.88E+11 3.18E+08 4.85E+11 5.03E+08 6.26E+08 1.60E+09 1.61E+09 2.36E+09 2.24E+09 2.67E+09 2.39E+09 2.52E+09 2.17E+09 2.11E+09 1.70E+09 1.54E+09 1.16E+09 9.82E+08 7.09E+08 5.65E+08 3.77E+08 2.74E+08 1.70E+08 1.14E+08 6.51E+07 3.82E+07 1.93E+07 9.45E+06 4.18E+06 1.74E+06 6.20E+05 1.91E+05 4.51E+04
  30.00  1.579  3.41E+12 2.18E+09 5.76E+12 5.41E+09 6.50E+09 1.70E+10 1.70E+10 2.53E+10 2.39E+10 2.89E+10 2.60E+10 2.77E+10 2.41E+10 2.39E+10 1.96E+10 1.80E+10 1.39E+10 1.22E+10 9.12E+09 7.59E+09 5.32E+09 4.13E+09 2.74E+09 2.02E+09 1.27E+09 8.52E+08 4.94E+08 2.94E+08 1.56E+08 8.40E+07 3.84E+07 1.70E+07 6.53E+06
  40.00  1.823  7.91E+14 1.14E+11 7.31E+14 6.28E+11 7.21E+11 1.95E+12 1.93E+12 2.92E+12 2.76E+12 3.38E+12 3.06E+12 3.30E+12 2.92E+12 2.92E+12 2.42E+12 2.26E+12 1.79E+12 1.59E+12 1.22E+12 1.03E+12 7.51E+11 5.99E+11 4.16E+11 3.21E+11 2.16E+11 1.54E+11 9.88E+10 6.65E+10 4.08E+10 2.63E+10 1.52E+10 9.09E+09 4.83E+09
  50.00  2.038  7.26E+16 4.77E+12 6.92E+16 5.35E+13 6.03E+13 1.65E+14 1.63E+14 2.49E+14 2.37E+14 2.93E+14 2.68E+14 2.92E+14 2.62E+14 2.65E+14 2.24E+14 2.12E+14 1.71E+14 1.55E+14 1.22E+14 1.05E+14 7.89E+13 6.39E+13 4.60E+13 3.61E+13 2.52E+13 1.84E+13 1.23E+13 8.48E+12 5.45E+12 3.62E+12 2.23E+12 1.40E+12 8.11E+11
  60.00  2.233  9.13E+18 3.20E+14 9.24E+18 5.68E+15 6.33E+15 1.75E+16 1.77E+16 2.81E+16 2.76E+16 3.70E+16 3.14E+16 3.58E+16 3.28E+16 3.28E+16 2.93E+16 2.78E+16 2.30E+16 2.17E+16 1.65E+16 1.49E+16 1.17E+16 9.90E+15 7.21E+15 5.79E+15 4.13E+15 3.15E+15 2.22E+15 1.62E+15 1.11E+15 7.83E+14 4.85E+14 3.12E+14 2.02E+14
  70.00  2.411  5.22E+20 8.87E+15 5.42E+20 2.98E+17 3.31E+17 9.21E+17 9.35E+17 1.50E+18 1.47E+18 1.99E+18 1.70E+18 1.96E+18 1.80E+18 1.83E+18 1.66E+18 1.59E+18 1.33E+18 1.28E+18 9.88E+17 9.09E+17 7.26E+17 6.30E+17 4.68E+17 3.84E+17 2.82E+17 2.21E+17 1.61E+17 1.21E+17 8.63E+16 6.27E+16 4.03E+16 2.69E+16 1.83E+16
  80.00  2.578  2.17E+22 2.00E+17 2.30E+22 1.17E+19 1.30E+19 3.60E+19 3.66E+19 5.87E+19 5.81E+19 7.84E+19 6.76E+19 7.82E+19 7.24E+19 7.44E+19 6.79E+19 6.58E+19 5.56E+19 5.40E+19 4.24E+19 3.96E+19 3.20E+19 2.82E+19 2.14E+19 1.79E+19 1.34E+19 1.08E+19 7.97E+18 6.18E+18 4.50E+18 3.37E+18 2.23E+18 1.55E+18 1.08E+18
  90.00  2.734  7.31E+23 3.83E+18 7.90E+23 3.76E+20 4.13E+20 1.15E+21 1.17E+21 1.88E+21 1.85E+21 2.52E+21 2.19E+21 2.55E+21 2.37E+21 2.44E+21 2.25E+21 2.20E+21 1.89E+21 1.85E+21 1.47E+21 1.38E+21 1.13E+21 1.01E+21 7.80E+20 6.62E+20 5.04E+20 4.11E+20 3.11E+20 2.45E+20 1.82E+20 1.40E+20 9.46E+19 6.74E+19 4.83E+19
 100.00  2.882  2.07E+25 6.34E+19 2.27E+25 1.02E+22 1.11E+22 3.11E+22 3.16E+22 5.08E+22 5.02E+22 6.83E+22 5.97E+22 6.98E+22 6.52E+22 6.78E+22 6.26E+22 6.17E+22 5.33E+22 5.26E+22 4.23E+22 4.02E+22 3.32E+22 3.01E+22 2.34E+22 2.02E+22 1.56E+22 1.29E+22 9.90E+21 7.93E+21 6.00E+21 4.68E+21 3.24E+21 2.35E+21 1.72E+21
 110.00  3.023  5.06E+26 9.31E+20 5.62E+26 2.38E+23 2.58E+23 7.27E+23 7.38E+23 1.19E+24 1.18E+24 1.60E+24 1.41E+24 1.65E+24 1.54E+24 1.62E+24 1.50E+24 1.49E+24 1.29E+24 1.29E+24 1.04E+24 9.99E+23 8.34E+23 7.61E+23 6.01E+23 5.23E+23 4.08E+23 3.42E+23 2.67E+23 2.16E+23 1.66E+23 1.31E+23 9.27E+22 6.88E+22 5.10E+22
 120.00  3.157  1.08E+28 1.23E+22 1.22E+28 4.87E+24 5.30E+24 1.50E+25 1.52E+25 2.45E+25 2.42E+25 3.30E+25 2.91E+25 3.44E+25 3.22E+25 3.40E+25 3.16E+25 3.16E+25 2.76E+25 2.76E+25 2.26E+25 2.18E+25 1.83E+25 1.68E+25 1.34E+25 1.18E+25 9.31E+24 7.88E+24 6.20E+24 5.10E+24 3.95E+24 3.17E+24 2.27E+24 1.71E+24 1.29E+24
 130.00  3.286  2.08E+29 1.48E+23 2.35E+29 9.04E+25 9.78E+25 2.76E+26 2.79E+26 4.51E+26 4.47E+26 6.10E+26 5.40E+26 6.40E+26 6.01E+26 6.37E+26 5.93E+26 5.97E+26 5.25E+26 5.27E+26 4.34E+26 4.21E+26 3.56E+26 3.30E+26 2.65E+26 2.35E+26 1.87E+26 1.61E+26 1.27E+26 1.06E+26 8.27E+25 6.74E+25 4.89E+25 3.74E+25 2.84E+25
 140.00  3.410  3.60E+30 1.64E+24 4.10E+30 1.51E+27 1.62E+27 4.60E+27 4.66E+27 7.53E+27 7.47E+27 1.02E+28 9.07E+27 1.08E+28 1.01E+28 1.08E+28 1.01E+28 1.02E+28 9.00E+27 9.09E+27 7.53E+27 7.34E+27 6.25E+27 5.82E+27 4.72E+27 4.22E+27 3.39E+27 2.92E+27 2.34E+27 1.97E+27 1.55E+27 1.27E+27 9.37E+26 7.25E+26 5.58E+26
 150.00  3.530  5.67E+31 1.68E+25 6.51E+31 2.30E+28 2.48E+28 7.03E+28 7.11E+28 1.15E+29 1.14E+29 1.56E+29 1.39E+29 1.65E+29 1.56E+29 1.67E+29 1.56E+29 1.59E+29 1.41E+29 1.43E+29 1.19E+29 1.17E+29 9.99E+28 9.36E+28 7.63E+28 6.87E+28 5.56E+28 4.83E+28 3.89E+28 3.29E+28 2.63E+28 2.18E+28 1.62E+28 1.27E+28 9.83E+27
 160.00  3.646  8.28E+32 1.62E+26 9.53E+32 3.23E+29 3.47E+29 9.91E+29 1.00E+30 1.62E+30 1.61E+30 2.20E+30 1.97E+30 2.35E+30 2.22E+30 2.38E+30 2.24E+30 2.28E+30 2.03E+30 2.07E+30 1.73E+30 1.71E+30 1.47E+30 1.38E+30 1.13E+30 1.03E+30 8.35E+29 7.32E+29 5.94E+29 5.08E+29 4.08E+29 3.39E+29 2.56E+29 2.01E+29 1.58E+29
