                    ************************************************************************************************
                    *  Z= 25 A= 55: Positive-Parity Spin-dependent Level Density [MeV-1] for Mn 55 and ldmodel= 5  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2
 110.00  3.894  1.78E+18 6.93E+16 1.36E+18 1.40E+15 2.77E+15 4.07E+15 5.30E+15 6.15E+15 6.65E+15 6.86E+15 6.81E+15 6.29E+15 5.97E+15 5.32E+15 4.78E+15 3.96E+15 3.30E+15 2.66E+15 2.08E+15 1.57E+15 1.22E+15 8.55E+14 6.13E+14 4.21E+14 2.86E+14 1.85E+14 1.21E+14 7.27E+13 4.43E+13 2.57E+13 1.48E+13 8.07E+12 4.45E+12
 120.00  4.067  1.57E+19 6.09E+17 1.22E+19 1.18E+16 2.33E+16 3.44E+16 4.47E+16 5.22E+16 5.65E+16 5.86E+16 5.86E+16 5.44E+16 5.20E+16 4.69E+16 4.23E+16 3.55E+16 2.99E+16 2.44E+16 1.93E+16 1.48E+16 1.16E+16 8.28E+15 6.05E+15 4.23E+15 2.93E+15 1.93E+15 1.29E+15 7.97E+14 4.98E+14 2.97E+14 1.76E+14 9.91E+13 5.63E+13
 130.00  4.233  1.29E+20 4.95E+18 1.00E+20 9.24E+16 1.82E+17 2.70E+17 3.51E+17 4.10E+17 4.47E+17 4.65E+17 4.67E+17 4.37E+17 4.20E+17 3.81E+17 3.47E+17 2.92E+17 2.49E+17 2.05E+17 1.64E+17 1.27E+17 1.01E+17 7.34E+16 5.44E+16 3.86E+16 2.73E+16 1.83E+16 1.25E+16 7.86E+15 5.02E+15 3.07E+15 1.87E+15 1.08E+15 6.31E+14
 140.00  4.393  9.84E+20 3.76E+19 7.73E+20 6.77E+17 1.34E+18 1.97E+18 2.58E+18 3.02E+18 3.30E+18 3.45E+18 3.47E+18 3.27E+18 3.16E+18 2.89E+18 2.65E+18 2.25E+18 1.93E+18 1.61E+18 1.30E+18 1.02E+18 8.18E+17 6.02E+17 4.51E+17 3.25E+17 2.32E+17 1.59E+17 1.10E+17 7.08E+16 4.61E+16 2.88E+16 1.79E+16 1.06E+16 6.37E+15
 150.00  4.547  7.07E+21 2.69E+20 5.59E+21 4.68E+18 9.26E+18 1.37E+19 1.79E+19 2.09E+19 2.30E+19 2.41E+19 2.43E+19 2.31E+19 2.23E+19 2.05E+19 1.89E+19 1.62E+19 1.41E+19 1.18E+19 9.60E+18 7.62E+18 6.17E+18 4.59E+18 3.48E+18 2.55E+18 1.85E+18 1.28E+18 9.01E+17 5.89E+17 3.90E+17 2.48E+17 1.57E+17 9.54E+16 5.84E+16
 160.00  4.696  4.79E+22 1.81E+21 3.81E+22 3.05E+19 6.06E+19 8.95E+19 1.17E+20 1.37E+20 1.51E+20 1.59E+20 1.61E+20 1.53E+20 1.49E+20 1.38E+20 1.28E+20 1.10E+20 9.63E+19 8.12E+19 6.68E+19 5.35E+19 4.37E+19 3.29E+19 2.52E+19 1.86E+19 1.36E+19 9.63E+18 6.86E+18 4.55E+18 3.06E+18 1.98E+18 1.28E+18 7.91E+17 4.93E+17
 170.00  4.841  3.09E+23 1.16E+22 2.47E+23 1.90E+20 3.77E+20 5.57E+20 7.28E+20 8.57E+20 9.44E+20 9.96E+20 1.02E+21 9.70E+20 9.48E+20 8.81E+20 8.20E+20 7.13E+20 6.25E+20 5.31E+20 4.40E+20 3.55E+20 2.92E+20 2.22E+20 1.72E+20 1.29E+20 9.55E+19 6.80E+19 4.90E+19 3.30E+19 2.25E+19 1.48E+19 9.69E+18 6.11E+18 3.87E+18
 180.00  4.981  1.90E+24 7.10E+22 1.53E+24 1.13E+21 2.24E+21 3.32E+21 4.33E+21 5.11E+21 5.64E+21 5.96E+21 6.10E+21 5.85E+21 5.74E+21 5.35E+21 5.00E+21 4.38E+21 3.86E+21 3.30E+21 2.75E+21 2.25E+21 1.86E+21 1.43E+21 1.11E+21 8.40E+20 6.30E+20 4.55E+20 3.31E+20 2.26E+20 1.56E+20 1.04E+20 6.91E+19 4.42E+19 2.85E+19
 190.00  5.118  1.11E+25 4.15E+23 8.92E+24 6.35E+21 1.26E+22 1.87E+22 2.44E+22 2.88E+22 3.18E+22 3.38E+22 3.47E+22 3.34E+22 3.29E+22 3.08E+22 2.89E+22 2.55E+22 2.25E+22 1.94E+22 1.63E+22 1.33E+22 1.11E+22 8.62E+21 6.79E+21 5.16E+21 3.91E+21 2.85E+21 2.09E+21 1.45E+21 1.01E+21 6.82E+20 4.59E+20 2.98E+20 1.94E+20
 200.00  5.251  5.45E+25 1.96E+24 4.27E+25 2.94E+22 5.85E+22 8.64E+22 1.13E+23 1.34E+23 1.48E+23 1.58E+23 1.63E+23 1.57E+23 1.55E+23 1.45E+23 1.37E+23 1.21E+23 1.08E+23 9.30E+22 7.87E+22 6.49E+22 5.45E+22 4.24E+22 3.36E+22 2.58E+22 1.97E+22 1.45E+22 1.07E+22 7.48E+21 5.27E+21 3.60E+21 2.45E+21 1.61E+21 1.06E+21

                    ************************************************************************************************
                    *  Z= 25 A= 55: Negative-Parity Spin-dependent Level Density [MeV-1] for Mn 55 and ldmodel= 5  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2
   0.25  0.186  1.64E-01 1.68E+00 6.56E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.50  0.263  4.88E-01 9.85E-01 9.20E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.75  0.322  9.15E-01 6.57E-01 9.73E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.00  0.371  1.90E+00 6.57E-01 2.64E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.25  0.415  3.80E+00 1.71E+00 4.30E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.50  0.455  6.22E+00 1.71E+00 5.87E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.75  0.491  9.66E+00 6.83E+00 8.89E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.00  0.525  1.34E+01 8.14E+00 1.03E+02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.25  0.557  1.84E+01 1.08E+01 1.31E+02 8.04E-01 5.95E-01 1.98E-01 1.98E-01 1.98E-01 6.04E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.50  0.587  2.50E+01 1.62E+01 1.64E+02 1.33E+00 9.85E-01 9.21E-01 5.27E-01 3.28E-01 1.00E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.75  0.616  3.31E+01 1.44E+01 1.98E+02 1.33E+00 9.85E-01 1.31E+00 1.25E+00 5.27E-01 1.20E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.00  0.643  4.26E+01 2.01E+01 2.38E+02 1.33E+00 9.85E-01 1.31E+00 1.64E+00 1.05E+00 1.52E+00 1.98E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.25  0.669  5.38E+01 2.24E+01 2.95E+02 5.30E-01 9.94E-01 1.11E+00 1.43E+00 1.50E+00 1.25E+00 5.27E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.50  0.695  6.75E+01 2.83E+01 3.72E+02 5.94E-03 1.00E+00 5.88E-01 1.11E+00 1.64E+00 1.58E+00 6.57E-01 1.98E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.75  0.719  8.44E+01 3.13E+01 4.70E+02 6.13E-01 1.20E+00 3.28E-01 5.88E-01 1.43E+00 1.76E+00 8.55E-01 3.28E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.00  0.743  1.09E+02 4.17E+01 6.61E+02 1.52E+00 2.83E+00 7.25E-01 5.27E-01 1.31E+00 1.64E+00 1.59E+00 5.27E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.25  0.765  1.41E+02 5.24E+01 8.34E+02 2.01E+00 4.26E+00 2.98E+00 1.66E+00 9.15E-01 1.43E+00 2.36E+00 8.55E-01 1.98E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.50  0.788  1.79E+02 6.65E+01 1.01E+03 2.35E+00 5.13E+00 5.92E+00 3.62E+00 1.85E+00 1.68E+00 3.13E+00 1.68E+00 4.27E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.75  0.809  2.30E+02 1.04E+02 1.29E+03 3.01E+00 7.66E+00 1.01E+01 7.60E+00 3.83E+00 2.53E+00 4.15E+00 2.84E+00 5.92E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.00  0.830  2.92E+02 1.14E+02 1.56E+03 4.47E+00 1.01E+01 1.35E+01 1.21E+01 6.81E+00 4.52E+00 4.64E+00 3.73E+00 1.16E+00 4.02E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.50  0.871  4.69E+02 1.73E+02 2.17E+03 9.42E+00 1.37E+01 1.70E+01 1.92E+01 1.89E+01 1.45E+01 5.17E+00 5.41E+00 2.65E+00 1.50E+00 2.03E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.00  0.909  7.39E+02 2.17E+02 3.36E+03 1.19E+01 1.76E+01 2.32E+01 2.55E+01 2.68E+01 2.51E+01 9.37E+00 7.90E+00 3.90E+00 2.38E+00 1.27E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.50  0.947  1.17E+03 3.29E+02 5.33E+03 1.82E+01 3.43E+01 4.17E+01 4.07E+01 3.66E+01 3.42E+01 2.44E+01 1.45E+01 5.88E+00 4.19E+00 2.65E+00 9.91E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.00  0.982  1.81E+03 5.46E+02 7.73E+03 3.06E+01 5.19E+01 5.82E+01 7.40E+01 5.91E+01 4.99E+01 3.99E+01 2.69E+01 1.30E+01 6.71E+00 3.43E+00 8.30E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.50  1.017  2.73E+03 7.75E+02 1.10E+04 4.50E+01 7.32E+01 8.78E+01 1.12E+02 9.31E+01 8.16E+01 5.68E+01 4.40E+01 2.66E+01 1.12E+01 7.15E+00 2.45E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.00  1.050  4.09E+03 1.08E+03 1.57E+04 6.33E+01 1.29E+02 1.64E+02 1.69E+02 1.52E+02 1.35E+02 9.37E+01 6.62E+01 4.67E+01 2.23E+01 1.01E+01 5.01E+00 6.01E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  1.082  6.14E+03 1.49E+03 2.34E+04 9.12E+01 1.90E+02 2.33E+02 2.59E+02 2.56E+02 2.18E+02 1.47E+02 1.07E+02 7.03E+01 3.81E+01 1.41E+01 9.49E+00 2.45E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  1.114  9.18E+03 2.16E+03 3.52E+04 1.24E+02 2.43E+02 3.29E+02 3.71E+02 3.61E+02 3.41E+02 2.22E+02 1.71E+02 1.01E+02 6.45E+01 2.81E+01 1.30E+01 4.63E+00 5.02E-01 2.03E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  1.144  1.36E+04 3.33E+03 5.04E+04 1.90E+02 3.59E+02 4.93E+02 5.29E+02 5.05E+02 5.00E+02 3.62E+02 2.54E+02 1.52E+02 1.09E+02 5.32E+01 2.02E+01 8.07E+00 2.16E+00 8.21E-01 1.51E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  1.174  1.99E+04 4.78E+03 7.12E+04 2.78E+02 5.39E+02 7.37E+02 8.19E+02 7.48E+02 7.33E+02 5.33E+02 3.95E+02 2.43E+02 1.67E+02 8.51E+01 4.24E+01 1.56E+01 5.20E+00 1.32E+00 6.51E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  1.231  4.57E+04 9.24E+03 1.42E+05 5.68E+02 1.14E+03 1.48E+03 1.69E+03 1.63E+03 1.57E+03 1.14E+03 8.67E+02 6.00E+02 3.77E+02 2.10E+02 1.20E+02 5.04E+01 1.81E+01 4.97E+00 1.87E+00 4.38E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  1.286  9.75E+04 1.81E+04 2.83E+05 1.16E+03 2.28E+03 2.95E+03 3.37E+03 3.30E+03 3.17E+03 2.46E+03 1.91E+03 1.31E+03 8.68E+02 5.03E+02 2.87E+02 1.28E+02 5.28E+01 1.81E+01 5.04E+00 1.75E+00 4.38E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.339  1.98E+05 3.55E+04 5.47E+05 2.28E+03 4.40E+03 5.72E+03 6.64E+03 6.50E+03 6.31E+03 4.90E+03 3.95E+03 2.73E+03 1.87E+03 1.12E+03 6.81E+02 3.02E+02 1.45E+02 5.49E+01 1.73E+01 4.44E+00 8.76E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  14.00  1.389  3.89E+05 6.61E+04 1.04E+06 4.21E+03 8.02E+03 1.06E+04 1.25E+04 1.24E+04 1.22E+04 9.50E+03 7.72E+03 5.54E+03 3.83E+03 2.35E+03 1.48E+03 7.25E+02 3.55E+02 1.47E+02 5.28E+01 1.57E+01 4.24E+00 1.30E+00 4.38E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  15.00  1.438  7.43E+05 1.23E+05 1.93E+06 7.44E+03 1.46E+04 1.94E+04 2.25E+04 2.26E+04 2.25E+04 1.82E+04 1.49E+04 1.09E+04 7.69E+03 4.88E+03 3.06E+03 1.58E+03 8.08E+02 3.55E+02 1.43E+02 4.82E+01 1.46E+01 3.14E+00 4.48E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  16.00  1.485  1.38E+06 2.24E+05 3.52E+06 1.32E+04 2.62E+04 3.45E+04 4.03E+04 4.07E+04 4.08E+04 3.32E+04 2.78E+04 2.06E+04 1.50E+04 9.64E+03 6.26E+03 3.25E+03 1.77E+03 7.98E+02 3.53E+02 1.27E+02 4.30E+01 9.86E+00 2.28E+00 4.38E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  17.00  1.531  2.51E+06 3.96E+05 6.29E+06 2.26E+04 4.44E+04 5.92E+04 6.99E+04 7.13E+04 7.19E+04 5.92E+04 4.97E+04 3.77E+04 2.80E+04 1.83E+04 1.23E+04 6.64E+03 3.65E+03 1.75E+03 8.17E+02 3.15E+02 1.17E+02 3.36E+01 8.36E+00 1.97E+00 4.38E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  18.00  1.575  4.45E+06 6.95E+05 1.10E+07 3.77E+04 7.37E+04 9.95E+04 1.18E+05 1.21E+05 1.22E+05 1.03E+05 8.77E+04 6.73E+04 5.03E+04 3.39E+04 2.31E+04 1.29E+04 7.21E+03 3.63E+03 1.74E+03 7.16E+02 2.91E+02 9.12E+01 2.67E+01 5.89E+00 1.32E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  19.00  1.618  7.72E+06 1.17E+06 1.87E+07 6.20E+04 1.21E+05 1.64E+05 1.96E+05 2.02E+05 2.06E+05 1.74E+05 1.51E+05 1.17E+05 8.87E+04 6.09E+04 4.23E+04 2.40E+04 1.39E+04 7.21E+03 3.56E+03 1.57E+03 6.62E+02 2.16E+02 6.64E+01 1.67E+01 4.50E+00 8.72E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  20.00  1.660  1.31E+07 1.95E+06 3.09E+07 9.83E+04 1.92E+05 2.61E+05 3.14E+05 3.27E+05 3.34E+05 2.85E+05 2.49E+05 1.96E+05 1.51E+05 1.05E+05 7.42E+04 4.32E+04 2.57E+04 1.36E+04 6.93E+03 3.18E+03 1.40E+03 4.76E+02 1.55E+02 4.21E+01 1.36E+01 2.58E+00 8.70E-01 1.75E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  22.50  1.761  5.57E+07 6.40E+06 1.02E+08 2.90E+05 5.68E+05 7.78E+05 9.41E+05 9.98E+05 1.03E+06 9.12E+05 8.13E+05 6.64E+05 5.26E+05 3.80E+05 2.79E+05 1.72E+05 1.08E+05 6.05E+04 3.29E+04 1.62E+04 7.82E+03 3.03E+03 1.17E+03 3.71E+02 1.15E+02 2.89E+01 6.09E+00 2.06E+00 1.75E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  25.00  1.856  1.75E+08 1.87E+07 2.98E+08 7.54E+05 1.48E+06 2.03E+06 2.48E+06 2.65E+06 2.79E+06 2.52E+06 2.29E+06 1.92E+06 1.57E+06 1.18E+06 8.96E+05 5.78E+05 3.78E+05 2.25E+05 1.29E+05 6.68E+04 3.46E+04 1.46E+04 6.09E+03 2.24E+03 7.43E+02 2.18E+02 5.49E+01 1.03E+01 1.31E+01 2.20E+00 2.59E-01 1.00E-30 1.00E-30
  30.00  2.034  1.58E+09 1.17E+08 1.90E+09 3.86E+06 7.60E+06 1.06E+07 1.30E+07 1.42E+07 1.52E+07 1.43E+07 1.34E+07 1.17E+07 1.00E+07 7.97E+06 6.38E+06 4.47E+06 3.16E+06 2.05E+06 1.29E+06 7.48E+05 4.30E+05 2.07E+05 9.94E+04 4.24E+04 1.72E+04 6.14E+03 2.07E+03 5.62E+02 1.43E+02 2.59E+01 3.24E+00 5.07E+01 1.09E+01
  40.00  2.348  4.93E+10 2.04E+09 3.59E+10 5.58E+07 1.10E+08 1.55E+08 1.92E+08 2.13E+08 2.31E+08 2.24E+08 2.17E+08 1.97E+08 1.76E+08 1.49E+08 1.27E+08 9.78E+07 7.62E+07 5.58E+07 4.04E+07 2.74E+07 1.86E+07 1.11E+07 6.59E+06 3.58E+06 1.86E+06 8.64E+05 3.94E+05 1.48E+05 5.28E+04 1.64E+04 4.77E+03 1.10E+03 2.43E+02
  50.00  2.625  6.08E+11 2.36E+10 4.27E+11 6.42E+08 1.27E+09 1.78E+09 2.22E+09 2.47E+09 2.67E+09 2.58E+09 2.50E+09 2.27E+09 2.03E+09 1.72E+09 1.48E+09 1.16E+09 9.15E+08 6.89E+08 5.16E+08 3.67E+08 2.66E+08 1.75E+08 1.17E+08 7.35E+07 4.53E+07 2.60E+07 1.48E+07 7.24E+06 3.48E+06 1.47E+06 5.76E+05 1.96E+05 6.35E+04
