                    ************************************************************************************************
                    *  Z= 38 A= 88: Positive-Parity Spin-dependent Level Density [MeV-1] for Sr 88 and ldmodel= 2  *
   2.25  0.503  1.66E+00 5.15E-01 3.52E+00 3.42E-02 8.95E-02 1.14E-01 1.06E-01 7.98E-02 4.97E-02 2.62E-02 1.18E-02 4.53E-03 1.51E-03 4.32E-04 1.07E-04 2.32E-05 4.34E-06 7.06E-07 9.99E-08 1.23E-08 1.32E-09 1.23E-10 1.00E-11 7.11E-13 4.40E-14 2.37E-15 1.11E-16 4.57E-18 1.64E-19 5.11E-21 1.39E-22 3.31E-24 6.88E-26
   2.50  0.530  2.09E+00 8.62E-01 5.89E+00 5.72E-02 1.50E-01 1.91E-01 1.78E-01 1.34E-01 8.32E-02 4.38E-02 1.97E-02 7.58E-03 2.52E-03 7.23E-04 1.80E-04 3.88E-05 7.26E-06 1.18E-06 1.67E-07 2.06E-08 2.21E-09 2.06E-10 1.68E-11 1.19E-12 7.36E-14 3.97E-15 1.87E-16 7.65E-18 2.74E-19 8.55E-21 2.33E-22 5.54E-24 1.15E-25
   2.75  0.556  2.77E+00 1.36E+00 9.29E+00 9.01E-02 2.36E-01 3.01E-01 2.81E-01 2.11E-01 1.31E-01 6.91E-02 3.10E-02 1.20E-02 3.97E-03 1.14E-03 2.84E-04 6.11E-05 1.14E-05 1.86E-06 2.64E-07 3.25E-08 3.48E-09 3.25E-10 2.65E-11 1.88E-12 1.16E-13 6.26E-15 2.94E-16 1.21E-17 4.32E-19 1.35E-20 3.68E-22 8.74E-24 1.81E-25
   3.00  0.581  3.82E+00 2.10E+00 1.43E+01 1.39E-01 3.64E-01 4.64E-01 4.33E-01 3.25E-01 2.02E-01 1.07E-01 4.78E-02 1.84E-02 6.13E-03 1.76E-03 4.37E-04 9.43E-05 1.77E-05 2.87E-06 4.06E-07 5.01E-08 5.37E-09 5.01E-10 4.08E-11 2.89E-12 1.79E-13 9.65E-15 4.54E-16 1.86E-17 6.66E-19 2.08E-20 5.67E-22 1.35E-23 2.80E-25
   3.25  0.604  5.41E+00 3.18E+00 2.17E+01 2.11E-01 5.53E-01 7.04E-01 6.58E-01 4.93E-01 3.07E-01 1.62E-01 7.26E-02 2.80E-02 9.30E-03 2.67E-03 6.64E-04 1.43E-04 2.68E-05 4.36E-06 6.17E-07 7.60E-08 8.15E-09 7.61E-10 6.19E-11 4.39E-12 2.72E-13 1.46E-14 6.89E-16 2.82E-17 1.01E-18 3.16E-20 8.60E-22 2.05E-23 4.25E-25
   3.50  0.627  7.79E+00 4.76E+00 3.25E+01 3.15E-01 8.27E-01 1.05E+00 9.83E-01 7.37E-01 4.59E-01 2.42E-01 1.09E-01 4.19E-02 1.39E-02 3.99E-03 9.92E-04 2.14E-04 4.01E-05 6.52E-06 9.22E-07 1.14E-07 1.22E-08 1.14E-09 9.26E-11 6.57E-12 4.06E-13 2.19E-14 1.03E-15 4.22E-17 1.51E-18 4.72E-20 1.29E-21 3.06E-23 6.35E-25
   3.75  0.649  1.13E+01 7.02E+00 4.79E+01 4.65E-01 1.22E+00 1.55E+00 1.45E+00 1.09E+00 6.77E-01 3.56E-01 1.60E-01 6.17E-02 2.05E-02 5.88E-03 1.46E-03 3.15E-04 5.91E-05 9.61E-06 1.36E-06 1.67E-07 1.80E-08 1.68E-09 1.36E-10 9.68E-12 5.99E-13 3.23E-14 1.52E-15 6.23E-17 2.23E-18 6.96E-20 1.90E-21 4.51E-23 9.36E-25
   4.00  0.671  1.63E+01 9.98E+00 6.97E+01 6.34E-01 1.67E+00 2.15E+00 2.05E+00 1.57E+00 1.01E+00 5.49E-01 2.57E-01 1.04E-01 3.63E-02 1.10E-02 2.92E-03 6.76E-04 1.36E-04 2.41E-05 3.72E-06 5.02E-07 5.94E-08 6.16E-09 5.60E-10 4.46E-11 3.11E-12 1.91E-13 1.03E-14 4.84E-16 2.00E-17 7.26E-19 2.32E-20 6.48E-22 1.59E-23
   4.25  0.691  2.32E+01 1.39E+01 1.00E+02 8.29E-01 2.20E+00 2.88E+00 2.81E+00 2.22E+00 1.48E+00 8.47E-01 4.19E-01 1.80E-01 6.77E-02 2.23E-02 6.45E-03 1.64E-03 3.67E-04 7.23E-05 1.26E-05 1.93E-06 2.61E-07 3.12E-08 3.29E-09 3.07E-10 2.53E-11 1.85E-12 1.19E-13 6.78E-15 3.42E-16 1.53E-17 6.02E-19 2.10E-20 6.49E-22
   4.50  0.711  3.28E+01 1.92E+01 1.42E+02 1.08E+00 2.89E+00 3.83E+00 3.81E+00 3.10E+00 2.14E+00 1.28E+00 6.63E-01 3.02E-01 1.21E-01 4.26E-02 1.33E-02 3.68E-03 9.01E-04 1.96E-04 3.78E-05 6.49E-06 9.89E-07 1.34E-07 1.62E-08 1.74E-09 1.66E-10 1.41E-11 1.07E-12 7.19E-14 4.32E-15 2.31E-16 1.10E-17 4.68E-19 1.77E-20
   4.75  0.731  4.60E+01 2.62E+01 2.00E+02 1.40E+00 3.76E+00 5.05E+00 5.12E+00 4.27E+00 3.05E+00 1.88E+00 1.02E+00 4.88E-01 2.07E-01 7.77E-02 2.60E-02 7.74E-03 2.06E-03 4.88E-04 1.03E-04 1.96E-05 3.32E-06 5.04E-07 6.84E-08 8.31E-09 9.05E-10 8.82E-11 7.71E-12 6.04E-13 4.24E-14 2.66E-15 1.50E-16 7.59E-18 3.44E-19
   5.00  0.750  6.38E+01 3.56E+01 2.79E+02 1.80E+00 4.87E+00 6.62E+00 6.81E+00 5.82E+00 4.26E+00 2.73E+00 1.54E+00 7.69E-01 3.42E-01 1.36E-01 4.84E-02 1.54E-02 4.40E-03 1.13E-03 2.60E-04 5.39E-05 1.01E-05 1.69E-06 2.54E-07 3.46E-08 4.23E-09 4.67E-10 4.64E-11 4.15E-12 3.35E-13 2.44E-14 1.60E-15 9.44E-17 5.03E-18
   5.50  0.786  1.28E+02 6.43E+01 5.29E+02 2.94E+00 8.05E+00 1.11E+01 1.18E+01 1.05E+01 8.06E+00 5.46E+00 3.30E+00 1.78E+00 8.63E-01 3.78E-01 1.49E-01 5.33E-02 1.73E-02 5.07E-03 1.35E-03 3.26E-04 7.15E-05 1.42E-05 2.58E-06 4.25E-07 6.36E-08 8.67E-09 1.07E-09 1.21E-10 1.24E-11 1.16E-12 9.84E-14 7.61E-15 5.36E-16
   6.00  0.821  2.41E+02 1.13E+02 9.74E+02 4.74E+00 1.31E+01 1.84E+01 2.00E+01 1.83E+01 1.46E+01 1.04E+01 6.63E+00 3.82E+00 1.99E+00 9.42E-01 4.06E-01 1.60E-01 5.73E-02 1.88E-02 5.64E-03 1.55E-03 3.89E-04 8.94E-05 1.88E-05 3.64E-06 6.43E-07 1.04E-07 1.55E-08 2.12E-09 2.65E-10 3.04E-11 3.20E-12 3.09E-13 2.74E-14
   6.50  0.855  4.36E+02 1.95E+02 1.75E+03 7.53E+00 2.09E+01 2.98E+01 3.30E+01 3.11E+01 2.57E+01 1.90E+01 1.27E+01 7.71E+00 4.27E+00 2.16E+00 1.00E+00 4.28E-01 1.67E-01 6.03E-02 2.00E-02 6.11E-03 1.72E-03 4.46E-04 1.07E-04 2.36E-05 4.80E-06 9.02E-07 1.56E-07 2.51E-08 3.71E-09 5.07E-10 6.39E-11 7.45E-12 8.02E-13
   7.00  0.887  7.66E+02 3.30E+02 3.07E+03 1.18E+01 3.30E+01 4.75E+01 5.36E+01 5.16E+01 4.39E+01 3.36E+01 2.34E+01 1.49E+01 8.66E+00 4.64E+00 2.30E+00 1.05E+00 4.42E-01 1.72E-01 6.23E-02 2.08E-02 6.46E-03 1.86E-03 4.96E-04 1.23E-04 2.82E-05 6.00E-06 1.19E-06 2.18E-07 3.72E-08 5.90E-09 8.69E-10 1.19E-10 1.51E-11
   7.50  0.918  1.31E+03 5.48E+02 5.29E+03 1.83E+01 5.14E+01 7.48E+01 8.56E+01 8.40E+01 7.33E+01 5.78E+01 4.16E+01 2.75E+01 1.68E+01 9.45E+00 4.93E+00 2.39E+00 1.07E+00 4.49E-01 1.75E-01 6.32E-02 2.13E-02 6.70E-03 1.96E-03 5.36E-04 1.37E-04 3.24E-05 7.19E-06 1.49E-06 2.87E-07 5.17E-08 8.70E-09 1.37E-09 2.00E-10
   8.00  0.948  2.21E+03 8.98E+02 8.96E+03 2.81E+01 7.92E+01 1.16E+02 1.35E+02 1.35E+02 1.20E+02 9.71E+01 7.21E+01 4.93E+01 3.12E+01 1.84E+01 1.00E+01 5.12E+00 2.44E+00 1.08E+00 4.49E-01 1.74E-01 6.32E-02 2.15E-02 6.82E-03 2.03E-03 5.66E-04 1.48E-04 3.62E-05 8.30E-06 1.78E-06 3.60E-07 6.80E-08 1.20E-08 2.00E-09
   8.50  0.978  3.66E+03 1.45E+03 1.49E+04 4.27E+01 1.21E+02 1.79E+02 2.09E+02 2.12E+02 1.93E+02 1.60E+02 1.22E+02 8.59E+01 5.63E+01 3.44E+01 1.96E+01 1.05E+01 5.23E+00 2.45E+00 1.07E+00 4.43E-01 1.71E-01 6.23E-02 2.13E-02 6.84E-03 2.06E-03 5.86E-04 1.56E-04 3.93E-05 9.29E-06 2.07E-06 4.32E-07 8.51E-08 1.58E-08
   9.00  1.006  5.98E+03 2.32E+03 2.46E+04 6.43E+01 1.83E+02 2.72E+02 3.22E+02 3.31E+02 3.06E+02 2.58E+02 2.02E+02 1.46E+02 9.86E+01 6.23E+01 3.69E+01 2.05E+01 1.07E+01 5.25E+00 2.42E+00 1.05E+00 4.32E-01 1.67E-01 6.07E-02 2.09E-02 6.76E-03 2.07E-03 5.96E-04 1.62E-04 4.17E-05 1.01E-05 2.32E-06 5.02E-07 1.03E-07
   9.50  1.033  9.64E+03 3.66E+03 3.98E+04 9.62E+01 2.74E+02 4.10E+02 4.90E+02 5.10E+02 4.78E+02 4.11E+02 3.28E+02 2.43E+02 1.69E+02 1.10E+02 6.72E+01 3.87E+01 2.10E+01 1.07E+01 5.19E+00 2.37E+00 1.02E+00 4.16E-01 1.60E-01 5.85E-02 2.02E-02 6.59E-03 2.04E-03 5.96E-04 1.65E-04 4.33E-05 1.08E-05 2.53E-06 5.64E-07
  10.00  1.060  1.53E+04 5.71E+03 6.39E+04 1.43E+02 4.07E+02 6.13E+02 7.38E+02 7.76E+02 7.38E+02 6.45E+02 5.24E+02 3.97E+02 2.82E+02 1.89E+02 1.19E+02 7.08E+01 3.98E+01 2.11E+01 1.06E+01 5.07E+00 2.29E+00 9.78E-01 3.97E-01 1.53E-01 5.58E-02 1.93E-02 6.35E-03 1.98E-03 5.87E-04 1.65E-04 4.42E-05 1.12E-05 2.70E-06
  11.00  1.112  4.24E+04 1.35E+04 1.59E+05 3.07E+02 8.80E+02 1.34E+03 1.64E+03 1.75E+03 1.70E+03 1.53E+03 1.28E+03 1.01E+03 7.49E+02 5.25E+02 3.48E+02 2.19E+02 1.31E+02 7.41E+01 4.00E+01 2.05E+01 1.00E+01 4.66E+00 2.06E+00 8.72E-01 3.51E-01 1.35E-01 4.92E-02 1.72E-02 5.72E-03 1.81E-03 5.50E-04 1.59E-04 4.38E-05
  12.00  1.161  1.05E+05 3.15E+04 3.81E+05 6.74E+02 1.94E+03 2.96E+03 3.65E+03 3.95E+03 3.89E+03 3.55E+03 3.03E+03 2.44E+03 1.85E+03 1.33E+03 9.07E+02 5.89E+02 3.63E+02 2.14E+02 1.20E+02 6.41E+01 3.27E+01 1.60E+01 7.43E+00 3.30E+00 1.40E+00 5.70E-01 2.22E-01 8.23E-02 2.92E-02 9.92E-03 3.22E-03 1.00E-03 2.98E-04
  13.00  1.209  2.48E+05 7.13E+04 8.83E+05 1.45E+03 4.18E+03 6.42E+03 7.95E+03 8.67E+03 8.64E+03 7.99E+03 6.92E+03 5.65E+03 4.37E+03 3.21E+03 2.24E+03 1.49E+03 9.45E+02 5.72E+02 3.31E+02 1.83E+02 9.69E+01 4.90E+01 2.37E+01 1.10E+01 4.89E+00 2.08E+00 8.47E-01 3.31E-01 1.24E-01 4.44E-02 1.53E-02 5.03E-03 1.59E-03
  14.00  1.255  5.62E+05 1.57E+05 1.99E+06 3.05E+03 8.80E+03 1.36E+04 1.69E+04 1.86E+04 1.87E+04 1.74E+04 1.53E+04 1.27E+04 9.97E+03 7.46E+03 5.31E+03 3.61E+03 2.34E+03 1.46E+03 8.66E+02 4.93E+02 2.69E+02 1.41E+02 7.05E+01 3.39E+01 1.56E+01 6.92E+00 2.94E+00 1.20E+00 4.69E-01 1.76E-01 6.37E-02 2.21E-02 7.35E-03
  15.00  1.299  1.23E+06 3.37E+05 4.36E+06 6.28E+03 1.82E+04 2.81E+04 3.51E+04 3.89E+04 3.94E+04 3.71E+04 3.30E+04 2.77E+04 2.21E+04 1.68E+04 1.22E+04 8.42E+03 5.58E+03 3.55E+03 2.16E+03 1.26E+03 7.07E+02 3.81E+02 1.97E+02 9.77E+01 4.66E+01 2.14E+01 9.42E+00 3.99E+00 1.63E+00 6.37E-01 2.40E-01 8.71E-02 3.04E-02
  16.00  1.341  2.65E+06 7.06E+05 9.32E+06 1.27E+04 3.67E+04 5.69E+04 7.15E+04 7.96E+04 8.12E+04 7.73E+04 6.93E+04 5.88E+04 4.75E+04 3.66E+04 2.70E+04 1.90E+04 1.28E+04 8.32E+03 5.18E+03 3.09E+03 1.78E+03 9.81E+02 5.21E+02 2.66E+02 1.31E+02 6.19E+01 2.82E+01 1.24E+01 5.22E+00 2.12E+00 8.31E-01 3.13E-01 1.14E-01
  17.00  1.382  5.55E+06 1.45E+06 1.95E+07 2.52E+04 7.29E+04 1.13E+05 1.43E+05 1.60E+05 1.64E+05 1.58E+05 1.42E+05 1.22E+05 9.98E+04 7.79E+04 5.82E+04 4.16E+04 2.86E+04 1.89E+04 1.20E+04 7.30E+03 4.28E+03 2.42E+03 1.32E+03 6.90E+02 3.48E+02 1.70E+02 7.95E+01 3.60E+01 1.57E+01 6.59E+00 2.67E+00 1.04E+00 3.94E-01
  18.00  1.423  1.14E+07 2.93E+06 4.00E+07 4.91E+04 1.42E+05 2.22E+05 2.81E+05 3.16E+05 3.26E+05 3.15E+05 2.87E+05 2.49E+05 2.05E+05 1.62E+05 1.23E+05 8.89E+04 6.20E+04 4.16E+04 2.68E+04 1.67E+04 9.98E+03 5.75E+03 3.20E+03 1.72E+03 8.88E+02 4.43E+02 2.13E+02 9.92E+01 4.45E+01 1.93E+01 8.07E+00 3.26E+00 1.27E+00
  19.00  1.461  2.30E+07 5.81E+06 8.07E+07 9.43E+04 2.74E+05 4.28E+05 5.43E+05 6.13E+05 6.36E+05 6.18E+05 5.68E+05 4.96E+05 4.13E+05 3.30E+05 2.52E+05 1.85E+05 1.31E+05 8.92E+04 5.85E+04 3.69E+04 2.25E+04 1.32E+04 7.51E+03 4.11E+03 2.17E+03 1.11E+03 5.48E+02 2.61E+02 1.20E+02 5.36E+01 2.30E+01 9.59E+00 3.85E+00
  20.00  1.499  4.57E+07 1.13E+07 1.60E+08 1.79E+05 5.19E+05 8.12E+05 1.03E+06 1.17E+06 1.22E+06 1.20E+06 1.10E+06 9.72E+05 8.17E+05 6.58E+05 5.09E+05 3.78E+05 2.71E+05 1.87E+05 1.24E+05 7.97E+04 4.94E+04 2.95E+04 1.71E+04 9.52E+03 5.14E+03 2.68E+03 1.35E+03 6.60E+02 3.11E+02 1.42E+02 6.27E+01 2.68E+01 1.11E+01
  22.50  1.590  3.29E+08 5.66E+07 8.25E+08 8.33E+05 2.43E+06 3.81E+06 4.88E+06 5.58E+06 5.88E+06 5.82E+06 5.46E+06 4.89E+06 4.18E+06 3.44E+06 2.72E+06 2.08E+06 1.53E+06 1.08E+06 7.43E+05 4.93E+05 3.16E+05 1.96E+05 1.18E+05 6.87E+04 3.87E+04 2.12E+04 1.12E+04 5.74E+03 2.85E+03 1.37E+03 6.42E+02 2.91E+02 1.28E+02
  25.00  1.676  1.63E+09 2.60E+08 3.91E+09 3.61E+06 1.05E+07 1.66E+07 2.14E+07 2.46E+07 2.62E+07 2.62E+07 2.48E+07 2.25E+07 1.96E+07 1.64E+07 1.32E+07 1.03E+07 7.74E+06 5.63E+06 3.96E+06 2.70E+06 1.79E+06 1.14E+06 7.11E+05 4.28E+05 2.50E+05 1.42E+05 7.81E+04 4.18E+04 2.17E+04 1.09E+04 5.34E+03 2.54E+03 1.17E+03
  30.00  1.836  4.68E+10 4.52E+09 7.14E+10 5.65E+07 1.65E+08 2.62E+08 3.40E+08 3.96E+08 4.27E+08 4.34E+08 4.20E+08 3.89E+08 3.47E+08 2.98E+08 2.48E+08 1.99E+08 1.55E+08 1.17E+08 8.60E+07 6.12E+07 4.24E+07 2.85E+07 1.86E+07 1.19E+07 7.33E+06 4.42E+06 2.59E+06 1.48E+06 8.20E+05 4.43E+05 2.34E+05 1.20E+05 5.98E+04
  40.00  2.121  1.48E+13 7.37E+11 1.26E+13 7.88E+09 2.31E+10 3.69E+10 4.85E+10 5.72E+10 6.28E+10 6.53E+10 6.48E+10 6.19E+10 5.70E+10 5.09E+10 4.40E+10 3.70E+10 3.02E+10 2.41E+10 1.86E+10 1.41E+10 1.04E+10 7.46E+09 5.23E+09 3.58E+09 2.40E+09 1.56E+09 9.98E+08 6.22E+08 3.79E+08 2.25E+08 1.31E+08 7.46E+07 4.14E+07
  50.00  2.371  1.35E+15 6.68E+13 1.21E+15 6.33E+11 1.86E+12 2.99E+12 3.95E+12 4.71E+12 5.24E+12 5.52E+12 5.58E+12 5.43E+12 5.11E+12 4.67E+12 4.15E+12 3.59E+12 3.03E+12 2.50E+12 2.01E+12 1.58E+12 1.21E+12 9.09E+11 6.68E+11 4.80E+11 3.38E+11 2.33E+11 1.57E+11 1.04E+11 6.72E+10 4.26E+10 2.65E+10 1.61E+10 9.62E+09
  60.00  2.597  8.05E+16 3.96E+15 7.55E+16 3.40E+13 1.00E+14 1.62E+14 2.15E+14 2.58E+14 2.89E+14 3.08E+14 3.15E+14 3.11E+14 2.98E+14 2.77E+14 2.51E+14 2.22E+14 1.92E+14 1.62E+14 1.33E+14 1.08E+14 8.53E+13 6.61E+13 5.02E+13 3.74E+13 2.73E+13 1.96E+13 1.37E+13 9.47E+12 6.41E+12 4.25E+12 2.77E+12 1.77E+12 1.11E+12
  70.00  2.805  3.48E+18 1.70E+17 3.37E+18 1.35E+15 3.98E+15 6.42E+15 8.57E+15 1.03E+16 1.17E+16 1.25E+16 1.29E+16 1.29E+16 1.25E+16 1.18E+16 1.09E+16 9.75E+15 8.56E+15 7.36E+15 6.20E+15 5.12E+15 4.14E+15 3.29E+15 2.57E+15 1.96E+15 1.47E+15 1.09E+15 7.89E+14 5.61E+14 3.93E+14 2.70E+14 1.83E+14 1.21E+14 7.92E+13
  80.00  2.999  1.16E+20 5.63E+18 1.16E+20 4.17E+16 1.23E+17 1.99E+17 2.67E+17 3.23E+17 3.67E+17 3.97E+17 4.13E+17 4.15E+17 4.06E+17 3.87E+17 3.60E+17 3.28E+17 2.92E+17 2.55E+17 2.18E+17 1.83E+17 1.51E+17 1.22E+17 9.74E+16 7.61E+16 5.85E+16 4.42E+16 3.28E+16 2.40E+16 1.72E+16 1.22E+16 8.48E+15 5.80E+15 3.91E+15
  90.00  3.181  3.15E+21 1.52E+20 3.20E+21 1.05E+18 3.12E+18 5.05E+18 6.78E+18 8.25E+18 9.40E+18 1.02E+19 1.07E+19 1.08E+19 1.07E+19 1.03E+19 9.66E+18 8.89E+18 8.01E+18 7.08E+18 6.14E+18 5.23E+18 4.38E+18 3.60E+18 2.91E+18 2.32E+18 1.81E+18 1.40E+18 1.06E+18 7.91E+17 5.81E+17 4.20E+17 2.99E+17 2.10E+17 1.45E+17
 100.00  3.353  7.15E+22 3.42E+21 7.40E+22 2.25E+19 6.66E+19 1.08E+20 1.46E+20 1.78E+20 2.03E+20 2.22E+20 2.33E+20 2.38E+20 2.36E+20 2.29E+20 2.17E+20 2.01E+20 1.83E+20 1.63E+20 1.43E+20 1.24E+20 1.05E+20 8.73E+19 7.16E+19 5.78E+19 4.60E+19 3.60E+19 2.78E+19 2.11E+19 1.58E+19 1.16E+19 8.46E+18 6.06E+18 4.28E+18
 110.00  3.517  1.40E+24 6.64E+22 1.47E+24 4.16E+20 1.23E+21 2.00E+21 2.70E+21 3.30E+21 3.79E+21 4.15E+21 4.39E+21 4.50E+21 4.49E+21 4.38E+21 4.18E+21 3.91E+21 3.58E+21 3.23E+21 2.86E+21 2.49E+21 2.13E+21 1.80E+21 1.49E+21 1.22E+21 9.84E+20 7.81E+20 6.11E+20 4.72E+20 3.59E+20 2.69E+20 1.99E+20 1.45E+20 1.04E+20
 120.00  3.673  2.40E+25 1.13E+24 2.56E+25 6.78E+21 2.01E+22 3.27E+22 4.42E+22 5.41E+22 6.23E+22 6.85E+22 7.27E+22 7.48E+22 7.51E+22 7.36E+22 7.06E+22 6.65E+22 6.14E+22 5.58E+22 4.98E+22 4.37E+22 3.78E+22 3.22E+22 2.70E+22 2.24E+22 1.82E+22 1.46E+22 1.16E+22 9.07E+21 6.99E+21 5.32E+21 3.99E+21 2.96E+21 2.16E+21
 130.00  3.823  3.68E+26 1.72E+25 3.96E+26 9.90E+22 2.94E+23 4.78E+23 6.47E+23 7.94E+23 9.16E+23 1.01E+24 1.08E+24 1.11E+24 1.12E+24 1.10E+24 1.06E+24 1.01E+24 9.37E+23 8.56E+23 7.70E+23 6.82E+23 5.95E+23 5.11E+23 4.33E+23 3.61E+23 2.98E+23 2.42E+23 1.94E+23 1.53E+23 1.20E+23 9.20E+22 7.00E+22 5.25E+22 3.89E+22
 140.00  3.967  5.10E+27 2.37E+26 5.53E+27 1.31E+24 3.89E+24 6.34E+24 8.58E+24 1.06E+25 1.22E+25 1.35E+25 1.44E+25 1.49E+25 1.51E+25 1.50E+25 1.45E+25 1.38E+25 1.29E+25 1.19E+25 1.07E+25 9.57E+24 8.41E+24 7.28E+24 6.21E+24 5.23E+24 4.35E+24 3.57E+24 2.89E+24 2.31E+24 1.82E+24 1.42E+24 1.09E+24 8.28E+23 6.21E+23
 150.00  4.106  6.45E+28 2.97E+27 7.04E+28 1.59E+25 4.71E+25 7.69E+25 1.04E+26 1.28E+26 1.49E+26 1.65E+26 1.77E+26 1.84E+26 1.86E+26 1.85E+26 1.80E+26 1.72E+26 1.62E+26 1.50E+26 1.36E+26 1.22E+26 1.08E+26 9.42E+25 8.11E+25 6.88E+25 5.76E+25 4.77E+25 3.89E+25 3.14E+25 2.50E+25 1.97E+25 1.53E+25 1.17E+25 8.91E+24
 160.00  4.241  7.52E+29 3.44E+28 8.26E+29 1.78E+26 5.28E+26 8.62E+26 1.17E+27 1.44E+27 1.67E+27 1.86E+27 2.00E+27 2.08E+27 2.12E+27 2.11E+27 2.07E+27 1.98E+27 1.87E+27 1.74E+27 1.59E+27 1.44E+27 1.28E+27 1.12E+27 9.70E+26 8.29E+26 6.99E+26 5.83E+26 4.80E+26 3.90E+26 3.13E+26 2.49E+26 1.95E+26 1.51E+26 1.16E+26
 170.00  4.372  8.14E+30 3.70E+29 8.98E+30 1.85E+27 5.50E+27 8.99E+27 1.22E+28 1.51E+28 1.75E+28 1.95E+28 2.10E+28 2.19E+28 2.24E+28 2.24E+28 2.20E+28 2.12E+28 2.01E+28 1.87E+28 1.72E+28 1.56E+28 1.40E+28 1.23E+28 1.07E+28 9.23E+27 7.84E+27 6.58E+27 5.45E+27 4.47E+27 3.62E+27 2.90E+27 2.29E+27 1.79E+27 1.39E+27
