                    ************************************************************************************************
                    *  Z= 31 A= 65: Positive-Parity Spin-dependent Level Density [MeV-1] for Ga 65 and ldmodel= 5  *
   4.25  0.691  4.98E+02 1.56E+02 1.72E+03 1.26E+01 2.54E+01 2.96E+01 3.39E+01 3.28E+01 2.85E+01 2.39E+01 1.03E+01 5.79E+00 2.82E+00 6.98E-01 2.46E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.50  0.711  6.64E+02 2.21E+02 2.41E+03 1.55E+01 3.25E+01 4.21E+01 4.57E+01 4.45E+01 3.71E+01 3.14E+01 1.85E+01 8.21E+00 3.95E+00 1.51E+00 8.71E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.75  0.730  8.77E+02 2.98E+02 3.18E+03 1.93E+01 3.79E+01 5.28E+01 5.89E+01 6.05E+01 4.26E+01 3.91E+01 2.62E+01 1.32E+01 6.83E+00 2.77E+00 1.81E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.00  0.749  1.15E+03 3.78E+02 3.98E+03 2.14E+01 4.09E+01 6.05E+01 6.92E+01 7.53E+01 5.54E+01 4.69E+01 3.51E+01 1.90E+01 8.87E+00 4.07E+00 2.15E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.50  0.786  1.98E+03 5.48E+02 6.23E+03 3.03E+01 5.89E+01 8.18E+01 9.44E+01 1.09E+02 9.61E+01 6.96E+01 5.83E+01 3.61E+01 1.49E+01 7.75E+00 2.89E+00 5.70E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.00  0.821  3.29E+03 8.69E+02 1.04E+04 6.21E+01 1.24E+02 1.42E+02 1.58E+02 1.64E+02 1.51E+02 1.16E+02 8.79E+01 6.38E+01 3.14E+01 1.51E+01 5.11E+00 1.74E+00 1.23E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.50  0.854  5.46E+03 1.64E+03 1.83E+04 1.22E+02 2.41E+02 2.89E+02 3.17E+02 3.01E+02 2.37E+02 1.98E+02 1.40E+02 1.01E+02 6.00E+01 2.98E+01 1.06E+01 3.67E+00 1.28E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.00  0.887  9.01E+03 2.84E+03 3.12E+04 1.90E+02 3.75E+02 4.84E+02 5.40E+02 5.58E+02 4.13E+02 3.15E+02 2.33E+02 1.61E+02 9.92E+01 5.24E+01 2.12E+01 9.01E+00 3.20E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.50  0.918  1.47E+04 4.60E+03 5.19E+04 3.00E+02 5.87E+02 7.52E+02 8.43E+02 9.20E+02 7.37E+02 5.29E+02 3.84E+02 2.70E+02 1.64E+02 9.35E+01 3.89E+01 1.73E+01 5.03E+00 8.52E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.00  0.948  2.38E+04 7.61E+03 8.55E+04 4.82E+02 9.34E+02 1.20E+03 1.34E+03 1.44E+03 1.22E+03 9.21E+02 6.58E+02 4.39E+02 2.71E+02 1.59E+02 6.70E+01 3.15E+01 9.22E+00 2.75E+00 1.23E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  0.977  3.75E+04 1.21E+04 1.35E+05 6.85E+02 1.35E+03 1.76E+03 2.03E+03 2.19E+03 1.87E+03 1.49E+03 1.10E+03 7.22E+02 4.35E+02 2.62E+02 1.22E+02 5.50E+01 1.91E+01 5.59E+00 8.31E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  1.005  5.80E+04 1.77E+04 2.03E+05 9.50E+02 1.87E+03 2.42E+03 2.87E+03 3.11E+03 2.78E+03 2.27E+03 1.72E+03 1.18E+03 6.94E+02 4.21E+02 2.12E+02 9.26E+01 3.72E+01 1.23E+01 2.63E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  1.033  8.89E+04 2.58E+04 3.05E+05 1.43E+03 2.81E+03 3.59E+03 4.13E+03 4.43E+03 4.01E+03 3.38E+03 2.62E+03 1.84E+03 1.12E+03 6.60E+02 3.50E+02 1.68E+02 6.54E+01 2.63E+01 6.68E+00 1.23E-01 1.00E-30 1.23E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  1.060  1.36E+05 3.94E+04 4.64E+05 2.20E+03 4.33E+03 5.55E+03 6.28E+03 6.66E+03 5.85E+03 4.95E+03 3.93E+03 2.81E+03 1.78E+03 1.06E+03 5.68E+02 2.94E+02 1.11E+02 4.94E+01 1.27E+01 3.46E+00 8.76E-01 3.83E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  1.112  3.44E+05 8.91E+04 1.06E+06 4.76E+03 9.39E+03 1.22E+04 1.41E+04 1.52E+04 1.32E+04 1.07E+04 8.46E+03 6.39E+03 4.26E+03 2.72E+03 1.41E+03 7.79E+02 3.52E+02 1.51E+02 5.76E+01 2.02E+01 5.55E+00 1.15E+00 4.07E-01 6.15E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  1.161  7.84E+05 1.92E+05 2.30E+06 9.68E+03 1.91E+04 2.51E+04 2.92E+04 3.15E+04 2.80E+04 2.36E+04 1.88E+04 1.37E+04 9.46E+03 6.26E+03 3.55E+03 1.92E+03 9.30E+02 4.46E+02 1.70E+02 6.80E+01 2.08E+01 4.40E+00 2.20E+00 6.48E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.208  1.67E+06 3.89E+05 4.78E+06 1.86E+04 3.66E+04 4.85E+04 5.67E+04 6.21E+04 5.65E+04 4.84E+04 3.95E+04 2.99E+04 2.03E+04 1.37E+04 8.19E+03 4.80E+03 2.32E+03 1.19E+03 5.06E+02 2.21E+02 9.18E+01 2.80E+01 4.76E+00 2.43E+00 3.26E-01 6.15E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  14.00  1.254  3.44E+06 7.79E+05 9.66E+06 3.61E+04 7.11E+04 9.38E+04 1.10E+05 1.20E+05 1.09E+05 9.50E+04 7.93E+04 6.10E+04 4.32E+04 2.94E+04 1.77E+04 1.08E+04 5.65E+03 2.93E+03 1.32E+03 5.89E+02 2.50E+02 9.07E+01 2.82E+01 6.89E+00 2.16E+00 7.09E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  15.00  1.298  6.78E+06 1.48E+06 1.87E+07 6.51E+04 1.28E+05 1.70E+05 2.02E+05 2.23E+05 2.07E+05 1.81E+05 1.52E+05 1.20E+05 8.64E+04 6.07E+04 3.73E+04 2.30E+04 1.27E+04 6.96E+03 3.27E+03 1.54E+03 7.04E+02 2.84E+02 9.10E+01 2.64E+01 8.76E+00 2.88E+00 2.65E-01 6.15E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  16.00  1.341  1.30E+07 2.76E+06 3.53E+07 1.16E+05 2.28E+05 3.05E+05 3.63E+05 4.02E+05 3.75E+05 3.34E+05 2.86E+05 2.26E+05 1.67E+05 1.20E+05 7.60E+04 4.81E+04 2.68E+04 1.53E+04 7.60E+03 3.72E+03 1.78E+03 7.15E+02 2.74E+02 8.85E+01 2.86E+01 8.81E+00 1.84E+00 7.09E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  17.00  1.382  2.40E+07 4.92E+06 6.43E+07 1.98E+05 3.90E+05 5.22E+05 6.25E+05 6.95E+05 6.60E+05 5.95E+05 5.15E+05 4.15E+05 3.11E+05 2.26E+05 1.48E+05 9.58E+04 5.48E+04 3.19E+04 1.65E+04 8.39E+03 4.15E+03 1.76E+03 7.02E+02 2.65E+02 9.52E+01 2.87E+01 9.20E+00 2.98E+00 4.69E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  18.00  1.422  4.32E+07 8.62E+06 1.14E+08 3.34E+05 6.59E+05 8.89E+05 1.06E+06 1.19E+06 1.13E+06 1.03E+06 9.03E+05 7.37E+05 5.64E+05 4.18E+05 2.77E+05 1.84E+05 1.09E+05 6.46E+04 3.42E+04 1.79E+04 9.15E+03 4.04E+03 1.69E+03 6.93E+02 2.66E+02 8.70E+01 2.95E+01 9.68E+00 2.76E+00 1.84E-01 1.00E-30 1.00E-30 1.00E-30
  19.00  1.461  7.56E+07 1.47E+07 1.98E+08 5.40E+05 1.07E+06 1.45E+06 1.74E+06 1.96E+06 1.90E+06 1.74E+06 1.54E+06 1.28E+06 9.90E+05 7.46E+05 5.06E+05 3.41E+05 2.07E+05 1.27E+05 6.80E+04 3.68E+04 1.94E+04 8.89E+03 3.86E+03 1.61E+03 6.65E+02 2.36E+02 8.17E+01 2.31E+01 7.23E+00 1.64E+00 1.23E-01 1.00E-30 1.00E-30
  20.00  1.499  1.29E+08 2.41E+07 3.30E+08 8.37E+05 1.65E+06 2.25E+06 2.75E+06 3.10E+06 3.04E+06 2.84E+06 2.55E+06 2.13E+06 1.68E+06 1.29E+06 8.86E+05 6.11E+05 3.79E+05 2.37E+05 1.32E+05 7.19E+04 3.90E+04 1.85E+04 8.32E+03 3.57E+03 1.52E+03 5.84E+02 2.10E+02 6.63E+01 2.32E+01 5.37E+00 1.40E+00 1.87E-01 2.46E-02
  22.50  1.590  5.44E+08 7.68E+07 1.08E+09 2.45E+06 4.83E+06 6.65E+06 8.13E+06 9.24E+06 9.17E+06 8.68E+06 7.93E+06 6.86E+06 5.62E+06 4.46E+06 3.23E+06 2.31E+06 1.51E+06 9.88E+05 5.79E+05 3.35E+05 1.88E+05 9.39E+04 4.53E+04 2.12E+04 9.51E+03 3.88E+03 1.56E+03 5.38E+02 1.79E+02 4.63E+01 1.26E+01 2.82E+00 7.99E-01
  25.00  1.676  1.68E+09 2.11E+08 3.09E+09 6.11E+06 1.21E+07 1.67E+07 2.04E+07 2.33E+07 2.36E+07 2.29E+07 2.17E+07 1.93E+07 1.63E+07 1.32E+07 9.92E+06 7.42E+06 5.10E+06 3.46E+06 2.14E+06 1.30E+06 7.57E+05 3.98E+05 2.02E+05 9.93E+04 4.64E+04 2.02E+04 8.49E+03 3.22E+03 1.24E+03 4.06E+02 1.28E+02 3.25E+01 7.47E+00
  30.00  1.836  1.48E+10 1.24E+09 1.93E+10 3.13E+07 6.20E+07 8.67E+07 1.07E+08 1.24E+08 1.28E+08 1.27E+08 1.21E+08 1.11E+08 9.78E+07 8.38E+07 6.65E+07 5.23E+07 3.89E+07 2.85E+07 1.91E+07 1.26E+07 7.98E+06 4.59E+06 2.54E+06 1.36E+06 6.75E+05 3.17E+05 1.45E+05 5.99E+04 2.48E+04 9.15E+03 3.37E+03 1.06E+03 3.14E+02
  40.00  2.120  5.82E+11 2.67E+10 4.43E+11 6.17E+08 1.22E+09 1.71E+09 2.14E+09 2.49E+09 2.59E+09 2.60E+09 2.53E+09 2.34E+09 2.08E+09 1.83E+09 1.51E+09 1.24E+09 9.73E+08 7.59E+08 5.61E+08 4.08E+08 2.88E+08 1.93E+08 1.24E+08 7.73E+07 4.54E+07 2.50E+07 1.33E+07 6.44E+06 3.02E+06 1.30E+06 5.49E+05 2.07E+05 7.68E+04
  50.00  2.370  1.20E+13 5.33E+11 8.98E+12 1.23E+10 2.44E+10 3.41E+10 4.26E+10 4.96E+10 5.16E+10 5.19E+10 5.06E+10 4.70E+10 4.19E+10 3.68E+10 3.04E+10 2.51E+10 1.96E+10 1.55E+10 1.14E+10 8.41E+09 6.10E+09 4.15E+09 2.79E+09 1.84E+09 1.16E+09 7.14E+08 4.28E+08 2.42E+08 1.33E+08 6.77E+07 3.35E+07 1.51E+07 6.49E+06
  60.00  2.596  3.56E+14 1.62E+13 2.80E+14 3.16E+11 6.27E+11 9.27E+11 1.21E+12 1.47E+12 1.49E+12 1.56E+12 1.52E+12 1.43E+12 1.27E+12 1.13E+12 9.52E+11 7.82E+11 6.40E+11 5.10E+11 3.99E+11 2.86E+11 2.11E+11 1.50E+11 9.95E+10 7.00E+10 4.45E+10 2.72E+10 1.75E+10 1.05E+10 6.28E+09 3.32E+09 1.77E+09 9.08E+08 4.81E+08
  70.00  2.804  6.81E+15 3.05E+14 5.44E+15 5.63E+12 1.12E+13 1.65E+13 2.17E+13 2.64E+13 2.69E+13 2.84E+13 2.78E+13 2.67E+13 2.39E+13 2.14E+13 1.84E+13 1.55E+13 1.28E+13 1.04E+13 8.31E+12 6.11E+12 4.60E+12 3.35E+12 2.29E+12 1.66E+12 1.08E+12 6.84E+11 4.53E+11 2.81E+11 1.74E+11 9.55E+10 5.30E+10 2.86E+10 1.60E+10
  80.00  2.998  1.10E+17 4.89E+15 8.96E+16 8.54E+13 1.70E+14 2.51E+14 3.29E+14 4.03E+14 4.12E+14 4.39E+14 4.34E+14 4.19E+14 3.81E+14 3.45E+14 3.02E+14 2.55E+14 2.16E+14 1.78E+14 1.45E+14 1.09E+14 8.37E+13 6.25E+13 4.38E+13 3.23E+13 2.18E+13 1.42E+13 9.72E+12 6.25E+12 3.98E+12 2.28E+12 1.33E+12 7.47E+11 4.37E+11
  90.00  3.180  1.53E+18 6.77E+16 1.27E+18 1.13E+15 2.24E+15 3.31E+15 4.35E+15 5.32E+15 5.50E+15 5.88E+15 5.86E+15 5.69E+15 5.24E+15 4.79E+15 4.23E+15 3.64E+15 3.12E+15 2.60E+15 2.14E+15 1.64E+15 1.29E+15 9.80E+14 7.03E+14 5.30E+14 3.66E+14 2.46E+14 1.72E+14 1.14E+14 7.50E+13 4.47E+13 2.69E+13 1.58E+13 9.57E+12
 100.00  3.352  1.90E+19 8.30E+17 1.60E+19 1.32E+16 2.62E+16 3.89E+16 5.11E+16 6.26E+16 6.51E+16 6.99E+16 7.00E+16 6.85E+16 6.36E+16 5.87E+16 5.23E+16 4.55E+16 3.93E+16 3.33E+16 2.77E+16 2.17E+16 1.72E+16 1.33E+16 9.72E+15 7.46E+15 5.28E+15 3.62E+15 2.59E+15 1.76E+15 1.18E+15 7.30E+14 4.53E+14 2.75E+14 1.72E+14
 110.00  3.515  2.11E+20 9.15E+18 1.79E+20 1.39E+17 2.78E+17 4.12E+17 5.42E+17 6.64E+17 6.94E+17 7.48E+17 7.54E+17 7.42E+17 6.94E+17 6.45E+17 5.81E+17 5.10E+17 4.45E+17 3.81E+17 3.20E+17 2.53E+17 2.04E+17 1.60E+17 1.19E+17 9.24E+16 6.66E+16 4.67E+16 3.40E+16 2.36E+16 1.62E+16 1.03E+16 6.55E+15 4.08E+15 2.62E+15
 120.00  3.671  2.13E+21 9.19E+19 1.84E+21 1.35E+18 2.69E+18 3.99E+18 5.25E+18 6.44E+18 6.77E+18 7.32E+18 7.41E+18 7.32E+18 6.90E+18 6.46E+18 5.85E+18 5.17E+18 4.55E+18 3.94E+18 3.34E+18 2.67E+18 2.18E+18 1.73E+18 1.30E+18 1.03E+18 7.52E+17 5.36E+17 3.97E+17 2.79E+17 1.96E+17 1.27E+17 8.30E+16 5.30E+16 3.49E+16
 130.00  3.821  1.99E+22 8.51E+20 1.73E+22 1.21E+19 2.40E+19 3.57E+19 4.70E+19 5.77E+19 6.09E+19 6.60E+19 6.72E+19 6.66E+19 6.32E+19 5.94E+19 5.42E+19 4.83E+19 4.29E+19 3.73E+19 3.20E+19 2.58E+19 2.12E+19 1.71E+19 1.31E+19 1.04E+19 7.70E+18 5.57E+18 4.18E+18 3.00E+18 2.14E+18 1.42E+18 9.41E+17 6.13E+17 4.11E+17
 140.00  3.966  1.73E+23 7.32E+21 1.51E+23 1.01E+20 2.00E+20 2.97E+20 3.92E+20 4.82E+20 5.10E+20 5.55E+20 5.66E+20 5.64E+20 5.38E+20 5.08E+20 4.66E+20 4.18E+20 3.74E+20 3.28E+20 2.83E+20 2.31E+20 1.91E+20 1.56E+20 1.20E+20 9.65E+19 7.25E+19 5.31E+19 4.04E+19 2.93E+19 2.12E+19 1.42E+19 9.66E+18 6.41E+18 4.38E+18
 150.00  4.105  1.40E+24 5.89E+22 1.24E+24 7.87E+20 1.56E+21 2.32E+21 3.06E+21 3.77E+21 4.01E+21 4.36E+21 4.47E+21 4.48E+21 4.28E+21 4.07E+21 3.76E+21 3.39E+21 3.04E+21 2.69E+21 2.34E+21 1.92E+21 1.61E+21 1.31E+21 1.02E+21 8.33E+20 6.32E+20 4.69E+20 3.60E+20 2.65E+20 1.94E+20 1.33E+20 9.12E+19 6.15E+19 4.27E+19
 160.00  4.239  1.07E+25 4.47E+23 9.50E+24 5.81E+21 1.15E+22 1.72E+22 2.26E+22 2.78E+22 2.97E+22 3.25E+22 3.33E+22 3.34E+22 3.22E+22 3.07E+22 2.84E+22 2.58E+22 2.33E+22 2.07E+22 1.81E+22 1.50E+22 1.26E+22 1.04E+22 8.20E+21 6.71E+21 5.15E+21 3.86E+21 2.99E+21 2.23E+21 1.66E+21 1.15E+21 7.98E+20 5.46E+20 3.84E+20
