                    ************************************************************************************************
                    *  Z= 38 A= 86: Positive-Parity Spin-dependent Level Density [MeV-1] for Sr 86 and ldmodel= 5  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29
   8.00  0.815  1.25E+06 9.70E+03 6.77E+06 1.44E+04 1.93E+04 4.90E+04 4.94E+04 6.65E+04 6.05E+04 6.27E+04 5.24E+04 4.70E+04 3.64E+04 2.79E+04 1.88E+04 1.30E+04 7.19E+03 4.10E+03 1.90E+03 7.59E+02 2.07E+02 3.84E+01 3.84E+00 1.91E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  0.840  2.24E+06 1.59E+04 1.22E+07 2.75E+04 3.69E+04 8.88E+04 9.03E+04 1.21E+05 1.09E+05 1.13E+05 9.38E+04 8.09E+04 6.37E+04 4.97E+04 3.38E+04 2.33E+04 1.41E+04 8.24E+03 4.08E+03 1.99E+03 6.61E+02 1.69E+02 1.45E+01 2.08E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  0.865  3.91E+06 2.65E+04 2.16E+07 4.77E+04 6.47E+04 1.52E+05 1.52E+05 2.09E+05 1.89E+05 1.99E+05 1.64E+05 1.43E+05 1.12E+05 8.91E+04 6.10E+04 4.25E+04 2.62E+04 1.60E+04 8.53E+03 4.39E+03 1.86E+03 6.99E+02 1.37E+02 1.35E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  0.888  6.69E+06 4.41E+04 3.70E+07 7.79E+04 1.07E+05 2.51E+05 2.53E+05 3.48E+05 3.16E+05 3.36E+05 2.80E+05 2.47E+05 1.94E+05 1.54E+05 1.06E+05 7.47E+04 4.61E+04 2.85E+04 1.57E+04 8.22E+03 3.62E+03 1.48E+03 4.01E+02 1.66E+02 3.04E+01 1.22E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  0.911  1.13E+07 7.12E+04 6.33E+07 1.27E+05 1.75E+05 4.16E+05 4.22E+05 5.76E+05 5.27E+05 5.65E+05 4.77E+05 4.27E+05 3.36E+05 2.65E+05 1.83E+05 1.31E+05 8.08E+04 5.07E+04 2.87E+04 1.54E+04 7.03E+03 3.14E+03 1.17E+03 3.42E+02 6.56E+01 2.63E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  0.956  3.49E+07 1.75E+05 1.61E+08 2.87E+05 3.93E+05 9.39E+05 9.49E+05 1.31E+06 1.21E+06 1.34E+06 1.16E+06 1.09E+06 8.79E+05 7.28E+05 5.14E+05 3.71E+05 2.35E+05 1.54E+05 8.88E+04 4.98E+04 2.40E+04 1.07E+04 3.87E+03 1.51E+03 3.93E+02 7.92E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  0.998  9.15E+07 3.67E+05 3.89E+08 6.73E+05 9.13E+05 2.17E+06 2.19E+06 3.02E+06 2.80E+06 3.08E+06 2.66E+06 2.52E+06 2.07E+06 1.79E+06 1.30E+06 9.79E+05 6.33E+05 4.23E+05 2.55E+05 1.53E+05 7.84E+04 3.86E+04 1.60E+04 5.81E+03 1.68E+03 3.83E+02 5.08E+01 3.51E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.039  2.19E+08 7.55E+05 9.09E+08 1.49E+06 2.00E+06 4.85E+06 4.93E+06 6.92E+06 6.37E+06 7.08E+06 6.07E+06 5.78E+06 4.72E+06 4.08E+06 3.02E+06 2.37E+06 1.58E+06 1.10E+06 6.70E+05 4.10E+05 2.22E+05 1.19E+05 5.48E+04 2.36E+04 8.26E+03 2.39E+03 4.72E+02 1.21E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  14.00  1.078  4.91E+08 1.52E+06 2.01E+09 3.09E+06 4.09E+06 9.95E+06 1.00E+07 1.43E+07 1.34E+07 1.52E+07 1.32E+07 1.27E+07 1.05E+07 9.14E+06 6.78E+06 5.39E+06 3.69E+06 2.67E+06 1.68E+06 1.07E+06 5.87E+05 3.22E+05 1.54E+05 7.45E+04 2.91E+04 9.81E+03 2.84E+03 5.34E+02 4.58E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  15.00  1.116  1.05E+09 2.87E+06 4.22E+09 6.11E+06 8.03E+06 1.97E+07 2.00E+07 2.83E+07 2.64E+07 3.01E+07 2.65E+07 2.63E+07 2.19E+07 1.96E+07 1.47E+07 1.18E+07 8.08E+06 6.01E+06 3.89E+06 2.57E+06 1.46E+06 8.24E+05 4.11E+05 2.04E+05 8.68E+04 3.25E+04 9.66E+03 2.42E+03 4.47E+02 5.20E+00 1.00E-30 1.00E-30 1.00E-30
