                    ************************************************************************************************
                    *  Z= 28 A= 60: Positive-Parity Spin-dependent Level Density [MeV-1] for Ni 60 and ldmodel= 5  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29
 120.00  4.109  3.93E+16 5.64E+18 3.16E+16 1.32E+13 3.96E+13 6.53E+13 9.01E+13 1.14E+14 1.24E+14 1.35E+14 1.35E+14 1.29E+14 1.28E+14 1.18E+14 1.07E+14 9.43E+13 8.05E+13 6.70E+13 5.43E+13 4.48E+13 3.43E+13 2.69E+13 2.01E+13 1.51E+13 1.09E+13 7.60E+12 5.17E+12 3.46E+12 2.34E+12 1.56E+12 9.89E+11 6.26E+11 3.83E+11
 130.00  4.276  2.45E+17 4.88E+19 1.98E+17 7.90E+13 2.36E+14 3.90E+14 5.38E+14 6.80E+14 7.41E+14 8.11E+14 8.18E+14 7.88E+14 7.81E+14 7.28E+14 6.61E+14 5.88E+14 5.06E+14 4.26E+14 3.48E+14 2.91E+14 2.25E+14 1.78E+14 1.35E+14 1.03E+14 7.53E+13 5.34E+13 3.71E+13 2.51E+13 1.73E+13 1.18E+13 7.63E+12 4.93E+12 3.09E+12
 140.00  4.438  1.44E+18 3.93E+20 1.17E+18 4.46E+14 1.33E+15 2.20E+15 3.04E+15 3.84E+15 4.21E+15 4.61E+15 4.68E+15 4.52E+15 4.50E+15 4.22E+15 3.86E+15 3.45E+15 3.00E+15 2.54E+15 2.10E+15 1.76E+15 1.39E+15 1.11E+15 8.48E+14 6.55E+14 4.85E+14 3.49E+14 2.46E+14 1.69E+14 1.19E+14 8.20E+13 5.40E+13 3.56E+13 2.27E+13
 150.00  4.594  8.07E+18 2.98E+21 6.59E+18 2.39E+15 7.15E+15 1.18E+16 1.64E+16 2.07E+16 2.27E+16 2.49E+16 2.54E+16 2.47E+16 2.47E+16 2.32E+16 2.13E+16 1.92E+16 1.68E+16 1.43E+16 1.19E+16 1.02E+16 8.03E+15 6.48E+15 5.01E+15 3.91E+15 2.93E+15 2.14E+15 1.53E+15 1.07E+15 7.57E+14 5.31E+14 3.56E+14 2.38E+14 1.55E+14
 160.00  4.744  4.29E+19 2.12E+22 3.53E+19 1.23E+16 3.67E+16 6.06E+16 8.39E+16 1.06E+17 1.17E+17 1.29E+17 1.31E+17 1.28E+17 1.29E+17 1.22E+17 1.12E+17 1.02E+17 8.97E+16 7.72E+16 6.48E+16 5.53E+16 4.41E+16 3.59E+16 2.80E+16 2.21E+16 1.67E+16 1.23E+16 8.92E+15 6.32E+15 4.55E+15 3.23E+15 2.19E+15 1.49E+15 9.83E+14
 170.00  4.890  2.19E+20 1.43E+23 1.80E+20 6.03E+16 1.80E+17 2.98E+17 4.12E+17 5.22E+17 5.76E+17 6.36E+17 6.52E+17 6.39E+17 6.40E+17 6.13E+17 5.67E+17 5.17E+17 4.57E+17 3.96E+17 3.34E+17 2.87E+17 2.31E+17 1.89E+17 1.49E+17 1.19E+17 9.07E+16 6.77E+16 4.95E+16 3.54E+16 2.58E+16 1.85E+16 1.28E+16 8.80E+15 5.89E+15
 180.00  5.032  1.07E+21 9.26E+23 8.84E+20 2.86E+17 8.51E+17 1.41E+18 1.95E+18 2.47E+18 2.73E+18 3.02E+18 3.11E+18 3.06E+18 3.08E+18 2.95E+18 2.75E+18 2.51E+18 2.23E+18 1.95E+18 1.65E+18 1.43E+18 1.16E+18 9.58E+17 7.60E+17 6.10E+17 4.69E+17 3.53E+17 2.61E+17 1.89E+17 1.39E+17 1.01E+17 7.04E+16 4.92E+16 3.33E+16
 190.00  5.170  5.02E+21 5.71E+24 4.14E+21 1.29E+18 3.85E+18 6.38E+18 8.82E+18 1.12E+19 1.24E+19 1.37E+19 1.42E+19 1.40E+19 1.41E+19 1.35E+19 1.27E+19 1.16E+19 1.04E+19 9.12E+18 7.79E+18 6.77E+18 5.53E+18 4.59E+18 3.67E+18 2.97E+18 2.30E+18 1.75E+18 1.31E+18 9.57E+17 7.09E+17 5.21E+17 3.67E+17 2.59E+17 1.78E+17
 200.00  5.304  2.00E+22 2.82E+25 1.59E+22 4.77E+18 1.43E+19 2.36E+19 3.28E+19 4.15E+19 4.63E+19 5.13E+19 5.30E+19 5.24E+19 5.32E+19 5.09E+19 4.79E+19 4.42E+19 3.96E+19 3.48E+19 2.99E+19 2.62E+19 2.15E+19 1.80E+19 1.45E+19 1.17E+19 9.18E+18 7.03E+18 5.28E+18 3.89E+18 2.92E+18 2.16E+18 1.53E+18 1.09E+18 7.57E+17

                    ************************************************************************************************
                    *  Z= 28 A= 60: Negative-Parity Spin-dependent Level Density [MeV-1] for Ni 60 and ldmodel= 5  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29
   0.25  0.188  2.27E-01 0.00E+00 9.00E-28 9.61E-02 1.00E-30 2.61E-01 1.00E-30 9.61E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.50  0.265  9.02E-01 0.00E+00 9.00E-28 9.31E-02 1.13E-01 7.32E-01 3.24E-01 8.69E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.75  0.325  1.75E+00 0.00E+00 9.00E-28 3.00E-01 1.03E-01 6.70E-01 4.54E-01 7.96E-02 1.00E-30 7.96E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.00  0.375  2.74E+00 0.00E+00 9.00E-28 2.77E-01 9.54E-02 6.92E-01 4.93E-01 3.67E-01 1.00E-30 7.34E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.25  0.419  3.65E+00 0.00E+00 9.00E-28 1.91E-01 8.86E-02 4.58E-01 4.58E-01 4.10E-01 1.36E-01 6.82E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.50  0.459  4.79E+00 0.00E+00 9.00E-28 4.74E-01 1.73E-01 3.01E-01 2.34E-01 7.91E-01 2.54E-01 6.37E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.75  0.496  6.66E+00 0.00E+00 9.00E-28 6.23E-01 4.45E-01 7.60E-01 3.81E-01 1.01E+00 4.61E-01 5.97E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.00  0.530  8.88E+00 0.00E+00 9.00E-28 6.55E-01 4.74E-01 1.24E+00 4.72E-01 7.79E-01 5.45E-01 2.81E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.25  0.563  1.14E+01 0.00E+00 9.00E-28 6.18E-01 4.47E-01 1.23E+00 7.11E-01 1.11E+00 5.15E-01 3.19E-01 1.00E-30 5.30E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.50  0.593  1.40E+01 0.00E+00 9.00E-28 6.21E-01 2.99E-01 1.04E+00 9.62E-01 1.18E+00 5.37E-01 5.02E-01 1.00E-01 5.02E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.75  0.622  1.69E+01 0.00E+00 9.00E-28 7.18E-01 2.83E-01 1.20E+00 9.46E-01 1.13E+00 4.76E-01 6.87E-01 1.90E-01 4.76E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.00  0.650  2.11E+01 0.00E+00 3.17E+00 8.28E-01 7.09E-01 1.97E+00 1.52E+00 1.54E+00 8.33E-01 7.63E-01 3.49E-01 4.52E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.25  0.676  2.65E+01 0.00E+00 3.62E+00 1.19E+00 9.94E-01 2.45E+00 1.87E+00 1.65E+00 9.23E-01 1.11E+00 4.61E-01 8.61E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.50  0.702  3.32E+01 2.47E+00 1.03E+01 1.23E+00 1.36E+00 2.89E+00 2.28E+00 2.53E+00 1.08E+00 1.27E+00 5.93E-01 2.47E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.75  0.726  4.07E+01 2.84E+00 1.72E+01 1.16E+00 1.45E+00 2.99E+00 2.36E+00 3.06E+00 1.71E+00 1.27E+00 7.22E-01 2.74E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.00  0.750  5.00E+01 6.39E+00 1.60E+01 1.88E+00 2.00E+00 3.61E+00 2.22E+00 3.55E+00 2.55E+00 1.39E+00 6.64E-01 4.77E-01 7.50E-02 3.75E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.25  0.773  6.27E+01 9.63E+00 2.89E+01 2.04E+00 2.57E+00 5.66E+00 3.66E+00 4.55E+00 3.60E+00 1.68E+00 9.38E-01 6.87E-01 2.05E-01 3.59E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.50  0.796  7.91E+01 8.27E+00 5.85E+01 2.41E+00 3.48E+00 7.29E+00 5.25E+00 4.87E+00 4.28E+00 2.80E+00 1.02E+00 8.31E-01 3.59E-01 3.44E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.75  0.817  9.87E+01 1.84E+01 8.01E+01 2.38E+00 3.58E+00 8.17E+00 6.90E+00 6.59E+00 4.70E+00 3.66E+00 1.42E+00 1.01E+00 4.78E-01 4.95E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.00  0.839  1.22E+02 4.31E+01 1.09E+02 2.36E+00 3.69E+00 9.16E+00 9.09E+00 8.94E+00 5.16E+00 4.80E+00 1.98E+00 1.24E+00 6.38E-01 6.34E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.50  0.880  1.89E+02 7.76E+01 1.42E+02 3.84E+00 5.08E+00 1.21E+01 1.11E+01 1.32E+01 8.80E+00 6.24E+00 4.17E+00 1.52E+00 6.94E-01 3.14E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.00  0.919  2.90E+02 9.89E+01 2.97E+02 6.17E+00 8.72E+00 1.66E+01 1.49E+01 1.80E+01 1.44E+01 1.04E+01 6.01E+00 3.74E+00 9.58E-01 6.57E-01 1.47E-01 2.72E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.50  0.956  4.25E+02 2.28E+02 4.27E+02 7.67E+00 1.08E+01 2.08E+01 1.95E+01 2.43E+01 1.94E+01 1.52E+01 8.27E+00 5.86E+00 2.35E+00 9.60E-01 3.40E-01 2.53E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.00  0.992  6.16E+02 3.33E+02 6.97E+02 8.86E+00 1.57E+01 3.12E+01 2.76E+01 3.16E+01 2.59E+01 2.15E+01 1.34E+01 7.84E+00 4.81E+00 1.56E+00 5.29E-01 8.77E-02 4.05E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.50  1.027  8.89E+02 5.89E+02 1.15E+03 1.20E+01 2.16E+01 4.30E+01 4.18E+01 4.56E+01 3.41E+01 3.05E+01 2.02E+01 1.29E+01 6.65E+00 3.00E+00 1.02E+00 3.18E-01 9.77E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.00  1.061  1.28E+03 1.03E+03 1.75E+03 1.79E+01 3.14E+01 6.13E+01 5.85E+01 6.66E+01 5.18E+01 4.12E+01 2.90E+01 1.99E+01 9.87E+00 5.35E+00 1.77E+00 7.02E-01 7.69E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  1.094  1.84E+03 1.66E+03 2.84E+03 2.48E+01 4.44E+01 8.18E+01 8.07E+01 9.23E+01 7.69E+01 5.96E+01 3.88E+01 2.91E+01 1.61E+01 7.75E+00 3.14E+00 1.37E+00 2.55E-01 5.27E-02 3.33E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  1.125  2.59E+03 2.82E+03 4.33E+03 2.87E+01 5.72E+01 1.03E+02 1.07E+02 1.23E+02 1.04E+02 8.53E+01 5.43E+01 3.94E+01 2.37E+01 1.21E+01 5.19E+00 2.05E+00 6.91E-01 1.04E-01 4.95E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  1.156  3.60E+03 4.48E+03 6.71E+03 3.26E+01 7.74E+01 1.36E+02 1.41E+02 1.62E+02 1.41E+02 1.19E+02 8.16E+01 5.36E+01 3.33E+01 1.86E+01 7.63E+00 3.06E+00 1.30E+00 2.92E-01 1.72E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  1.186  4.95E+03 7.31E+03 9.76E+03 4.30E+01 1.02E+02 1.76E+02 1.87E+02 2.12E+02 1.87E+02 1.59E+02 1.13E+02 7.76E+01 4.70E+01 2.70E+01 1.23E+01 5.25E+00 1.89E+00 5.82E-01 1.96E-01 3.59E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  1.244  9.84E+03 1.67E+04 2.01E+04 7.44E+01 1.81E+02 3.05E+02 3.32E+02 3.68E+02 3.33E+02 2.81E+02 2.10E+02 1.55E+02 9.61E+01 5.62E+01 2.87E+01 1.38E+01 5.10E+00 1.96E+00 6.32E-01 2.48E-01 4.97E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  1.299  1.84E+04 3.65E+04 3.86E+04 1.19E+02 3.07E+02 5.10E+02 5.73E+02 6.33E+02 5.83E+02 4.92E+02 3.75E+02 2.82E+02 1.87E+02 1.12E+02 5.86E+01 3.09E+01 1.35E+01 5.18E+00 1.84E+00 6.26E-01 1.68E-01 6.88E-02 1.11E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.352  3.28E+04 7.22E+04 6.96E+04 1.81E+02 4.91E+02 8.03E+02 9.25E+02 1.03E+03 9.78E+02 8.39E+02 6.55E+02 4.92E+02 3.37E+02 2.10E+02 1.15E+02 6.26E+01 2.87E+01 1.19E+01 4.53E+00 1.59E+00 4.64E-01 1.63E-01 4.18E-02 1.00E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  14.00  1.403  5.65E+04 1.40E+05 1.24E+05 2.75E+02 7.97E+02 1.26E+03 1.48E+03 1.64E+03 1.58E+03 1.38E+03 1.12E+03 8.54E+02 5.98E+02 3.81E+02 2.20E+02 1.23E+02 5.98E+01 2.66E+01 1.06E+01 4.01E+00 1.27E+00 3.80E-01 1.28E-01 2.35E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  15.00  1.453  9.47E+04 2.69E+05 2.13E+05 4.21E+02 1.26E+03 1.97E+03 2.36E+03 2.59E+03 2.54E+03 2.21E+03 1.82E+03 1.43E+03 1.03E+03 6.66E+02 4.00E+02 2.34E+02 1.17E+02 5.56E+01 2.39E+01 9.52E+00 3.31E+00 1.03E+00 3.16E-01 8.52E-02 8.25E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  16.00  1.500  1.55E+05 4.81E+05 3.45E+05 6.47E+02 1.88E+03 2.99E+03 3.59E+03 4.00E+03 3.97E+03 3.47E+03 2.90E+03 2.29E+03 1.70E+03 1.13E+03 6.95E+02 4.16E+02 2.21E+02 1.07E+02 4.85E+01 2.08E+01 7.12E+00 2.45E+00 7.67E-01 2.18E-01 5.50E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  17.00  1.546  2.47E+05 8.11E+05 5.43E+05 9.46E+02 2.77E+03 4.41E+03 5.33E+03 5.98E+03 5.99E+03 5.35E+03 4.55E+03 3.62E+03 2.72E+03 1.86E+03 1.18E+03 7.21E+02 3.94E+02 2.00E+02 9.38E+01 4.12E+01 1.51E+01 5.70E+00 1.79E+00 5.57E-01 1.41E-01 2.05E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  18.00  1.591  3.87E+05 1.36E+06 8.40E+05 1.35E+03 4.07E+03 6.44E+03 7.84E+03 8.81E+03 8.87E+03 8.02E+03 6.94E+03 5.62E+03 4.29E+03 2.96E+03 1.94E+03 1.22E+03 6.84E+02 3.57E+02 1.75E+02 8.03E+01 3.14E+01 1.20E+01 4.26E+00 1.40E+00 3.87E-01 1.07E-01 1.88E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  19.00  1.635  5.94E+05 2.25E+06 1.28E+06 1.92E+03 5.90E+03 9.24E+03 1.14E+04 1.28E+04 1.30E+04 1.18E+04 1.03E+04 8.46E+03 6.60E+03 4.62E+03 3.08E+03 1.98E+03 1.15E+03 6.15E+02 3.12E+02 1.48E+02 6.09E+01 2.42E+01 8.68E+00 3.06E+00 9.20E-01 2.35E-01 5.03E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  20.00  1.677  8.92E+05 3.65E+06 1.89E+06 2.68E+03 8.26E+03 1.30E+04 1.61E+04 1.80E+04 1.85E+04 1.69E+04 1.49E+04 1.24E+04 9.82E+03 7.00E+03 4.75E+03 3.11E+03 1.86E+03 1.01E+03 5.28E+02 2.60E+02 1.10E+02 4.45E+01 1.65E+01 6.01E+00 1.78E+00 4.81E-01 9.95E-02 3.02E-02 6.34E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  22.50  1.779  2.66E+06 1.06E+07 4.66E+06 6.02E+03 1.80E+04 2.87E+04 3.55E+04 4.07E+04 4.23E+04 3.97E+04 3.60E+04 3.06E+04 2.49E+04 1.84E+04 1.31E+04 8.99E+03 5.64E+03 3.29E+03 1.84E+03 9.58E+02 4.39E+02 1.93E+02 7.86E+01 3.07E+01 1.05E+01 3.20E+00 8.69E-01 1.93E-01 7.11E-02 4.47E-03 1.00E-30 1.00E-30 1.00E-30
  25.00  1.875  6.52E+06 2.89E+07 1.05E+07 1.20E+04 3.64E+04 5.77E+04 7.30E+04 8.39E+04 8.90E+04 8.49E+04 7.78E+04 6.76E+04 5.64E+04 4.32E+04 3.19E+04 2.26E+04 1.49E+04 9.13E+03 5.36E+03 2.97E+03 1.46E+03 6.85E+02 2.97E+02 1.23E+02 4.49E+01 1.54E+01 4.85E+00 1.35E+00 3.00E-01 2.31E-01 4.46E-02 4.24E-03 1.00E-30
  30.00  2.054  3.68E+07 1.63E+08 4.33E+07 4.35E+04 1.29E+05 2.07E+05 2.62E+05 3.03E+05 3.24E+05 3.15E+05 2.99E+05 2.70E+05 2.34E+05 1.87E+05 1.45E+05 1.10E+05 7.72E+04 5.12E+04 3.30E+04 2.00E+04 1.10E+04 5.73E+03 2.81E+03 1.30E+03 5.30E+02 2.05E+02 7.51E+01 2.49E+01 7.47E+00 2.01E+00 4.27E-01 4.28E-02 6.02E-01
  40.00  2.372  6.91E+08 3.32E+09 4.99E+08 4.16E+05 1.23E+06 2.00E+06 2.54E+06 2.98E+06 3.23E+06 3.22E+06 3.10E+06 2.86E+06 2.55E+06 2.13E+06 1.75E+06 1.40E+06 1.06E+06 7.69E+05 5.48E+05 3.75E+05 2.40E+05 1.47E+05 8.70E+04 4.86E+04 2.49E+04 1.20E+04 5.48E+03 2.27E+03 8.56E+02 3.10E+02 1.03E+02 3.02E+01 8.29E+00
  50.00  2.652  7.33E+09 5.78E+10 5.21E+09 4.03E+06 1.20E+07 1.94E+07 2.50E+07 2.96E+07 3.21E+07 3.21E+07 3.09E+07 2.86E+07 2.58E+07 2.18E+07 1.80E+07 1.45E+07 1.12E+07 8.32E+06 6.10E+06 4.33E+06 2.89E+06 1.90E+06 1.21E+06 7.51E+05 4.37E+05 2.46E+05 1.33E+05 6.70E+04 3.17E+04 1.43E+04 6.01E+03 2.27E+03 8.19E+02
  60.00  2.905  1.18E+11 1.62E+12 8.95E+10 5.76E+07 1.71E+08 2.81E+08 3.86E+08 4.84E+08 5.05E+08 5.35E+08 5.12E+08 4.60E+08 4.35E+08 3.78E+08 3.18E+08 2.61E+08 2.04E+08 1.55E+08 1.13E+08 8.49E+07 5.75E+07 4.02E+07 2.62E+07 1.73E+07 1.07E+07 6.36E+06 3.64E+06 2.01E+06 1.13E+06 6.17E+05 3.10E+05 1.52E+05 7.02E+04
  70.00  3.138  1.29E+12 2.76E+13 9.82E+11 5.77E+08 1.72E+09 2.83E+09 3.90E+09 4.88E+09 5.14E+09 5.49E+09 5.31E+09 4.85E+09 4.63E+09 4.08E+09 3.49E+09 2.90E+09 2.32E+09 1.80E+09 1.34E+09 1.03E+09 7.17E+08 5.14E+08 3.45E+08 2.34E+08 1.50E+08 9.22E+07 5.47E+07 3.15E+07 1.85E+07 1.07E+07 5.73E+06 3.05E+06 1.55E+06
