                    ************************************************************************************************
                    *  Z= 38 A= 86: Positive-Parity Spin-dependent Level Density [MeV-1] for Sr 86 and ldmodel= 5  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29
  22.50  1.367  5.42E+06 1.16E+08 1.20E+07 1.34E+04 1.70E+04 4.28E+04 4.32E+04 6.31E+04 5.96E+04 7.06E+04 6.29E+04 6.55E+04 5.60E+04 5.35E+04 4.24E+04 3.75E+04 2.76E+04 2.28E+04 1.60E+04 1.22E+04 7.83E+03 5.35E+03 3.14E+03 1.96E+03 1.04E+03 5.45E+02 2.52E+02 1.07E+02 4.14E+01 1.42E+01 3.73E+00 6.98E-01 3.30E-01
  25.00  1.441  1.33E+07 3.18E+08 2.70E+07 2.80E+04 3.48E+04 8.87E+04 8.94E+04 1.31E+05 1.24E+05 1.48E+05 1.33E+05 1.40E+05 1.21E+05 1.17E+05 9.45E+04 8.55E+04 6.43E+04 5.46E+04 3.94E+04 3.14E+04 2.09E+04 1.52E+04 9.43E+03 6.34E+03 3.62E+03 2.12E+03 1.07E+03 5.25E+02 2.32E+02 9.66E+01 3.45E+01 1.06E+01 2.50E+00
  30.00  1.579  8.10E+07 2.18E+09 1.21E+08 1.14E+05 1.37E+05 3.57E+05 3.57E+05 5.32E+05 5.01E+05 6.07E+05 5.47E+05 5.83E+05 5.07E+05 5.03E+05 4.11E+05 3.79E+05 2.93E+05 2.57E+05 1.92E+05 1.60E+05 1.12E+05 8.68E+04 5.75E+04 4.25E+04 2.67E+04 1.79E+04 1.04E+04 6.18E+03 3.28E+03 1.76E+03 8.07E+02 3.58E+02 1.37E+02
  40.00  1.823  3.05E+09 1.14E+11 2.75E+09 2.36E+06 2.71E+06 7.33E+06 7.26E+06 1.10E+07 1.04E+07 1.27E+07 1.15E+07 1.24E+07 1.10E+07 1.10E+07 9.12E+06 8.52E+06 6.74E+06 5.98E+06 4.59E+06 3.88E+06 2.83E+06 2.25E+06 1.57E+06 1.21E+06 8.12E+05 5.80E+05 3.72E+05 2.50E+05 1.54E+05 9.91E+04 5.72E+04 3.42E+04 1.82E+04
  50.00  2.038  6.27E+10 4.77E+12 5.76E+10 4.45E+07 5.01E+07 1.37E+08 1.36E+08 2.07E+08 1.97E+08 2.44E+08 2.23E+08 2.43E+08 2.18E+08 2.20E+08 1.86E+08 1.76E+08 1.42E+08 1.29E+08 1.01E+08 8.75E+07 6.56E+07 5.31E+07 3.82E+07 3.00E+07 2.09E+07 1.53E+07 1.02E+07 7.05E+06 4.53E+06 3.01E+06 1.85E+06 1.16E+06 6.74E+05
  60.00  2.233  1.99E+12 3.20E+14 1.97E+12 1.21E+09 1.35E+09 3.73E+09 3.76E+09 5.98E+09 5.87E+09 7.88E+09 6.69E+09 7.63E+09 6.98E+09 6.99E+09 6.25E+09 5.92E+09 4.91E+09 4.62E+09 3.52E+09 3.18E+09 2.48E+09 2.11E+09 1.54E+09 1.23E+09 8.80E+08 6.70E+08 4.73E+08 3.46E+08 2.37E+08 1.67E+08 1.03E+08 6.63E+07 4.30E+07
  70.00  2.411  3.33E+13 8.87E+15 3.30E+13 1.82E+10 2.01E+10 5.61E+10 5.70E+10 9.12E+10 8.97E+10 1.21E+11 1.04E+11 1.19E+11 1.10E+11 1.11E+11 1.01E+11 9.68E+10 8.13E+10 7.80E+10 6.02E+10 5.54E+10 4.42E+10 3.84E+10 2.85E+10 2.34E+10 1.72E+10 1.35E+10 9.79E+09 7.37E+09 5.26E+09 3.82E+09 2.46E+09 1.64E+09 1.11E+09
  80.00  2.578  4.36E+14 2.00E+17 4.38E+14 2.23E+11 2.47E+11 6.87E+11 6.97E+11 1.12E+12 1.11E+12 1.49E+12 1.29E+12 1.49E+12 1.38E+12 1.42E+12 1.29E+12 1.25E+12 1.06E+12 1.03E+12 8.08E+11 7.54E+11 6.09E+11 5.37E+11 4.08E+11 3.41E+11 2.55E+11 2.05E+11 1.52E+11 1.18E+11 8.57E+10 6.42E+10 4.25E+10 2.95E+10 2.06E+10
  90.00  2.734  4.97E+15 3.83E+18 5.05E+15 2.40E+12 2.64E+12 7.36E+12 7.48E+12 1.20E+13 1.18E+13 1.61E+13 1.40E+13 1.63E+13 1.52E+13 1.56E+13 1.44E+13 1.41E+13 1.21E+13 1.18E+13 9.38E+12 8.84E+12 7.23E+12 6.45E+12 4.98E+12 4.23E+12 3.22E+12 2.63E+12 1.99E+12 1.56E+12 1.16E+12 8.92E+11 6.05E+11 4.31E+11 3.09E+11
 100.00  2.882  5.05E+16 6.34E+19 5.18E+16 2.32E+13 2.53E+13 7.09E+13 7.20E+13 1.16E+14 1.14E+14 1.56E+14 1.36E+14 1.59E+14 1.49E+14 1.55E+14 1.43E+14 1.41E+14 1.21E+14 1.20E+14 9.64E+13 9.16E+13 7.57E+13 6.85E+13 5.34E+13 4.61E+13 3.55E+13 2.94E+13 2.25E+13 1.81E+13 1.37E+13 1.07E+13 7.39E+12 5.37E+12 3.91E+12
