                    ************************************************************************************************
                    *  Z= 28 A= 61: Positive-Parity Spin-dependent Level Density [MeV-1] for Ni 61 and ldmodel= 6  *
   4.25  0.741  1.61E+02 1.46E+01 1.57E+02 2.87E+00 3.82E+00 6.66E+00 4.91E+00 4.64E+00 1.26E+00 7.15E-01 5.84E-01 8.40E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.50  0.762  2.07E+02 2.05E+01 2.04E+02 4.19E+00 5.54E+00 4.91E+00 8.29E+00 4.61E+00 2.29E+00 7.61E-01 8.43E-01 6.47E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.75  0.783  2.62E+02 3.29E+01 3.02E+02 6.42E+00 8.67E+00 6.45E+00 1.27E+01 4.55E+00 3.63E+00 1.79E+00 1.50E+00 1.29E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.00  0.803  3.32E+02 4.73E+01 4.65E+02 1.20E+01 1.56E+01 1.08E+01 1.66E+01 6.54E+00 6.14E+00 4.67E+00 2.00E+00 1.16E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.50  0.842  5.24E+02 6.00E+01 7.57E+02 1.85E+01 2.43E+01 2.36E+01 1.68E+01 1.55E+01 8.89E+00 7.17E+00 3.61E+00 1.65E+00 8.99E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.00  0.880  7.84E+02 7.73E+01 1.05E+03 1.82E+01 3.20E+01 3.77E+01 2.10E+01 2.39E+01 9.83E+00 9.52E+00 6.72E+00 1.73E+00 1.03E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.50  0.916  1.18E+03 1.30E+02 1.72E+03 2.69E+01 4.78E+01 5.21E+01 3.87E+01 3.41E+01 1.88E+01 1.65E+01 1.03E+01 5.39E+00 1.85E+00 4.40E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.00  0.950  1.80E+03 2.09E+02 3.08E+03 5.06E+01 7.07E+01 7.34E+01 6.80E+01 5.55E+01 4.34E+01 2.83E+01 1.85E+01 1.39E+01 4.63E+00 1.36E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.50  0.984  2.71E+03 2.73E+02 4.70E+03 6.78E+01 1.04E+02 1.08E+02 9.59E+01 8.09E+01 6.45E+01 4.41E+01 3.31E+01 1.99E+01 8.98E+00 3.78E+00 6.61E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.00  1.016  4.06E+03 4.16E+02 7.19E+03 8.36E+01 1.45E+02 1.58E+02 1.51E+02 1.25E+02 8.77E+01 6.89E+01 5.85E+01 3.09E+01 1.20E+01 6.88E+00 2.84E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  1.047  6.13E+03 6.41E+02 1.18E+04 1.30E+02 2.06E+02 2.35E+02 2.46E+02 1.91E+02 1.53E+02 1.16E+02 9.57E+01 6.87E+01 1.64E+01 1.03E+01 5.60E+00 6.83E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  1.078  9.22E+03 9.23E+02 1.85E+04 2.15E+02 2.97E+02 3.30E+02 3.47E+02 2.84E+02 2.64E+02 1.96E+02 1.37E+02 1.12E+02 3.67E+01 2.12E+01 8.93E+00 1.74E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  1.107  1.36E+04 1.30E+03 2.81E+04 3.22E+02 4.06E+02 4.42E+02 4.53E+02 4.38E+02 4.02E+02 3.13E+02 2.09E+02 1.47E+02 8.90E+01 4.54E+01 1.61E+01 5.17E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  1.136  1.99E+04 1.85E+03 4.25E+04 3.97E+02 5.53E+02 6.73E+02 6.63E+02 6.47E+02 5.66E+02 4.82E+02 3.47E+02 2.10E+02 1.47E+02 7.41E+01 2.81E+01 1.24E+01 1.72E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  1.191  4.50E+04 3.78E+03 9.61E+04 7.07E+02 1.17E+03 1.33E+03 1.42E+03 1.42E+03 1.27E+03 1.03E+03 7.69E+02 5.53E+02 3.48E+02 2.07E+02 8.49E+01 3.75E+01 1.51E+01 6.85E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  1.244  9.41E+04 7.35E+03 2.09E+05 1.24E+03 2.19E+03 2.66E+03 2.88E+03 2.85E+03 2.65E+03 2.29E+03 1.75E+03 1.24E+03 8.04E+02 4.97E+02 2.41E+02 1.11E+02 4.20E+01 1.02E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.295  1.95E+05 1.51E+04 4.58E+05 2.44E+03 4.31E+03 5.56E+03 6.06E+03 6.09E+03 5.65E+03 4.81E+03 3.80E+03 2.83E+03 1.87E+03 1.17E+03 6.50E+02 3.05E+02 1.30E+02 4.66E+01 1.11E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  14.00  1.344  3.98E+05 3.01E+04 9.99E+05 4.63E+03 8.46E+03 1.11E+04 1.24E+04 1.26E+04 1.19E+04 1.04E+04 8.41E+03 6.28E+03 4.33E+03 2.76E+03 1.61E+03 8.42E+02 3.72E+02 1.47E+02 4.43E+01 1.25E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  15.00  1.391  8.08E+05 5.92E+04 2.13E+06 7.83E+03 1.67E+04 2.25E+04 2.50E+04 2.57E+04 2.45E+04 2.18E+04 1.78E+04 1.36E+04 9.61E+03 6.44E+03 3.83E+03 2.11E+03 1.03E+03 4.33E+02 1.64E+02 4.40E+01 2.18E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  16.00  1.437  1.58E+06 1.05E+05 4.20E+06 1.46E+04 2.93E+04 4.02E+04 4.57E+04 4.74E+04 4.64E+04 4.20E+04 3.49E+04 2.72E+04 1.98E+04 1.36E+04 8.57E+03 4.84E+03 2.46E+03 1.18E+03 4.72E+02 1.55E+02 4.49E+01 2.56E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  17.00  1.481  2.89E+06 1.68E+05 7.34E+06 2.59E+04 4.67E+04 6.27E+04 7.48E+04 8.00E+04 7.77E+04 7.03E+04 6.03E+04 4.81E+04 3.60E+04 2.54E+04 1.65E+04 9.83E+03 5.42E+03 2.69E+03 1.15E+03 4.36E+02 1.37E+02 3.69E+01 3.89E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  18.00  1.524  5.02E+06 2.62E+05 1.24E+07 3.64E+04 7.38E+04 1.02E+05 1.19E+05 1.26E+05 1.25E+05 1.15E+05 1.00E+05 8.09E+04 6.22E+04 4.48E+04 2.99E+04 1.90E+04 1.09E+04 5.51E+03 2.72E+03 1.17E+03 3.81E+02 1.20E+02 2.37E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  19.00  1.566  8.41E+06 4.05E+05 2.04E+07 6.03E+04 1.15E+05 1.58E+05 1.85E+05 1.99E+05 1.98E+05 1.85E+05 1.62E+05 1.33E+05 1.03E+05 7.72E+04 5.35E+04 3.42E+04 2.04E+04 1.13E+04 5.75E+03 2.57E+03 1.01E+03 3.40E+02 9.14E+01 1.60E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  20.00  1.606  1.37E+07 6.11E+05 3.29E+07 9.16E+04 1.75E+05 2.39E+05 2.85E+05 3.09E+05 3.07E+05 2.88E+05 2.56E+05 2.13E+05 1.69E+05 1.28E+05 8.98E+04 5.99E+04 3.72E+04 2.10E+04 1.12E+04 5.49E+03 2.34E+03 8.41E+02 2.41E+02 5.00E+01 8.50E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  22.50  1.704  5.04E+07 1.62E+06 1.00E+08 2.49E+05 4.74E+05 6.56E+05 7.92E+05 8.60E+05 8.64E+05 8.29E+05 7.50E+05 6.37E+05 5.19E+05 4.05E+05 2.98E+05 2.09E+05 1.39E+05 8.49E+04 4.98E+04 2.68E+04 1.27E+04 5.64E+03 2.24E+03 5.91E+02 1.23E+02 3.16E+01 3.80E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  25.00  1.796  1.38E+08 3.53E+06 2.51E+08 5.76E+05 1.10E+06 1.53E+06 1.84E+06 2.02E+06 2.05E+06 1.98E+06 1.80E+06 1.56E+06 1.29E+06 1.03E+06 7.76E+05 5.64E+05 3.89E+05 2.55E+05 1.59E+05 9.22E+04 4.93E+04 2.45E+04 1.10E+04 3.27E+03 1.06E+03 2.85E+02 8.04E+01 1.08E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  30.00  1.967  9.25E+08 1.29E+07 1.09E+09 2.60E+06 4.97E+06 6.93E+06 8.29E+06 9.00E+06 9.07E+06 8.69E+06 7.85E+06 6.75E+06 5.52E+06 4.33E+06 3.26E+06 2.34E+06 1.61E+06 1.07E+06 6.76E+05 3.98E+05 2.26E+05 1.22E+05 6.19E+04 2.88E+04 1.24E+04 4.74E+03 1.56E+03 4.13E+02 9.05E+01 9.18E+00 1.00E-30 1.00E-30 1.00E-30
  40.00  2.272  4.04E+10 2.05E+08 2.44E+10 5.08E+07 9.78E+07 1.36E+08 1.65E+08 1.82E+08 1.87E+08 1.81E+08 1.67E+08 1.46E+08 1.24E+08 1.00E+08 7.76E+07 5.78E+07 4.13E+07 2.84E+07 1.87E+07 1.18E+07 7.12E+06 4.11E+06 2.25E+06 1.18E+06 5.98E+05 2.83E+05 1.26E+05 5.22E+04 1.97E+04 6.72E+03 2.29E+03 5.86E+02 1.15E+02
  50.00  2.540  1.07E+12 4.51E+09 7.50E+11 1.25E+09 2.42E+09 3.41E+09 4.18E+09 4.69E+09 4.91E+09 4.87E+09 4.63E+09 4.21E+09 3.69E+09 3.12E+09 2.54E+09 2.00E+09 1.52E+09 1.12E+09 7.93E+08 5.42E+08 3.59E+08 2.28E+08 1.40E+08 8.20E+07 4.61E+07 2.49E+07 1.27E+07 6.19E+06 2.84E+06 1.23E+06 4.94E+05 1.85E+05 6.32E+04
  60.00  2.782  2.43E+13 8.06E+10 1.80E+13 2.59E+10 5.02E+10 7.14E+10 8.79E+10 9.96E+10 1.06E+11 1.07E+11 1.03E+11 9.56E+10 8.56E+10 7.42E+10 6.21E+10 5.05E+10 3.98E+10 3.03E+10 2.25E+10 1.61E+10 1.12E+10 7.57E+09 4.94E+09 3.11E+09 1.90E+09 1.12E+09 6.36E+08 3.47E+08 1.83E+08 9.17E+07 4.40E+07 2.02E+07 8.76E+06
  70.00  3.005  6.56E+14 1.75E+12 5.05E+14 6.51E+11 1.26E+12 1.80E+12 2.23E+12 2.53E+12 2.71E+12 2.76E+12 2.71E+12 2.55E+12 2.32E+12 2.05E+12 1.75E+12 1.46E+12 1.17E+12 9.20E+11 7.01E+11 5.20E+11 3.74E+11 2.62E+11 1.79E+11 1.18E+11 7.53E+10 4.68E+10 2.80E+10 1.63E+10 9.15E+09 4.95E+09 2.58E+09 1.29E+09 6.22E+08
  80.00  3.213  1.45E+16 3.16E+13 1.16E+16 1.36E+13 2.66E+13 3.78E+13 4.72E+13 5.40E+13 5.81E+13 5.97E+13 5.88E+13 5.59E+13 5.15E+13 4.60E+13 3.99E+13 3.37E+13 2.76E+13 2.21E+13 1.72E+13 1.30E+13 9.60E+12 6.90E+12 4.85E+12 3.30E+12 2.18E+12 1.41E+12 8.84E+11 5.37E+11 3.17E+11 1.81E+11 1.00E+11 5.35E+10 2.77E+10
  90.00  3.408  2.54E+17 4.49E+14 2.06E+17 2.23E+14 4.33E+14 6.20E+14 7.75E+14 8.92E+14 9.67E+14 1.00E+15 9.96E+14 9.56E+14 8.89E+14 8.03E+14 7.07E+14 6.03E+14 5.04E+14 4.10E+14 3.25E+14 2.51E+14 1.89E+14 1.39E+14 1.00E+14 6.99E+13 4.78E+13 3.18E+13 2.06E+13 1.30E+13 7.94E+12 4.74E+12 2.75E+12 1.53E+12 8.34E+11
 100.00  3.592  3.81E+18 5.54E+15 3.15E+18 3.13E+15 6.10E+15 8.77E+15 1.10E+16 1.27E+16 1.38E+16 1.44E+16 1.44E+16 1.40E+16 1.31E+16 1.20E+16 1.06E+16 9.23E+15 7.79E+15 6.44E+15 5.19E+15 4.07E+15 3.14E+15 2.36E+15 1.73E+15 1.24E+15 8.69E+14 5.94E+14 3.96E+14 2.57E+14 1.63E+14 1.01E+14 6.04E+13 3.56E+13 2.02E+13
 110.00  3.767  5.04E+19 6.11E+16 4.23E+19 3.94E+16 7.68E+16 1.10E+17 1.39E+17 1.61E+17 1.76E+17 1.84E+17 1.85E+17 1.81E+17 1.71E+17 1.57E+17 1.41E+17 1.24E+17 1.06E+17 8.81E+16 7.21E+16 5.76E+16 4.50E+16 3.42E+16 2.55E+16 1.86E+16 1.33E+16 9.29E+15 6.31E+15 4.22E+15 2.74E+15 1.74E+15 1.07E+15 6.49E+14 3.79E+14
 120.00  3.935  6.47E+20 6.62E+17 5.54E+20 4.78E+17 9.38E+17 1.35E+18 1.70E+18 1.98E+18 2.17E+18 2.28E+18 2.32E+18 2.27E+18 2.17E+18 2.01E+18 1.82E+18 1.61E+18 1.39E+18 1.17E+18 9.72E+17 7.87E+17 6.25E+17 4.81E+17 3.67E+17 2.73E+17 1.98E+17 1.41E+17 9.87E+16 6.72E+16 4.48E+16 2.92E+16 1.86E+16 1.15E+16 7.02E+15
 130.00  4.096  7.33E+21 6.32E+18 6.35E+21 5.15E+18 1.01E+19 1.46E+19 1.84E+19 2.14E+19 2.36E+19 2.50E+19 2.54E+19 2.51E+19 2.41E+19 2.25E+19 2.06E+19 1.83E+19 1.60E+19 1.36E+19 1.14E+19 9.35E+18 7.50E+18 5.91E+18 4.55E+18 3.43E+18 2.54E+18 1.84E+18 1.31E+18 9.11E+17 6.21E+17 4.15E+17 2.70E+17 1.73E+17 1.08E+17
 140.00  4.250  7.00E+22 5.07E+19 6.08E+22 4.64E+19 9.09E+19 1.32E+20 1.66E+20 1.95E+20 2.15E+20 2.28E+20 2.34E+20 2.32E+20 2.24E+20 2.11E+20 1.93E+20 1.74E+20 1.53E+20 1.31E+20 1.11E+20 9.19E+19 7.46E+19 5.95E+19 4.64E+19 3.56E+19 2.67E+19 1.97E+19 1.42E+19 1.00E+19 6.95E+18 4.75E+18 3.17E+18 2.06E+18 1.32E+18
 150.00  4.399  6.13E+23 3.79E+20 5.37E+23 3.88E+20 7.60E+20 1.10E+21 1.40E+21 1.63E+21 1.81E+21 1.93E+21 1.98E+21 1.98E+21 1.92E+21 1.81E+21 1.68E+21 1.52E+21 1.35E+21 1.17E+21 9.95E+20 8.30E+20 6.82E+20 5.49E+20 4.33E+20 3.36E+20 2.56E+20 1.91E+20 1.40E+20 1.01E+20 7.09E+19 4.91E+19 3.33E+19 2.22E+19 1.45E+19
 160.00  4.544  4.99E+24 2.65E+21 4.41E+24 3.03E+21 5.92E+21 8.60E+21 1.09E+22 1.28E+22 1.43E+22 1.52E+22 1.57E+22 1.57E+22 1.53E+22 1.45E+22 1.35E+22 1.23E+22 1.10E+22 9.66E+21 8.26E+21 6.96E+21 5.76E+21 4.68E+21 3.73E+21 2.93E+21 2.25E+21 1.71E+21 1.26E+21 9.23E+20 6.61E+20 4.64E+20 3.20E+20 2.17E+20 1.44E+20
