   8.9   0.04473
   9.0   0.0603
   9.1   0.04243
   9.2   0.04473
   9.3   0.0444
   9.4   0.04416
   9.5   0.08243
   9.6   0.09512
   9.7   0.0927
   9.8   0.09027
   9.9   0.0993
   10.0   0.1083
   10.1   0.0814
   10.2   0.0858
   10.3   0.09027
   10.4   0.08681
   10.5   0.09512
   10.6   0.0806
   10.7   0.06606
   10.8   0.1069
   10.9   0.1199
   11.0   0.09754
   11.1   0.1337
   11.2   0.1041
   11.3   0.1349
   11.3   0.1603
   11.4   0.1441
