                    ************************************************************************************************
                    *  Z= 28 A= 61: Positive-Parity Spin-dependent Level Density [MeV-1] for Ni 61 and ldmodel= 5  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2
 140.00  4.250  2.27E+21 5.36E+20 1.89E+21 1.39E+18 2.76E+18 4.10E+18 5.39E+18 6.34E+18 7.01E+18 7.39E+18 7.56E+18 7.21E+18 7.10E+18 6.59E+18 6.19E+18 5.40E+18 4.77E+18 4.09E+18 3.39E+18 2.77E+18 2.31E+18 1.76E+18 1.39E+18 1.05E+18 7.95E+17 5.77E+17 4.24E+17 2.89E+17 2.00E+17 1.35E+17 9.20E+16 6.05E+16 3.94E+16
 150.00  4.399  1.65E+22 4.11E+21 1.38E+22 9.69E+18 1.93E+19 2.86E+19 3.76E+19 4.45E+19 4.91E+19 5.21E+19 5.35E+19 5.12E+19 5.05E+19 4.73E+19 4.45E+19 3.90E+19 3.47E+19 3.00E+19 2.51E+19 2.06E+19 1.75E+19 1.34E+19 1.07E+19 8.17E+18 6.25E+18 4.59E+18 3.41E+18 2.36E+18 1.66E+18 1.14E+18 7.89E+17 5.27E+17 3.50E+17
 160.00  4.544  1.13E+23 2.97E+22 9.55E+22 6.41E+19 1.27E+20 1.89E+20 2.49E+20 2.95E+20 3.27E+20 3.47E+20 3.58E+20 3.44E+20 3.40E+20 3.19E+20 3.03E+20 2.68E+20 2.40E+20 2.08E+20 1.75E+20 1.45E+20 1.23E+20 9.60E+19 7.70E+19 5.95E+19 4.60E+19 3.42E+19 2.57E+19 1.81E+19 1.28E+19 8.95E+18 6.28E+18 4.26E+18 2.87E+18
 170.00  4.684  7.35E+23 2.04E+23 6.25E+23 4.02E+20 8.02E+20 1.19E+21 1.57E+21 1.86E+21 2.06E+21 2.20E+21 2.27E+21 2.20E+21 2.18E+21 2.06E+21 1.95E+21 1.74E+21 1.56E+21 1.37E+21 1.16E+21 9.66E+20 8.25E+20 6.48E+20 5.24E+20 4.10E+20 3.20E+20 2.40E+20 1.82E+20 1.29E+20 9.32E+19 6.58E+19 4.66E+19 3.21E+19 2.20E+19
 180.00  4.819  4.56E+24 1.33E+24 3.90E+24 2.42E+21 4.82E+21 7.16E+21 9.42E+21 1.12E+22 1.25E+22 1.33E+22 1.38E+22 1.34E+22 1.33E+22 1.26E+22 1.20E+22 1.07E+22 9.72E+21 8.55E+21 7.29E+21 6.11E+21 5.26E+21 4.17E+21 3.39E+21 2.67E+21 2.11E+21 1.59E+21 1.22E+21 8.75E+20 6.39E+20 4.55E+20 3.27E+20 2.27E+20 1.58E+20
 190.00  4.951  2.70E+25 8.31E+24 2.31E+25 1.39E+22 2.75E+22 4.09E+22 5.38E+22 6.40E+22 7.15E+22 7.65E+22 7.93E+22 7.73E+22 7.73E+22 7.34E+22 7.03E+22 6.30E+22 5.72E+22 5.06E+22 4.35E+22 3.66E+22 3.17E+22 2.53E+22 2.08E+22 1.65E+22 1.30E+22 9.97E+21 7.71E+21 5.59E+21 4.12E+21 2.97E+21 2.15E+21 1.52E+21 1.06E+21
 200.00  5.080  1.33E+26 4.16E+25 1.11E+26 6.44E+22 1.28E+23 1.90E+23 2.50E+23 2.99E+23 3.34E+23 3.58E+23 3.72E+23 3.63E+23 3.64E+23 3.48E+23 3.32E+23 3.01E+23 2.74E+23 2.43E+23 2.10E+23 1.78E+23 1.55E+23 1.24E+23 1.02E+23 8.17E+22 6.51E+22 5.01E+22 3.91E+22 2.86E+22 2.12E+22 1.54E+22 1.13E+22 8.03E+21 5.69E+21

                    ************************************************************************************************
                    *  Z= 28 A= 61: Negative-Parity Spin-dependent Level Density [MeV-1] for Ni 61 and ldmodel= 5  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2
   0.25  0.180  8.69E-01 3.41E+00 2.01E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.50  0.254  1.66E+00 3.46E+00 2.06E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.75  0.311  2.40E+00 4.15E+00 2.04E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.00  0.359  2.96E+00 3.47E+00 1.92E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.25  0.402  3.76E+00 3.47E+00 2.38E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.50  0.440  5.01E+00 2.42E+00 2.95E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.75  0.475  6.95E+00 4.77E+00 4.49E+01 1.00E-30 1.00E-30 1.00E-30 8.48E-03 5.65E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.00  0.508  1.01E+01 6.80E+00 6.67E+01 1.00E-30 1.00E-30 1.00E-30 1.19E-02 7.91E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.25  0.539  1.52E+01 1.02E+01 9.10E+01 4.21E-01 9.54E-01 1.30E+00 2.03E-01 1.33E+00 2.51E-01 1.00E-30 3.61E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.50  0.568  2.30E+01 1.76E+01 1.37E+02 5.90E-01 1.34E+00 2.68E+00 8.46E-01 1.55E+00 3.52E-01 1.89E-01 6.95E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.75  0.596  3.44E+01 2.17E+01 1.95E+02 1.31E+00 1.89E+00 3.48E+00 2.43E+00 1.43E+00 1.26E+00 8.07E-01 7.65E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.00  0.622  5.07E+01 3.37E+01 2.69E+02 2.10E+00 2.36E+00 4.18E+00 4.24E+00 2.38E+00 2.29E+00 1.20E+00 9.50E-01 3.49E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.25  0.648  7.05E+01 4.65E+01 3.44E+02 2.29E+00 2.58E+00 3.47E+00 5.15E+00 3.66E+00 3.09E+00 1.45E+00 6.74E-01 8.58E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.50  0.672  9.45E+01 6.56E+01 4.40E+02 2.26E+00 2.62E+00 2.94E+00 5.17E+00 5.14E+00 4.47E+00 1.69E+00 7.04E-01 1.00E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.75  0.696  1.20E+02 7.85E+01 5.15E+02 1.48E+00 1.97E+00 2.49E+00 4.68E+00 5.79E+00 4.87E+00 1.77E+00 7.73E-01 1.16E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.00  0.718  1.48E+02 1.02E+02 6.11E+02 7.19E-01 1.58E+00 1.93E+00 3.59E+00 5.58E+00 4.96E+00 2.86E+00 1.09E+00 8.75E-01 3.55E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.25  0.741  1.80E+02 1.09E+02 7.78E+02 3.24E-01 8.24E-01 1.59E+00 3.22E+00 4.78E+00 4.82E+00 4.61E+00 1.58E+00 7.52E-01 4.99E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.50  0.762  2.18E+02 1.21E+02 9.23E+02 2.31E+00 3.31E+00 2.70E+00 4.28E+00 4.82E+00 5.20E+00 6.14E+00 2.07E+00 1.05E+00 1.00E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.75  0.783  2.67E+02 1.56E+02 1.13E+03 3.89E+00 5.91E+00 5.52E+00 6.79E+00 5.97E+00 6.38E+00 6.88E+00 3.32E+00 1.64E+00 1.28E+00 1.73E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.00  0.803  3.31E+02 1.75E+02 1.41E+03 5.24E+00 8.81E+00 1.08E+01 1.10E+01 7.80E+00 8.07E+00 7.32E+00 5.87E+00 2.52E+00 1.40E+00 4.15E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.50  0.842  5.60E+02 2.81E+02 2.30E+03 1.12E+01 2.28E+01 2.76E+01 2.68E+01 1.83E+01 1.57E+01 1.08E+01 1.03E+01 6.39E+00 2.55E+00 1.28E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.00  0.880  9.60E+02 4.73E+02 3.76E+03 2.02E+01 4.47E+01 5.09E+01 5.27E+01 4.79E+01 3.43E+01 1.83E+01 1.53E+01 1.01E+01 4.68E+00 3.01E+00 4.03E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.50  0.916  1.59E+03 7.81E+02 5.89E+03 2.94E+01 5.75E+01 8.01E+01 9.03E+01 8.06E+01 6.92E+01 3.75E+01 2.55E+01 1.63E+01 8.55E+00 4.58E+00 2.39E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.00  0.950  2.49E+03 1.18E+03 8.66E+03 3.96E+01 7.18E+01 1.09E+02 1.26E+02 1.16E+02 1.09E+02 7.55E+01 4.53E+01 2.57E+01 1.43E+01 7.02E+00 4.55E+00 7.65E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.50  0.984  3.75E+03 1.68E+03 1.24E+04 5.60E+01 1.12E+02 1.36E+02 1.54E+02 1.72E+02 1.56E+02 1.15E+02 8.46E+01 3.73E+01 2.39E+01 1.28E+01 5.72E+00 2.40E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.00  1.016  5.62E+03 2.35E+03 1.84E+04 9.00E+01 1.70E+02 1.97E+02 2.35E+02 2.27E+02 2.24E+02 1.68E+02 1.29E+02 6.61E+01 4.15E+01 2.02E+01 1.06E+01 4.46E+00 7.44E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  1.047  8.46E+03 3.51E+03 2.77E+04 1.47E+02 2.69E+02 3.39E+02 3.78E+02 3.41E+02 3.25E+02 2.48E+02 1.89E+02 1.27E+02 7.08E+01 3.36E+01 1.69E+01 7.09E+00 1.72E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  1.078  1.29E+04 5.33E+03 4.22E+04 2.26E+02 4.41E+02 5.61E+02 6.20E+02 5.50E+02 5.10E+02 3.59E+02 2.80E+02 2.08E+02 1.16E+02 5.58E+01 2.73E+01 1.23E+01 5.03E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  1.107  1.95E+04 8.18E+03 6.38E+04 3.27E+02 6.58E+02 8.30E+02 9.53E+02 8.72E+02 7.93E+02 5.61E+02 4.11E+02 3.04E+02 1.90E+02 9.14E+01 4.51E+01 1.99E+01 9.52E+00 1.41E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  1.136  2.91E+04 1.23E+04 9.22E+04 4.66E+02 9.14E+02 1.18E+03 1.36E+03 1.29E+03 1.21E+03 8.64E+02 6.33E+02 4.38E+02 2.85E+02 1.51E+02 7.66E+01 3.08E+01 1.44E+01 3.60E+00 3.54E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  1.191  6.78E+04 2.45E+04 1.89E+05 9.27E+02 1.81E+03 2.35E+03 2.71E+03 2.64E+03 2.58E+03 1.93E+03 1.49E+03 9.57E+02 6.35E+02 3.81E+02 2.13E+02 8.19E+01 3.52E+01 1.54E+01 2.42E+00 3.36E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  1.244  1.46E+05 4.99E+04 3.89E+05 1.83E+03 3.62E+03 4.70E+03 5.42E+03 5.24E+03 5.10E+03 3.95E+03 3.17E+03 2.16E+03 1.44E+03 8.47E+02 5.19E+02 2.33E+02 9.97E+01 3.98E+01 1.60E+01 2.12E+00 1.64E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.295  3.02E+05 1.03E+05 7.87E+05 3.55E+03 6.87E+03 9.10E+03 1.05E+04 1.03E+04 1.01E+04 7.83E+03 6.31E+03 4.53E+03 3.14E+03 1.86E+03 1.14E+03 5.67E+02 2.69E+02 1.05E+02 4.24E+01 1.40E+01 3.73E+00 1.61E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  14.00  1.344  5.97E+05 2.01E+05 1.52E+06 6.52E+03 1.28E+04 1.68E+04 1.96E+04 1.96E+04 1.94E+04 1.53E+04 1.25E+04 8.98E+03 6.39E+03 4.01E+03 2.50E+03 1.26E+03 6.56E+02 2.82E+02 1.11E+02 4.41E+01 1.40E+01 2.51E+00 1.58E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  15.00  1.391  1.14E+06 3.77E+05 2.87E+06 1.17E+04 2.29E+04 3.03E+04 3.55E+04 3.57E+04 3.56E+04 2.86E+04 2.38E+04 1.75E+04 1.26E+04 8.09E+03 5.30E+03 2.70E+03 1.46E+03 6.96E+02 2.95E+02 1.13E+02 4.42E+01 1.01E+01 2.07E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  16.00  1.437  2.13E+06 7.03E+05 5.29E+06 2.02E+04 3.97E+04 5.31E+04 6.25E+04 6.32E+04 6.35E+04 5.20E+04 4.36E+04 3.27E+04 2.40E+04 1.57E+04 1.05E+04 5.70E+03 3.11E+03 1.54E+03 7.28E+02 2.84E+02 1.14E+02 3.70E+01 8.09E+00 9.91E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  17.00  1.481  3.85E+06 1.26E+06 9.45E+06 3.45E+04 6.73E+04 9.07E+04 1.07E+05 1.09E+05 1.11E+05 9.20E+04 7.82E+04 5.94E+04 4.43E+04 2.99E+04 2.02E+04 1.13E+04 6.43E+03 3.21E+03 1.60E+03 6.87E+02 2.79E+02 9.83E+01 3.03E+01 5.15E+00 8.25E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  18.00  1.524  6.78E+06 2.20E+06 1.64E+07 5.64E+04 1.11E+05 1.49E+05 1.78E+05 1.84E+05 1.88E+05 1.58E+05 1.36E+05 1.05E+05 7.97E+04 5.45E+04 3.80E+04 2.16E+04 1.27E+04 6.63E+03 3.36E+03 1.54E+03 6.78E+02 2.38E+02 8.72E+01 2.56E+01 4.32E+00 2.93E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  19.00  1.566  1.17E+07 3.77E+06 2.80E+07 8.95E+04 1.76E+05 2.37E+05 2.85E+05 2.97E+05 3.06E+05 2.62E+05 2.28E+05 1.80E+05 1.39E+05 9.60E+04 6.82E+04 4.00E+04 2.40E+04 1.31E+04 6.85E+03 3.24E+03 1.55E+03 5.64E+02 2.18E+02 7.51E+01 2.07E+01 2.11E+00 2.88E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  20.00  1.606  1.95E+07 6.33E+06 4.60E+07 1.39E+05 2.72E+05 3.69E+05 4.45E+05 4.67E+05 4.83E+05 4.19E+05 3.70E+05 2.95E+05 2.31E+05 1.64E+05 1.18E+05 7.09E+04 4.36E+04 2.41E+04 1.31E+04 6.32E+03 3.13E+03 1.22E+03 4.88E+02 1.76E+02 5.73E+01 1.49E+01 1.32E+00 1.31E+00 1.13E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  22.50  1.704  7.90E+07 2.02E+07 1.46E+08 3.87E+05 7.61E+05 1.04E+06 1.27E+06 1.36E+06 1.42E+06 1.26E+06 1.14E+06 9.37E+05 7.59E+05 5.64E+05 4.23E+05 2.68E+05 1.73E+05 1.01E+05 5.82E+04 3.01E+04 1.58E+04 6.85E+03 3.10E+03 1.23E+03 4.79E+02 1.64E+02 5.11E+01 1.09E+01 1.14E+00 6.81E-01 1.09E-01 1.00E-30 1.00E-30
  25.00  1.796  2.36E+08 5.75E+07 4.06E+08 9.31E+05 1.84E+06 2.53E+06 3.10E+06 3.34E+06 3.53E+06 3.23E+06 3.00E+06 2.56E+06 2.14E+06 1.64E+06 1.27E+06 8.42E+05 5.73E+05 3.50E+05 2.11E+05 1.15E+05 6.38E+04 2.96E+04 1.39E+04 6.00E+03 2.50E+03 9.38E+02 3.40E+02 9.69E+01 2.58E+01 5.46E+00 9.10E-01 1.18E+00 2.52E-01
  30.00  1.967  1.88E+09 3.32E+08 2.31E+09 4.27E+06 8.43E+06 1.18E+07 1.46E+07 1.60E+07 1.72E+07 1.63E+07 1.54E+07 1.37E+07 1.20E+07 9.78E+06 7.96E+06 5.74E+06 4.19E+06 2.83E+06 1.85E+06 1.11E+06 6.75E+05 3.46E+05 1.80E+05 8.44E+04 3.90E+04 1.64E+04 7.01E+03 2.44E+03 8.80E+02 2.75E+02 7.27E+01 1.66E+01 3.62E+00
  40.00  2.272  5.71E+10 6.35E+09 4.16E+10 6.42E+07 1.27E+08 1.78E+08 2.21E+08 2.46E+08 2.68E+08 2.58E+08 2.50E+08 2.26E+08 2.03E+08 1.72E+08 1.47E+08 1.13E+08 8.87E+07 6.61E+07 4.83E+07 3.34E+07 2.32E+07 1.44E+07 8.86E+06 5.06E+06 2.78E+06 1.39E+06 6.92E+05 2.89E+05 1.21E+05 4.59E+04 1.67E+04 5.48E+03 1.77E+03
  50.00  2.540  8.99E+11 1.08E+11 6.43E+11 9.50E+08 1.88E+09 2.65E+09 3.30E+09 3.68E+09 4.01E+09 3.87E+09 3.75E+09 3.42E+09 3.08E+09 2.61E+09 2.25E+09 1.74E+09 1.38E+09 1.03E+09 7.72E+08 5.45E+08 3.93E+08 2.56E+08 1.69E+08 1.06E+08 6.62E+07 3.85E+07 2.26E+07 1.16E+07 5.86E+06 2.71E+06 1.21E+06 4.78E+05 1.89E+05
  60.00  2.782  1.50E+13 2.00E+12 1.12E+13 1.38E+10 2.74E+10 4.03E+10 5.26E+10 6.07E+10 6.45E+10 6.53E+10 6.35E+10 5.62E+10 5.24E+10 4.50E+10 3.94E+10 3.11E+10 2.51E+10 1.94E+10 1.43E+10 1.02E+10 7.64E+09 4.99E+09 3.43E+09 2.21E+09 1.42E+09 8.63E+08 5.34E+08 2.93E+08 1.64E+08 8.86E+07 4.76E+07 2.37E+07 1.15E+07
  70.00  3.005  2.33E+14 3.42E+13 1.78E+14 2.04E+11 4.03E+11 5.97E+11 7.78E+11 8.99E+11 9.63E+11 9.82E+11 9.63E+11 8.68E+11 8.15E+11 7.13E+11 6.31E+11 5.07E+11 4.15E+11 3.29E+11 2.46E+11 1.80E+11 1.37E+11 9.20E+10 6.42E+10 4.24E+10 2.80E+10 1.75E+10 1.10E+10 6.23E+09 3.59E+09 2.01E+09 1.13E+09 6.01E+08 3.16E+08
  80.00  3.213  3.18E+15 5.08E+14 2.48E+15 2.61E+12 5.18E+12 7.67E+12 1.00E+13 1.16E+13 1.25E+13 1.29E+13 1.28E+13 1.16E+13 1.10E+13 9.75E+12 8.71E+12 7.15E+12 5.96E+12 4.77E+12 3.67E+12 2.74E+12 2.13E+12 1.47E+12 1.05E+12 7.17E+11 4.86E+11 3.11E+11 2.03E+11 1.19E+11 7.10E+10 4.13E+10 2.40E+10 1.33E+10 7.29E+09
