                    ************************************************************************************************
                    *  Z= 32 A= 72: Positive-Parity Spin-dependent Level Density [MeV-1] for Ge 72 and ldmodel= 6  *
   2.25  0.433  7.62E+00 9.48E+00 5.54E+01 9.42E-01 8.33E-01 2.14E+00 1.78E+00 2.01E+00 1.00E-30 8.18E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.50  0.456  1.06E+01 1.88E+01 6.84E+01 8.81E-01 1.56E+00 2.78E+00 2.41E+00 2.34E+00 9.57E-02 7.66E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.75  0.479  1.62E+01 3.32E+01 1.32E+02 1.82E+00 3.06E+00 5.59E+00 4.22E+00 4.06E+00 8.85E-01 1.32E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.00  0.500  2.60E+01 4.77E+01 2.27E+02 3.21E+00 5.01E+00 9.30E+00 6.43E+00 6.48E+00 2.75E+00 2.21E+00 8.89E-03 5.49E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.25  0.520  4.08E+01 8.29E+01 3.55E+02 4.28E+00 7.24E+00 1.27E+01 9.66E+00 9.73E+00 4.95E+00 3.81E+00 2.49E-01 1.41E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.50  0.540  6.61E+01 1.30E+02 6.38E+02 6.46E+00 1.19E+01 1.93E+01 1.70E+01 1.64E+01 9.50E+00 7.06E+00 1.43E+00 8.74E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.75  0.559  1.06E+02 1.84E+02 1.02E+03 9.19E+00 1.81E+01 2.76E+01 2.66E+01 2.45E+01 1.50E+01 1.09E+01 4.24E+00 2.18E+00 4.95E-02 2.99E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.00  0.577  1.63E+02 2.73E+02 1.52E+03 1.20E+01 2.42E+01 3.69E+01 3.70E+01 3.45E+01 2.27E+01 1.66E+01 7.94E+00 4.37E+00 5.71E-01 3.15E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.25  0.595  2.46E+02 3.62E+02 2.31E+03 1.61E+01 3.22E+01 5.13E+01 5.12E+01 5.01E+01 3.50E+01 2.66E+01 1.37E+01 7.95E+00 2.13E+00 1.12E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.50  0.612  3.57E+02 4.22E+02 3.03E+03 2.04E+01 4.08E+01 6.65E+01 6.48E+01 6.47E+01 4.62E+01 3.49E+01 1.78E+01 1.05E+01 3.63E+00 1.84E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.75  0.629  5.01E+02 5.62E+02 3.68E+03 2.37E+01 4.72E+01 7.79E+01 7.53E+01 7.64E+01 5.56E+01 4.25E+01 2.26E+01 1.39E+01 5.33E+00 2.87E+00 8.91E-02 4.64E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.00  0.645  7.08E+02 7.42E+02 5.13E+03 2.83E+01 5.87E+01 9.66E+01 9.63E+01 9.97E+01 7.66E+01 6.02E+01 3.55E+01 2.28E+01 9.68E+00 5.37E+00 7.14E-01 3.56E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.50  0.677  1.42E+03 6.89E+02 6.27E+03 2.94E+01 7.15E+01 1.10E+02 1.16E+02 1.18E+02 9.43E+01 7.32E+01 4.67E+01 2.86E+01 1.25E+01 6.31E+00 1.67E+00 7.05E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.00  0.707  2.57E+03 9.91E+02 7.72E+03 3.18E+01 8.48E+01 1.25E+02 1.39E+02 1.38E+02 1.16E+02 9.02E+01 6.01E+01 3.70E+01 1.85E+01 8.56E+00 2.42E+00 9.34E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.50  0.736  4.74E+03 9.96E+02 9.46E+03 3.45E+01 8.73E+01 1.33E+02 1.52E+02 1.57E+02 1.37E+02 1.13E+02 7.91E+01 5.29E+01 2.86E+01 1.38E+01 4.39E+00 1.39E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.00  0.764  9.26E+03 1.66E+03 1.35E+04 4.19E+01 1.04E+02 1.65E+02 1.90E+02 2.05E+02 1.85E+02 1.61E+02 1.20E+02 8.55E+01 4.89E+01 2.65E+01 1.01E+01 3.16E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.50  0.791  1.71E+04 3.69E+03 2.80E+04 7.22E+01 1.89E+02 2.99E+02 3.54E+02 3.85E+02 3.61E+02 3.23E+02 2.51E+02 1.89E+02 1.19E+02 7.03E+01 3.15E+01 1.20E+01 7.19E-01 2.98E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.00  0.816  2.97E+04 8.48E+03 6.61E+04 1.48E+02 4.01E+02 6.30E+02 7.62E+02 8.32E+02 8.02E+02 7.27E+02 5.89E+02 4.62E+02 3.11E+02 1.94E+02 1.00E+02 4.69E+01 7.82E+00 5.41E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  0.842  5.01E+04 2.33E+04 1.76E+05 3.43E+02 9.55E+02 1.49E+03 1.83E+03 2.02E+03 1.99E+03 1.83E+03 1.54E+03 1.25E+03 8.89E+02 5.87E+02 3.39E+02 1.79E+02 7.50E+01 2.72E+01 1.00E+01 1.98E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  0.866  8.37E+04 5.33E+04 4.56E+05 7.64E+02 2.17E+03 3.39E+03 4.22E+03 4.69E+03 4.71E+03 4.42E+03 3.83E+03 3.30E+03 2.46E+03 1.71E+03 1.08E+03 6.22E+02 3.16E+02 1.42E+02 5.00E+01 1.34E+01 4.91E+00 9.49E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  0.890  1.36E+05 8.75E+04 8.86E+05 1.36E+03 3.89E+03 6.07E+03 7.62E+03 8.53E+03 8.67E+03 8.18E+03 7.23E+03 6.32E+03 4.86E+03 3.49E+03 2.31E+03 1.42E+03 7.85E+02 3.97E+02 1.73E+02 6.46E+01 1.83E+01 4.09E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  0.913  2.12E+05 1.33E+05 1.42E+06 2.03E+03 5.83E+03 9.13E+03 1.15E+04 1.29E+04 1.33E+04 1.27E+04 1.13E+04 1.01E+04 7.91E+03 5.81E+03 3.97E+03 2.52E+03 1.46E+03 7.85E+02 3.73E+02 1.60E+02 5.65E+01 1.65E+01 1.70E+00 3.00E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  0.957  4.67E+05 1.83E+05 2.27E+06 2.89E+03 8.32E+03 1.31E+04 1.65E+04 1.86E+04 1.93E+04 1.86E+04 1.68E+04 1.63E+04 1.31E+04 9.92E+03 7.01E+03 4.64E+03 2.85E+03 1.63E+03 8.52E+02 4.11E+02 1.77E+02 6.99E+01 1.16E+01 2.46E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  1.000  9.10E+05 2.27E+05 2.89E+06 3.64E+03 1.05E+04 1.65E+04 2.10E+04 2.37E+04 2.47E+04 2.40E+04 2.20E+04 1.96E+04 1.60E+04 1.24E+04 8.92E+03 6.06E+03 3.83E+03 2.25E+03 1.22E+03 6.03E+02 2.66E+02 1.05E+02 2.93E+01 6.88E+00 9.78E-01 2.43E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.041  1.65E+06 3.09E+05 3.92E+06 4.72E+03 1.36E+04 2.14E+04 2.73E+04 3.10E+04 3.24E+04 3.18E+04 2.94E+04 2.57E+04 2.13E+04 1.68E+04 1.24E+04 8.75E+03 5.75E+03 3.55E+03 2.04E+03 1.08E+03 5.27E+02 2.33E+02 8.89E+01 2.91E+01 6.81E+00 1.75E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  14.00  1.080  2.70E+06 4.05E+05 5.13E+06 6.38E+03 1.85E+04 2.89E+04 3.67E+04 4.15E+04 4.32E+04 4.20E+04 3.85E+04 3.35E+04 2.76E+04 2.16E+04 1.60E+04 1.12E+04 7.36E+03 4.56E+03 2.61E+03 1.40E+03 6.76E+02 3.00E+02 1.18E+02 4.15E+01 1.19E+01 2.61E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  15.00  1.118  4.29E+06 7.94E+05 9.35E+06 1.14E+04 3.30E+04 5.16E+04 6.57E+04 7.44E+04 7.74E+04 7.54E+04 6.93E+04 6.03E+04 4.99E+04 3.93E+04 2.94E+04 2.08E+04 1.40E+04 8.85E+03 5.24E+03 2.90E+03 1.47E+03 6.87E+02 2.87E+02 1.07E+02 3.38E+01 8.76E+00 1.54E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  16.00  1.155  6.42E+06 1.33E+06 1.63E+07 1.93E+04 5.61E+04 8.79E+04 1.12E+05 1.27E+05 1.32E+05 1.30E+05 1.20E+05 1.04E+05 8.67E+04 6.86E+04 5.16E+04 3.69E+04 2.51E+04 1.60E+04 9.64E+03 5.38E+03 2.77E+03 1.30E+03 5.38E+02 1.94E+02 5.77E+01 1.35E+01 1.88E+00 1.69E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  17.00  1.190  9.56E+06 2.11E+06 2.65E+07 3.01E+04 8.77E+04 1.38E+05 1.76E+05 2.01E+05 2.10E+05 2.06E+05 1.91E+05 1.68E+05 1.41E+05 1.12E+05 8.55E+04 6.21E+04 4.28E+04 2.80E+04 1.72E+04 9.93E+03 5.32E+03 2.62E+03 1.16E+03 4.61E+02 1.57E+02 4.46E+01 9.21E+00 1.85E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  18.00  1.225  1.39E+07 2.62E+06 3.49E+07 3.89E+04 1.13E+05 1.78E+05 2.28E+05 2.60E+05 2.73E+05 2.69E+05 2.50E+05 2.20E+05 1.85E+05 1.48E+05 1.14E+05 8.27E+04 5.75E+04 3.80E+04 2.37E+04 1.39E+04 7.61E+03 3.82E+03 1.75E+03 7.19E+02 2.54E+02 7.54E+01 1.69E+01 2.88E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  19.00  1.258  1.98E+07 3.14E+06 4.25E+07 4.63E+04 1.35E+05 2.13E+05 2.72E+05 3.11E+05 3.27E+05 3.22E+05 3.00E+05 2.66E+05 2.23E+05 1.80E+05 1.39E+05 1.02E+05 7.19E+04 4.83E+04 3.08E+04 1.86E+04 1.05E+04 5.53E+03 2.69E+03 1.19E+03 4.75E+02 1.65E+02 4.68E+01 1.03E+01 1.57E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  20.00  1.291  2.85E+07 4.37E+06 5.77E+07 6.15E+04 1.79E+05 2.82E+05 3.63E+05 4.15E+05 4.37E+05 4.32E+05 4.04E+05 3.59E+05 3.03E+05 2.46E+05 1.90E+05 1.41E+05 1.00E+05 6.80E+04 4.39E+04 2.69E+04 1.56E+04 7.76E+03 3.85E+03 1.75E+03 7.12E+02 2.54E+02 7.42E+01 1.72E+01 2.17E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  22.50  1.369  7.66E+07 1.03E+07 1.39E+08 1.40E+05 4.09E+05 6.45E+05 8.29E+05 9.53E+05 1.01E+06 9.99E+05 9.42E+05 8.45E+05 7.24E+05 5.94E+05 4.67E+05 3.52E+05 2.55E+05 1.77E+05 1.16E+05 7.36E+04 4.42E+04 2.48E+04 1.32E+04 6.59E+03 3.05E+03 1.27E+03 4.71E+02 1.52E+02 3.87E+01 9.82E+00 1.12E+00 1.00E-30 1.00E-30
  25.00  1.443  1.76E+08 2.11E+07 2.89E+08 2.87E+05 8.37E+05 1.32E+06 1.70E+06 1.95E+06 2.07E+06 2.06E+06 1.95E+06 1.75E+06 1.51E+06 1.24E+06 9.80E+05 7.44E+05 5.39E+05 3.74E+05 2.47E+05 1.55E+05 9.32E+04 5.28E+04 2.81E+04 1.41E+04 5.32E+03 2.19E+03 8.13E+02 2.63E+02 7.02E+01 1.41E+01 1.60E+00 1.00E-30 1.00E-30
  30.00  1.581  1.17E+09 9.98E+07 1.42E+09 1.24E+06 3.62E+06 5.74E+06 7.43E+06 8.62E+06 9.25E+06 9.34E+06 8.97E+06 8.23E+06 7.24E+06 6.12E+06 4.97E+06 3.89E+06 2.93E+06 2.12E+06 1.48E+06 9.82E+05 6.30E+05 3.86E+05 2.25E+05 1.24E+05 6.44E+04 3.15E+04 1.44E+04 6.05E+03 2.29E+03 7.62E+02 2.12E+02 5.89E+01 9.69E+00
  40.00  1.826  5.77E+10 2.83E+09 4.34E+10 2.98E+07 8.74E+07 1.40E+08 1.83E+08 2.15E+08 2.36E+08 2.43E+08 2.40E+08 2.28E+08 2.07E+08 1.83E+08 1.56E+08 1.28E+08 1.02E+08 7.90E+07 5.91E+07 4.28E+07 2.99E+07 2.02E+07 1.32E+07 8.29E+06 5.00E+06 2.89E+06 1.60E+06 8.42E+05 4.20E+05 1.97E+05 8.70E+04 3.56E+04 1.33E+04
  50.00  2.041  1.51E+12 7.97E+10 1.32E+12 7.30E+08 2.14E+09 3.45E+09 4.55E+09 5.42E+09 6.01E+09 6.32E+09 6.37E+09 6.18E+09 5.79E+09 5.26E+09 4.64E+09 3.97E+09 3.31E+09 2.68E+09 2.11E+09 1.62E+09 1.21E+09 8.77E+08 6.18E+08 4.23E+08 2.82E+08 1.81E+08 1.14E+08 6.84E+07 3.98E+07 2.23E+07 1.20E+07 6.23E+06 3.08E+06
  60.00  2.236  3.53E+13 1.83E+12 3.15E+13 1.56E+10 4.59E+10 7.39E+10 9.77E+10 1.17E+11 1.31E+11 1.39E+11 1.42E+11 1.39E+11 1.32E+11 1.22E+11 1.09E+11 9.46E+10 8.06E+10 6.68E+10 5.39E+10 4.24E+10 3.25E+10 2.43E+10 1.77E+10 1.26E+10 8.70E+09 5.85E+09 3.83E+09 2.43E+09 1.50E+09 8.94E+08 5.17E+08 2.89E+08 1.55E+08
  70.00  2.415  6.62E+14 3.29E+13 5.90E+14 2.61E+11 7.72E+11 1.25E+12 1.66E+12 1.99E+12 2.25E+12 2.40E+12 2.46E+12 2.44E+12 2.35E+12 2.19E+12 1.99E+12 1.76E+12 1.53E+12 1.29E+12 1.06E+12 8.54E+11 6.71E+11 5.16E+11 3.88E+11 2.84E+11 2.03E+11 1.42E+11 9.64E+10 6.43E+10 4.16E+10 2.62E+10 1.60E+10 9.50E+09 5.49E+09
  80.00  2.582  1.18E+16 5.92E+14 1.10E+16 4.43E+12 1.31E+13 2.11E+13 2.83E+13 3.41E+13 3.86E+13 4.15E+13 4.29E+13 4.28E+13 4.16E+13 3.91E+13 3.60E+13 3.23E+13 2.83E+13 2.42E+13 2.03E+13 1.67E+13 1.34E+13 1.05E+13 8.05E+12 6.06E+12 4.45E+12 3.20E+12 2.25E+12 1.55E+12 1.04E+12 6.80E+11 4.35E+11 2.71E+11 1.64E+11
  90.00  2.738  2.02E+17 1.01E+16 1.92E+17 7.21E+13 2.13E+14 3.45E+14 4.62E+14 5.59E+14 6.34E+14 6.85E+14 7.12E+14 7.15E+14 6.98E+14 6.64E+14 6.16E+14 5.57E+14 4.94E+14 4.28E+14 3.63E+14 3.02E+14 2.46E+14 1.96E+14 1.53E+14 1.18E+14 8.82E+13 6.49E+13 4.67E+13 3.29E+13 2.27E+13 1.53E+13 1.01E+13 6.52E+12 4.11E+12
 100.00  2.887  3.86E+18 1.95E+17 3.76E+18 1.33E+15 3.94E+15 6.38E+15 8.55E+15 1.04E+16 1.18E+16 1.28E+16 1.34E+16 1.35E+16 1.33E+16 1.26E+16 1.18E+16 1.08E+16 9.60E+15 8.42E+15 7.21E+15 6.06E+15 4.99E+15 4.03E+15 3.19E+15 2.48E+15 1.89E+15 1.41E+15 1.03E+15 7.43E+14 5.23E+14 3.61E+14 2.44E+14 1.61E+14 1.04E+14
 110.00  3.027  5.67E+19 2.79E+18 5.53E+19 1.85E+16 5.47E+16 8.87E+16 1.19E+17 1.45E+17 1.65E+17 1.80E+17 1.89E+17 1.91E+17 1.88E+17 1.81E+17 1.69E+17 1.56E+17 1.40E+17 1.24E+17 1.07E+17 9.05E+16 7.53E+16 6.15E+16 4.93E+16 3.88E+16 3.00E+16 2.27E+16 1.69E+16 1.23E+16 8.82E+15 6.19E+15 4.26E+15 2.88E+15 1.90E+15
 120.00  3.162  6.75E+20 3.25E+19 6.61E+20 2.06E+17 6.09E+17 9.90E+17 1.33E+18 1.63E+18 1.86E+18 2.03E+18 2.13E+18 2.18E+18 2.16E+18 2.09E+18 1.98E+18 1.83E+18 1.66E+18 1.47E+18 1.29E+18 1.10E+18 9.31E+17 7.70E+17 6.26E+17 5.00E+17 3.92E+17 3.03E+17 2.28E+17 1.71E+17 1.24E+17 8.94E+16 6.30E+16 4.36E+16 2.96E+16
 130.00  3.291  7.27E+21 3.46E+20 7.20E+21 2.10E+18 6.23E+18 1.01E+19 1.36E+19 1.67E+19 1.92E+19 2.10E+19 2.21E+19 2.27E+19 2.26E+19 2.20E+19 2.10E+19 1.95E+19 1.78E+19 1.60E+19 1.41E+19 1.22E+19 1.04E+19 8.69E+18 7.14E+18 5.78E+18 4.59E+18 3.59E+18 2.76E+18 2.09E+18 1.56E+18 1.14E+18 8.16E+17 5.76E+17 4.00E+17
 140.00  3.415  7.12E+22 3.35E+21 7.13E+22 1.96E+19 5.82E+19 9.46E+19 1.28E+20 1.57E+20 1.80E+20 1.98E+20 2.09E+20 2.16E+20 2.16E+20 2.11E+20 2.02E+20 1.90E+20 1.75E+20 1.57E+20 1.40E+20 1.22E+20 1.05E+20 8.87E+19 7.37E+19 6.02E+19 4.85E+19 3.84E+19 2.99E+19 2.29E+19 1.73E+19 1.28E+19 9.40E+18 6.75E+18 4.77E+18
 150.00  3.535  6.26E+23 2.90E+22 6.29E+23 1.64E+20 4.86E+20 7.92E+20 1.07E+21 1.31E+21 1.51E+21 1.67E+21 1.77E+21 1.83E+21 1.84E+21 1.81E+21 1.74E+21 1.64E+21 1.52E+21 1.39E+21 1.23E+21 1.09E+21 9.41E+20 8.02E+20 6.73E+20 5.55E+20 4.51E+20 3.61E+20 2.85E+20 2.21E+20 1.69E+20 1.27E+20 9.44E+19 6.89E+19 4.95E+19
 160.00  3.651  5.13E+24 2.35E+23 5.18E+24 1.28E+21 3.81E+21 6.20E+21 8.40E+21 1.04E+22 1.19E+22 1.31E+22 1.40E+22 1.46E+22 1.47E+22 1.45E+22 1.40E+22 1.32E+22 1.24E+22 1.13E+22 1.02E+22 9.00E+21 7.85E+21 6.74E+21 5.70E+21 4.75E+21 3.89E+21 3.15E+21 2.51E+21 1.97E+21 1.52E+21 1.17E+21 8.73E+20 6.46E+20 4.71E+20
 170.00  3.764  3.95E+25 1.79E+24 4.00E+25 9.45E+21 2.80E+22 4.58E+22 6.20E+22 7.63E+22 8.83E+22 9.79E+22 1.05E+23 1.08E+23 1.10E+23 1.08E+23 1.06E+23 1.01E+23 9.41E+22 8.66E+22 7.83E+22 6.98E+22 6.13E+22 5.30E+22 4.51E+22 3.79E+22 3.14E+22 2.56E+22 2.06E+22 1.64E+22 1.27E+22 9.86E+21 7.48E+21 5.61E+21 4.14E+21
