                    ************************************************************************************************
                    *  Z= 38 A= 86: Positive-Parity Spin-dependent Level Density [MeV-1] for Sr 86 and ldmodel= 5  *
   2.25  0.432  3.68E+00 3.02E+01 4.41E+01 1.13E+00 2.53E-01 2.43E+00 1.48E+00 1.58E+00 2.26E-01 1.02E-01 1.00E-30 9.53E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.50  0.456  5.76E+00 3.58E+01 5.37E+01 1.19E+00 3.27E-01 2.45E+00 1.50E+00 1.86E+00 6.67E-01 2.26E-01 7.04E-03 9.53E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.75  0.478  9.18E+00 4.76E+01 8.86E+01 2.30E+00 1.30E+00 2.69E+00 1.76E+00 3.90E+00 8.29E-01 6.81E-01 1.23E-01 9.53E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.00  0.499  1.42E+01 6.29E+01 1.41E+02 3.41E+00 2.22E+00 2.50E+00 1.15E+00 6.14E+00 2.95E+00 1.03E+00 4.91E-01 1.09E-01 1.00E-30 7.04E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.25  0.520  2.13E+01 7.26E+01 2.11E+02 2.67E+00 2.56E+00 4.63E+00 1.61E+00 6.23E+00 4.44E+00 3.29E+00 7.09E-01 3.21E-01 7.04E-03 9.53E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.50  0.539  3.00E+01 8.17E+01 2.50E+02 3.61E+00 2.49E+00 4.80E+00 1.89E+00 6.62E+00 4.65E+00 4.15E+00 1.27E+00 7.70E-01 1.23E-01 9.53E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.75  0.558  4.04E+01 1.08E+02 3.19E+02 3.53E+00 1.68E+00 6.16E+00 3.81E+00 5.90E+00 5.11E+00 6.88E+00 1.83E+00 9.00E-01 4.91E-01 1.02E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.00  0.576  5.43E+01 1.43E+02 4.57E+02 2.84E+00 1.10E+00 8.44E+00 7.30E+00 6.57E+00 5.27E+00 1.01E+01 4.30E+00 1.55E+00 7.09E-01 2.26E-01 1.00E-30 7.04E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.25  0.594  7.36E+01 1.76E+02 6.21E+02 5.08E+00 2.25E+00 8.00E+00 8.89E+00 1.02E+01 5.14E+00 9.56E+00 7.89E+00 4.41E+00 1.27E+00 6.74E-01 7.04E-03 9.53E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.50  0.611  9.93E+01 2.29E+02 7.27E+02 4.37E+00 4.22E+00 9.32E+00 9.30E+00 1.19E+01 6.58E+00 1.00E+01 8.30E+00 6.37E+00 1.77E+00 8.12E-01 1.30E-01 9.53E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.75  0.628  1.31E+02 2.59E+02 8.63E+02 3.81E+00 5.46E+00 9.89E+00 8.84E+00 1.45E+01 8.32E+00 1.05E+01 8.79E+00 8.50E+00 2.63E+00 1.47E+00 5.79E-01 1.02E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.00  0.644  1.73E+02 3.26E+02 1.17E+03 5.29E+00 7.54E+00 1.19E+01 9.56E+00 1.82E+01 1.29E+01 1.33E+01 1.09E+01 1.18E+01 5.82E+00 2.14E+00 7.09E-01 2.19E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.50  0.676  3.40E+02 5.79E+02 1.91E+03 7.72E+00 1.02E+01 2.36E+01 2.23E+01 2.68E+01 2.04E+01 2.11E+01 1.32E+01 1.40E+01 9.86E+00 7.88E+00 1.87E+00 8.12E-01 1.41E-02 9.53E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.00  0.706  6.08E+02 1.07E+03 2.78E+03 1.15E+01 1.24E+01 3.56E+01 3.54E+01 4.31E+01 2.93E+01 2.98E+01 1.94E+01 1.59E+01 1.11E+01 1.13E+01 5.35E+00 2.01E+00 6.67E-01 1.02E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.50  0.735  1.11E+03 1.85E+03 4.66E+03 2.04E+01 2.29E+01 5.81E+01 5.39E+01 7.08E+01 5.68E+01 5.19E+01 3.58E+01 2.73E+01 1.48E+01 1.35E+01 8.99E+00 5.53E+00 1.44E+00 4.98E-01 1.00E-30 5.12E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.00  0.763  2.03E+03 3.44E+03 8.32E+03 3.97E+01 4.79E+01 1.00E+02 9.52E+01 1.31E+02 1.08E+02 1.01E+02 6.54E+01 4.92E+01 2.59E+01 1.81E+01 1.02E+01 8.97E+00 3.55E+00 1.38E+00 3.07E-01 9.53E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.50  0.789  3.60E+03 6.02E+03 1.52E+04 5.81E+01 7.50E+01 1.74E+02 1.70E+02 2.22E+02 1.89E+02 1.88E+02 1.30E+02 9.62E+01 5.63E+01 3.52E+01 1.48E+01 1.20E+01 6.62E+00 3.49E+00 9.31E-01 1.98E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.00  0.815  6.33E+03 9.70E+03 2.85E+04 8.54E+01 1.19E+02 2.99E+02 2.92E+02 3.83E+02 3.36E+02 3.31E+02 2.56E+02 2.00E+02 1.22E+02 7.81E+01 3.66E+01 2.01E+01 9.13E+00 6.95E+00 1.98E+00 5.93E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  0.840  1.12E+04 1.59E+04 5.30E+04 1.49E+02 2.07E+02 5.08E+02 4.96E+02 6.61E+02 5.87E+02 5.83E+02 4.62E+02 3.82E+02 2.59E+02 1.70E+02 9.30E+01 4.77E+01 1.80E+01 1.01E+01 4.18E+00 1.73E+00 3.07E-01 5.12E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  0.865  1.94E+04 2.65E+04 9.27E+04 2.48E+02 3.29E+02 7.66E+02 7.64E+02 1.03E+03 9.50E+02 9.88E+02 7.95E+02 6.59E+02 4.92E+02 3.53E+02 1.97E+02 1.14E+02 5.02E+01 2.17E+01 8.33E+00 3.81E+00 9.31E-01 1.47E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  0.888  3.30E+04 4.41E+04 1.56E+05 3.77E+02 5.10E+02 1.19E+03 1.19E+03 1.61E+03 1.49E+03 1.57E+03 1.30E+03 1.10E+03 8.37E+02 6.36E+02 3.94E+02 2.40E+02 1.24E+02 6.03E+01 2.07E+01 8.19E+00 1.98E+00 4.98E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  0.911  5.53E+04 7.12E+04 2.64E+05 5.82E+02 7.88E+02 1.95E+03 1.95E+03 2.62E+03 2.39E+03 2.50E+03 2.09E+03 1.84E+03 1.42E+03 1.08E+03 7.26E+02 4.78E+02 2.58E+02 1.43E+02 5.87E+01 2.18E+01 5.78E+00 1.38E+00 1.03E-01 5.12E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  0.956  1.70E+05 1.75E+05 7.29E+05 1.62E+03 2.19E+03 5.20E+03 5.24E+03 7.14E+03 6.42E+03 6.74E+03 5.57E+03 4.82E+03 3.78E+03 2.99E+03 2.04E+03 1.41E+03 8.64E+02 5.16E+02 2.66E+02 1.34E+02 5.06E+01 1.59E+01 3.43E+00 3.51E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  0.998  4.45E+05 3.67E+05 1.86E+06 3.80E+03 5.23E+03 1.24E+04 1.25E+04 1.71E+04 1.56E+04 1.67E+04 1.40E+04 1.25E+04 9.79E+03 7.75E+03 5.33E+03 3.79E+03 2.34E+03 1.46E+03 8.14E+02 4.32E+02 1.94E+02 8.34E+01 2.68E+01 9.66E+00 1.83E+00 7.32E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.039  1.06E+06 7.55E+05 4.20E+06 7.68E+03 1.06E+04 2.52E+04 2.55E+04 3.50E+04 3.24E+04 3.55E+04 3.05E+04 2.83E+04 2.28E+04 1.87E+04 1.31E+04 9.43E+03 5.95E+03 3.86E+03 2.21E+03 1.23E+03 5.84E+02 2.61E+02 9.50E+01 3.47E+01 8.41E+00 1.93E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  14.00  1.078  2.36E+06 1.52E+06 8.90E+06 1.55E+04 2.11E+04 5.03E+04 5.06E+04 6.99E+04 6.48E+04 7.12E+04 6.16E+04 5.82E+04 4.77E+04 4.08E+04 2.94E+04 2.19E+04 1.41E+04 9.40E+03 5.60E+03 3.31E+03 1.67E+03 8.06E+02 3.23E+02 1.20E+02 3.37E+01 7.46E+00 1.06E+00 7.32E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  15.00  1.116  4.94E+06 2.87E+06 1.83E+07 3.04E+04 4.08E+04 9.86E+04 1.00E+05 1.40E+05 1.29E+05 1.43E+05 1.23E+05 1.17E+05 9.55E+04 8.25E+04 6.09E+04 4.73E+04 3.12E+04 2.16E+04 1.31E+04 7.99E+03 4.27E+03 2.24E+03 1.01E+03 4.17E+02 1.40E+02 3.82E+01 6.90E+00 2.42E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  16.00  1.153  9.83E+06 5.18E+06 3.59E+07 5.60E+04 7.42E+04 1.81E+05 1.83E+05 2.59E+05 2.41E+05 2.73E+05 2.36E+05 2.27E+05 1.88E+05 1.62E+05 1.21E+05 9.55E+04 6.49E+04 4.66E+04 2.92E+04 1.83E+04 1.00E+04 5.48E+03 2.60E+03 1.22E+03 4.66E+02 1.52E+02 4.02E+01 8.60E+00 7.32E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  17.00  1.188  1.88E+07 8.91E+06 6.71E+07 9.85E+04 1.29E+05 3.17E+05 3.21E+05 4.55E+05 4.26E+05 4.85E+05 4.25E+05 4.19E+05 3.49E+05 3.10E+05 2.32E+05 1.86E+05 1.27E+05 9.39E+04 6.05E+04 3.96E+04 2.23E+04 1.25E+04 6.18E+03 3.05E+03 1.27E+03 4.65E+02 1.37E+02 3.22E+01 6.32E+00 7.32E-02 1.00E-30 1.00E-30 1.00E-30
  18.00  1.223  3.43E+07 1.50E+07 1.19E+08 1.65E+05 2.16E+05 5.33E+05 5.39E+05 7.66E+05 7.18E+05 8.27E+05 7.27E+05 7.25E+05 6.08E+05 5.53E+05 4.22E+05 3.45E+05 2.39E+05 1.78E+05 1.16E+05 7.92E+04 4.61E+04 2.69E+04 1.36E+04 7.00E+03 3.10E+03 1.25E+03 4.23E+02 1.15E+02 2.31E+01 1.85E+00 1.00E-30 1.00E-30 1.00E-30
  19.00  1.256  6.06E+07 2.45E+07 2.05E+08 2.71E+05 3.52E+05 8.70E+05 8.81E+05 1.27E+06 1.19E+06 1.38E+06 1.21E+06 1.22E+06 1.03E+06 9.46E+05 7.28E+05 6.12E+05 4.32E+05 3.30E+05 2.17E+05 1.51E+05 9.01E+04 5.54E+04 2.91E+04 1.56E+04 7.20E+03 3.14E+03 1.19E+03 3.68E+02 9.59E+01 1.68E+01 9.53E-01 7.32E-02 1.00E-30
  20.00  1.289  1.04E+08 3.90E+07 3.44E+08 4.33E+05 5.60E+05 1.39E+06 1.41E+06 2.03E+06 1.90E+06 2.22E+06 1.96E+06 2.00E+06 1.69E+06 1.58E+06 1.22E+06 1.04E+06 7.48E+05 5.90E+05 3.97E+05 2.82E+05 1.71E+05 1.08E+05 5.94E+04 3.35E+04 1.61E+04 7.42E+03 3.02E+03 1.07E+03 3.14E+02 7.37E+01 1.01E+01 6.08E-01 1.00E-30
  22.50  1.367  4.41E+08 1.16E+08 1.11E+09 1.26E+06 1.59E+06 4.02E+06 4.06E+06 5.91E+06 5.58E+06 6.61E+06 5.89E+06 6.12E+06 5.23E+06 4.99E+06 3.95E+06 3.48E+06 2.56E+06 2.11E+06 1.47E+06 1.12E+06 7.14E+05 4.84E+05 2.82E+05 1.75E+05 9.19E+04 4.78E+04 2.18E+04 9.19E+03 3.50E+03 1.17E+03 2.93E+02 5.08E+01 2.88E+01
  25.00  1.441  1.40E+09 3.18E+08 3.29E+09 3.43E+06 4.28E+06 1.09E+07 1.10E+07 1.61E+07 1.52E+07 1.82E+07 1.63E+07 1.71E+07 1.48E+07 1.43E+07 1.15E+07 1.04E+07 7.82E+06 6.62E+06 4.77E+06 3.78E+06 2.52E+06 1.82E+06 1.12E+06 7.50E+05 4.25E+05 2.47E+05 1.24E+05 6.00E+04 2.62E+04 1.07E+04 3.78E+03 1.13E+03 2.55E+02
  30.00  1.579  1.49E+10 2.18E+09 2.41E+10 2.27E+07 2.74E+07 7.14E+07 7.15E+07 1.06E+08 1.00E+08 1.21E+08 1.09E+08 1.16E+08 1.01E+08 1.00E+08 8.20E+07 7.55E+07 5.83E+07 5.11E+07 3.80E+07 3.16E+07 2.21E+07 1.71E+07 1.13E+07 8.32E+06 5.22E+06 3.48E+06 2.00E+06 1.18E+06 6.23E+05 3.31E+05 1.50E+05 6.55E+04 2.47E+04
  40.00  1.823  1.41E+12 1.14E+11 1.29E+12 1.11E+09 1.28E+09 3.45E+09 3.42E+09 5.17E+09 4.89E+09 5.99E+09 5.43E+09 5.85E+09 5.17E+09 5.16E+09 4.29E+09 4.01E+09 3.16E+09 2.81E+09 2.15E+09 1.82E+09 1.33E+09 1.06E+09 7.34E+08 5.65E+08 3.80E+08 2.71E+08 1.73E+08 1.16E+08 7.12E+07 4.58E+07 2.63E+07 1.56E+07 8.26E+06
  50.00  2.038  6.14E+13 4.77E+12 5.78E+13 4.48E+10 5.05E+10 1.38E+11 1.37E+11 2.09E+11 1.98E+11 2.45E+11 2.24E+11 2.45E+11 2.19E+11 2.22E+11 1.87E+11 1.77E+11 1.43E+11 1.30E+11 1.02E+11 8.78E+10 6.57E+10 5.32E+10 3.83E+10 3.00E+10 2.09E+10 1.53E+10 1.02E+10 7.04E+09 4.52E+09 3.00E+09 1.85E+09 1.16E+09 6.70E+08
  60.00  2.233  3.85E+15 3.20E+14 3.86E+15 2.39E+12 2.66E+12 7.37E+12 7.42E+12 1.18E+13 1.16E+13 1.55E+13 1.32E+13 1.50E+13 1.37E+13 1.37E+13 1.23E+13 1.16E+13 9.63E+12 9.06E+12 6.91E+12 6.23E+12 4.86E+12 4.12E+12 3.00E+12 2.41E+12 1.72E+12 1.31E+12 9.23E+11 6.73E+11 4.61E+11 3.24E+11 2.00E+11 1.29E+11 8.31E+10
  70.00  2.411  1.21E+17 8.87E+15 1.24E+17 6.83E+13 7.57E+13 2.11E+14 2.14E+14 3.42E+14 3.37E+14 4.56E+14 3.89E+14 4.48E+14 4.13E+14 4.18E+14 3.79E+14 3.63E+14 3.05E+14 2.92E+14 2.26E+14 2.07E+14 1.66E+14 1.44E+14 1.07E+14 8.74E+13 6.41E+13 5.03E+13 3.65E+13 2.75E+13 1.96E+13 1.42E+13 9.14E+12 6.10E+12 4.14E+12
  80.00  2.578  2.84E+18 2.00E+17 2.95E+18 1.51E+15 1.67E+15 4.63E+15 4.70E+15 7.54E+15 7.46E+15 1.01E+16 8.69E+15 1.01E+16 9.30E+15 9.55E+15 8.73E+15 8.44E+15 7.14E+15 6.93E+15 5.44E+15 5.08E+15 4.10E+15 3.62E+15 2.74E+15 2.29E+15 1.71E+15 1.38E+15 1.02E+15 7.90E+14 5.75E+14 4.30E+14 2.85E+14 1.97E+14 1.38E+14
  90.00  2.734  5.58E+19 3.83E+18 5.90E+19 2.81E+16 3.09E+16 8.60E+16 8.74E+16 1.41E+17 1.39E+17 1.89E+17 1.63E+17 1.91E+17 1.77E+17 1.83E+17 1.68E+17 1.64E+17 1.41E+17 1.38E+17 1.09E+17 1.03E+17 8.43E+16 7.52E+16 5.81E+16 4.94E+16 3.75E+16 3.06E+16 2.31E+16 1.82E+16 1.35E+16 1.04E+16 7.03E+15 5.01E+15 3.58E+15
 100.00  2.882  9.50E+20 6.34E+19 1.02E+21 4.55E+17 4.97E+17 1.39E+18 1.42E+18 2.28E+18 2.25E+18 3.06E+18 2.67E+18 3.12E+18 2.92E+18 3.03E+18 2.80E+18 2.76E+18 2.38E+18 2.35E+18 1.89E+18 1.80E+18 1.49E+18 1.34E+18 1.05E+18 9.04E+17 6.95E+17 5.75E+17 4.41E+17 3.53E+17 2.67E+17 2.09E+17 1.44E+17 1.05E+17 7.64E+16
 110.00  3.023  1.43E+22 9.31E+20 1.54E+22 6.53E+18 7.10E+18 2.00E+19 2.03E+19 3.27E+19 3.23E+19 4.40E+19 3.86E+19 4.54E+19 4.24E+19 4.45E+19 4.12E+19 4.10E+19 3.56E+19 3.54E+19 2.87E+19 2.74E+19 2.29E+19 2.09E+19 1.65E+19 1.43E+19 1.12E+19 9.38E+18 7.31E+18 5.93E+18 4.54E+18 3.60E+18 2.54E+18 1.88E+18 1.39E+18
 120.00  3.157  1.93E+23 1.23E+22 2.10E+23 8.41E+19 9.14E+19 2.58E+20 2.62E+20 4.22E+20 4.18E+20 5.70E+20 5.02E+20 5.93E+20 5.56E+20 5.86E+20 5.44E+20 5.45E+20 4.76E+20 4.76E+20 3.89E+20 3.75E+20 3.15E+20 2.90E+20 2.31E+20 2.03E+20 1.60E+20 1.36E+20 1.07E+20 8.77E+19 6.80E+19 5.46E+19 3.91E+19 2.94E+19 2.22E+19
 130.00  3.286  2.36E+24 1.48E+23 2.59E+24 9.97E+20 1.08E+21 3.04E+21 3.08E+21 4.98E+21 4.93E+21 6.72E+21 5.96E+21 7.06E+21 6.63E+21 7.02E+21 6.54E+21 6.59E+21 5.79E+21 5.81E+21 4.79E+21 4.64E+21 3.93E+21 3.64E+21 2.92E+21 2.59E+21 2.06E+21 1.77E+21 1.40E+21 1.17E+21 9.10E+20 7.41E+20 5.37E+20 4.11E+20 3.12E+20
 140.00  3.410  2.67E+25 1.64E+24 2.94E+25 1.08E+22 1.17E+22 3.30E+22 3.34E+22 5.40E+22 5.36E+22 7.31E+22 6.50E+22 7.75E+22 7.28E+22 7.75E+22 7.23E+22 7.32E+22 6.46E+22 6.52E+22 5.40E+22 5.26E+22 4.48E+22 4.17E+22 3.38E+22 3.03E+22 2.42E+22 2.09E+22 1.67E+22 1.41E+22 1.11E+22 9.12E+21 6.70E+21 5.18E+21 3.99E+21
 150.00  3.530  2.78E+26 1.68E+25 3.08E+26 1.09E+23 1.17E+23 3.33E+23 3.37E+23 5.45E+23 5.41E+23 7.39E+23 6.59E+23 7.83E+23 7.40E+23 7.90E+23 7.41E+23 7.52E+23 6.68E+23 6.77E+23 5.64E+23 5.52E+23 4.73E+23 4.43E+23 3.61E+23 3.25E+23 2.63E+23 2.28E+23 1.84E+23 1.56E+23 1.24E+23 1.03E+23 7.64E+22 5.98E+22 4.64E+22
 160.00  3.646  2.72E+27 1.62E+26 3.02E+27 1.03E+24 1.10E+24 3.14E+24 3.17E+24 5.15E+24 5.10E+24 6.98E+24 6.25E+24 7.45E+24 7.05E+24 7.56E+24 7.09E+24 7.24E+24 6.44E+24 6.55E+24 5.49E+24 5.40E+24 4.65E+24 4.37E+24 3.59E+24 3.25E+24 2.64E+24 2.32E+24 1.88E+24 1.61E+24 1.29E+24 1.07E+24 8.09E+23 6.37E+23 4.99E+23
 170.00  3.758  2.49E+28 1.46E+27 2.78E+28 9.10E+24 9.79E+24 2.79E+25 2.82E+25 4.57E+25 4.53E+25 6.20E+25 5.57E+25 6.66E+25 6.30E+25 6.79E+25 6.38E+25 6.54E+25 5.83E+25 5.96E+25 5.02E+25 4.95E+25 4.28E+25 4.05E+25 3.35E+25 3.05E+25 2.49E+25 2.19E+25 1.80E+25 1.54E+25 1.24E+25 1.04E+25 7.93E+24 6.32E+24 4.98E+24
