                    ************************************************************************************************
                    *  Z= 27 A= 59: Positive-Parity Spin-dependent Level Density [MeV-1] for Co 59 and ldmodel= 6  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2
  70.00  3.026  2.58E+13 1.32E+12 1.94E+13 2.59E+10 5.01E+10 7.13E+10 8.83E+10 1.00E+11 1.07E+11 1.09E+11 1.06E+11 9.90E+10 9.00E+10 7.89E+10 6.70E+10 5.53E+10 4.43E+10 3.44E+10 2.59E+10 1.91E+10 1.36E+10 9.39E+09 6.29E+09 4.09E+09 2.58E+09 1.58E+09 9.33E+08 5.34E+08 2.94E+08 1.56E+08 7.99E+07 3.92E+07 1.84E+07
  80.00  3.235  4.62E+14 2.39E+13 3.63E+14 4.44E+11 8.61E+11 1.23E+12 1.53E+12 1.74E+12 1.87E+12 1.92E+12 1.89E+12 1.79E+12 1.64E+12 1.45E+12 1.25E+12 1.05E+12 8.55E+11 6.78E+11 5.23E+11 3.93E+11 2.87E+11 2.04E+11 1.41E+11 9.51E+10 6.21E+10 3.95E+10 2.43E+10 1.46E+10 8.42E+09 4.73E+09 2.55E+09 1.34E+09 6.72E+08
  90.00  3.432  6.54E+15 3.27E+14 5.16E+15 5.78E+12 1.12E+13 1.61E+13 2.01E+13 2.30E+13 2.49E+13 2.57E+13 2.54E+13 2.43E+13 2.26E+13 2.03E+13 1.77E+13 1.50E+13 1.25E+13 1.01E+13 7.91E+12 6.06E+12 4.53E+12 3.30E+12 2.34E+12 1.61E+12 1.09E+12 7.14E+11 4.54E+11 2.81E+11 1.70E+11 9.90E+10 5.60E+10 3.06E+10 1.63E+10
 100.00  3.617  8.20E+16 4.06E+15 6.59E+16 6.82E+13 1.33E+14 1.91E+14 2.39E+14 2.75E+14 2.99E+14 3.10E+14 3.10E+14 2.99E+14 2.79E+14 2.54E+14 2.24E+14 1.93E+14 1.63E+14 1.33E+14 1.06E+14 8.30E+13 6.32E+13 4.70E+13 3.41E+13 2.42E+13 1.67E+13 1.13E+13 7.38E+12 4.72E+12 2.94E+12 1.79E+12 1.05E+12 6.02E+11 3.34E+11
 110.00  3.794  9.21E+17 4.50E+16 7.52E+17 7.24E+14 1.41E+15 2.03E+15 2.54E+15 2.94E+15 3.21E+15 3.35E+15 3.37E+15 3.28E+15 3.09E+15 2.83E+15 2.53E+15 2.20E+15 1.87E+15 1.56E+15 1.26E+15 9.97E+14 7.73E+14 5.85E+14 4.32E+14 3.12E+14 2.21E+14 1.52E+14 1.03E+14 6.74E+13 4.32E+13 2.69E+13 1.64E+13 9.70E+12 5.60E+12
 120.00  3.963  9.38E+18 4.52E+17 7.77E+18 6.97E+15 1.36E+16 1.96E+16 2.46E+16 2.86E+16 3.14E+16 3.29E+16 3.33E+16 3.25E+16 3.09E+16 2.86E+16 2.57E+16 2.26E+16 1.95E+16 1.64E+16 1.35E+16 1.08E+16 8.50E+15 6.53E+15 4.92E+15 3.63E+15 2.61E+15 1.83E+15 1.27E+15 8.53E+14 5.60E+14 3.60E+14 2.25E+14 1.38E+14 8.22E+13
 130.00  4.124  8.14E+19 3.83E+18 6.77E+19 5.68E+16 1.11E+17 1.60E+17 2.02E+17 2.35E+17 2.59E+17 2.73E+17 2.78E+17 2.73E+17 2.61E+17 2.43E+17 2.21E+17 1.97E+17 1.70E+17 1.45E+17 1.20E+17 9.77E+16 7.78E+16 6.07E+16 4.64E+16 3.47E+16 2.55E+16 1.83E+16 1.28E+16 8.82E+15 5.94E+15 3.91E+15 2.51E+15 1.58E+15 9.69E+14
 140.00  4.280  6.45E+20 2.99E+19 5.41E+20 4.28E+17 8.36E+17 1.21E+18 1.53E+18 1.78E+18 1.97E+18 2.09E+18 2.13E+18 2.10E+18 2.03E+18 1.90E+18 1.73E+18 1.56E+18 1.36E+18 1.17E+18 9.80E+17 8.05E+17 6.49E+17 5.13E+17 3.97E+17 3.02E+17 2.25E+17 1.63E+17 1.17E+17 8.18E+16 5.61E+16 3.77E+16 2.47E+16 1.59E+16 1.00E+16
 150.00  4.430  4.76E+21 2.18E+20 4.02E+21 3.01E+18 5.88E+18 8.51E+18 1.08E+19 1.27E+19 1.40E+19 1.48E+19 1.52E+19 1.51E+19 1.46E+19 1.38E+19 1.27E+19 1.14E+19 1.01E+19 8.73E+18 7.39E+18 6.14E+18 5.00E+18 4.00E+18 3.13E+18 2.40E+18 1.82E+18 1.35E+18 9.79E+17 6.93E+17 4.84E+17 3.31E+17 2.22E+17 1.46E+17 9.35E+16
 160.00  4.576  3.30E+22 1.49E+21 2.80E+22 1.99E+19 3.88E+19 5.64E+19 7.15E+19 8.39E+19 9.32E+19 9.95E+19 1.02E+20 1.02E+20 9.94E+19 9.39E+19 8.70E+19 7.89E+19 7.01E+19 6.10E+19 5.21E+19 4.37E+19 3.59E+19 2.90E+19 2.30E+19 1.78E+19 1.36E+19 1.02E+19 7.52E+18 5.43E+18 3.85E+18 2.68E+18 1.83E+18 1.21E+18 7.99E+17
 170.00  4.716  2.14E+23 9.55E+21 1.83E+23 1.23E+20 2.42E+20 3.51E+20 4.47E+20 5.26E+20 5.85E+20 6.25E+20 6.45E+20 6.46E+20 6.31E+20 6.01E+20 5.60E+20 5.11E+20 4.57E+20 4.01E+20 3.45E+20 2.91E+20 2.42E+20 1.97E+20 1.57E+20 1.24E+20 9.55E+19 7.23E+19 5.39E+19 3.95E+19 2.83E+19 2.00E+19 1.39E+19 9.41E+18 6.28E+18
 180.00  4.853  1.32E+24 5.80E+22 1.13E+24 7.29E+20 1.44E+21 2.07E+21 2.64E+21 3.12E+21 3.48E+21 3.73E+21 3.86E+21 3.88E+21 3.80E+21 3.64E+21 3.40E+21 3.12E+21 2.81E+21 2.48E+21 2.15E+21 1.82E+21 1.53E+21 1.25E+21 1.01E+21 8.03E+20 6.26E+20 4.80E+20 3.62E+20 2.68E+20 1.95E+20 1.39E+20 9.83E+19 6.76E+19 4.58E+19
 190.00  4.986  7.67E+24 3.34E+23 6.63E+24 4.08E+21 8.02E+21 1.16E+22 1.48E+22 1.75E+22 1.96E+22 2.10E+22 2.19E+22 2.21E+22 2.17E+22 2.08E+22 1.96E+22 1.81E+22 1.64E+22 1.45E+22 1.26E+22 1.08E+22 9.11E+21 7.54E+21 6.15E+21 4.92E+21 3.87E+21 3.00E+21 2.28E+21 1.71E+21 1.26E+21 9.10E+20 6.48E+20 4.54E+20 3.11E+20
 200.00  5.116  4.18E+25 1.79E+24 3.60E+25 2.13E+22 4.19E+22 6.09E+22 7.77E+22 9.19E+22 1.03E+23 1.11E+23 1.15E+23 1.16E+23 1.15E+23 1.11E+23 1.05E+23 9.72E+22 8.83E+22 7.87E+22 6.91E+22 5.95E+22 5.04E+22 4.20E+22 3.45E+22 2.78E+22 2.21E+22 1.72E+22 1.32E+22 9.98E+21 7.46E+21 5.46E+21 3.93E+21 2.78E+21 1.94E+21

                    ************************************************************************************************
                    *  Z= 27 A= 59: Negative-Parity Spin-dependent Level Density [MeV-1] for Co 59 and ldmodel= 6  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2
   0.25  0.181  2.50E-31 2.48E-01 9.00E-28 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.50  0.256  5.31E-02 1.01E-01 1.48E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.75  0.313  8.36E-02 1.03E+00 7.82E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.00  0.362  3.08E-01 2.79E+00 6.37E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.25  0.404  9.13E-01 5.21E+00 1.79E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.50  0.443  2.10E+00 6.04E+00 3.26E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.75  0.479  3.58E+00 7.16E+00 3.56E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.00  0.512  5.33E+00 1.04E+01 4.41E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.25  0.543  7.79E+00 1.81E+01 6.94E+01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.50  0.572  1.20E+01 3.10E+01 1.21E+02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.75  0.600  1.92E+01 3.63E+01 2.07E+02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.00  0.627  2.81E+01 5.80E+01 2.38E+02 1.00E-30 8.19E-02 1.47E-02 1.00E-30 1.00E-30 1.00E-30 5.73E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.25  0.652  4.20E+01 8.68E+01 3.22E+02 1.08E-01 7.68E-01 2.05E-01 1.79E-02 1.00E-30 1.00E-30 3.91E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.50  0.677  6.37E+01 9.32E+01 4.61E+02 4.01E-01 2.51E+00 8.91E-01 3.18E-01 9.69E-02 2.22E-01 7.21E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.75  0.700  8.96E+01 1.29E+02 5.83E+02 9.47E-01 2.95E+00 2.68E+00 1.46E+00 6.76E-01 1.23E+00 1.10E+00 1.78E-01 1.78E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.00  0.723  1.25E+02 1.25E+02 8.01E+02 1.41E+00 3.53E+00 4.67E+00 2.99E+00 1.99E+00 2.42E+00 1.71E+00 5.04E-01 5.04E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.25  0.746  1.62E+02 1.15E+02 8.58E+02 1.22E+00 2.50E+00 5.94E+00 3.88E+00 2.22E+00 2.63E+00 2.14E+00 2.96E-01 2.51E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.50  0.767  1.96E+02 1.24E+02 8.04E+02 1.13E+00 1.46E+00 5.16E+00 4.29E+00 2.33E+00 2.29E+00 1.93E+00 1.85E-01 1.18E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.75  0.788  2.32E+02 1.65E+02 8.76E+02 1.60E+00 2.07E+00 3.39E+00 4.53E+00 2.34E+00 3.84E+00 1.66E+00 3.84E-01 3.39E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.00  0.809  2.79E+02 2.33E+02 1.22E+03 3.02E+00 5.04E+00 3.10E+00 5.37E+00 3.34E+00 8.12E+00 2.12E+00 1.15E+00 9.20E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.50  0.848  4.54E+02 3.42E+02 2.25E+03 6.55E+00 1.19E+01 8.61E+00 1.11E+01 9.51E+00 1.30E+01 6.25E+00 3.52E+00 2.63E+00 6.79E-01 2.84E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.00  0.886  7.00E+02 4.20E+02 2.84E+03 1.03E+01 1.87E+01 1.79E+01 1.62E+01 1.50E+01 1.51E+01 1.14E+01 6.39E+00 4.05E+00 9.95E-01 4.37E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.50  0.922  9.98E+02 4.79E+02 3.29E+03 1.48E+01 2.22E+01 2.42E+01 2.03E+01 1.88E+01 1.85E+01 1.52E+01 9.30E+00 5.91E+00 4.48E-01 1.98E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.00  0.957  1.42E+03 7.00E+02 4.47E+03 2.68E+01 3.58E+01 3.95E+01 3.49E+01 3.73E+01 3.50E+01 3.10E+01 2.43E+01 1.63E+01 2.57E+00 1.05E+00 1.31E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.50  0.991  2.06E+03 9.44E+02 6.96E+03 3.79E+01 6.02E+01 6.36E+01 5.84E+01 6.16E+01 5.85E+01 5.28E+01 4.16E+01 2.94E+01 6.82E+00 2.81E+00 1.32E-01 1.95E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.00  1.023  2.89E+03 1.25E+03 9.58E+03 4.57E+01 7.99E+01 8.54E+01 8.10E+01 7.94E+01 7.44E+01 6.13E+01 4.56E+01 3.15E+01 1.30E+01 5.82E+00 9.46E-01 2.81E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  1.055  4.04E+03 1.85E+03 1.32E+04 5.52E+01 1.03E+02 1.10E+02 1.15E+02 1.08E+02 1.00E+02 8.19E+01 5.91E+01 4.35E+01 2.41E+01 1.16E+01 3.24E+00 1.18E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  1.085  5.68E+03 2.38E+03 1.90E+04 7.74E+01 1.38E+02 1.53E+02 1.60E+02 1.56E+02 1.39E+02 1.26E+02 9.92E+01 7.34E+01 4.74E+01 2.28E+01 1.02E+01 3.14E+00 4.33E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  1.115  7.95E+03 3.21E+03 2.67E+04 1.15E+02 1.90E+02 2.26E+02 2.39E+02 2.43E+02 2.10E+02 1.93E+02 1.62E+02 1.17E+02 8.23E+01 4.31E+01 2.03E+01 6.92E+00 1.23E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  1.144  1.13E+04 4.98E+03 3.83E+04 1.72E+02 2.88E+02 3.61E+02 4.05E+02 3.90E+02 3.41E+02 2.94E+02 2.35E+02 1.66E+02 1.10E+02 6.37E+01 2.81E+01 1.01E+01 2.03E+00 2.23E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  1.200  2.49E+04 9.23E+03 7.93E+04 2.97E+02 5.31E+02 6.73E+02 7.89E+02 8.04E+02 7.05E+02 6.25E+02 4.93E+02 3.61E+02 2.50E+02 1.43E+02 7.42E+01 3.24E+01 9.85E+00 2.87E+00 3.30E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  1.253  4.86E+04 1.55E+04 1.43E+05 4.52E+02 8.53E+02 1.18E+03 1.32E+03 1.37E+03 1.30E+03 1.13E+03 9.29E+02 7.11E+02 5.02E+02 3.25E+02 1.82E+02 9.04E+01 3.39E+01 9.74E+00 2.15E+00 6.54E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.304  8.88E+04 2.58E+04 2.45E+05 7.26E+02 1.43E+03 1.86E+03 2.22E+03 2.32E+03 2.17E+03 1.99E+03 1.63E+03 1.28E+03 9.30E+02 6.12E+02 3.72E+02 1.95E+02 8.87E+01 2.77E+01 6.77E+00 1.20E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  14.00  1.353  1.57E+05 4.27E+04 4.13E+05 1.17E+03 2.33E+03 3.15E+03 3.67E+03 3.89E+03 3.77E+03 3.44E+03 2.87E+03 2.28E+03 1.68E+03 1.16E+03 7.21E+02 4.01E+02 2.02E+02 7.21E+01 2.14E+01 4.63E+00 1.93E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  15.00  1.401  2.70E+05 6.58E+04 6.61E+05 1.96E+03 3.86E+03 5.37E+03 6.30E+03 6.78E+03 6.72E+03 6.12E+03 5.26E+03 4.24E+03 3.18E+03 2.26E+03 1.47E+03 8.57E+02 4.52E+02 2.03E+02 6.95E+01 2.03E+01 4.13E+00 1.06E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  16.00  1.447  4.56E+05 1.00E+05 1.04E+06 3.46E+03 6.53E+03 8.98E+03 1.09E+04 1.16E+04 1.15E+04 1.07E+04 9.31E+03 7.60E+03 5.84E+03 4.22E+03 2.83E+03 1.75E+03 9.70E+02 4.81E+02 1.99E+02 6.53E+01 1.53E+01 3.32E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  17.00  1.491  7.54E+05 1.50E+05 1.59E+06 5.56E+03 1.06E+04 1.46E+04 1.76E+04 1.91E+04 1.91E+04 1.80E+04 1.59E+04 1.32E+04 1.04E+04 7.68E+03 5.29E+03 3.42E+03 1.99E+03 1.03E+03 4.89E+02 1.91E+02 5.35E+01 1.41E+01 2.58E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  18.00  1.535  1.21E+06 2.20E+05 2.40E+06 8.40E+03 1.61E+04 2.25E+04 2.70E+04 2.95E+04 2.98E+04 2.83E+04 2.53E+04 2.13E+04 1.70E+04 1.28E+04 9.08E+03 6.00E+03 3.65E+03 2.01E+03 1.01E+03 4.41E+02 1.55E+02 4.64E+01 9.31E+00 9.29E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  19.00  1.577  1.87E+06 4.21E+05 4.35E+06 9.52E+03 1.82E+04 2.54E+04 3.06E+04 3.34E+04 3.39E+04 3.22E+04 2.89E+04 2.44E+04 1.95E+04 1.48E+04 1.06E+04 7.08E+03 4.39E+03 2.52E+03 1.30E+03 5.97E+02 2.30E+02 7.12E+01 1.64E+01 1.79E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  20.00  1.618  2.84E+06 5.15E+05 6.13E+06 1.45E+04 2.75E+04 3.86E+04 4.69E+04 5.19E+04 5.34E+04 5.15E+04 4.70E+04 4.05E+04 3.32E+04 2.58E+04 1.89E+04 1.32E+04 8.26E+03 4.95E+03 2.72E+03 1.35E+03 5.83E+02 2.12E+02 6.13E+01 1.12E+01 9.57E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  22.50  1.716  8.71E+06 1.06E+06 1.25E+07 3.90E+04 7.26E+04 1.03E+05 1.26E+05 1.40E+05 1.46E+05 1.43E+05 1.33E+05 1.17E+05 9.83E+04 7.89E+04 6.01E+04 4.36E+04 2.75E+04 1.77E+04 1.06E+04 5.93E+03 3.04E+03 1.41E+03 5.72E+02 1.95E+02 4.77E+01 1.37E+01 1.53E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
