                    ************************************************************************************************
                    *  Z= 39 A= 90: Positive-Parity Spin-dependent Level Density [MeV-1] for Y  90 and ldmodel= 6  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT     J=00     J=01     J=02     J=03     J=04     J=05     J=06     J=07     J=08     J=09     J=10     J=11     J=12     J=13     J=14     J=15     J=16     J=17     J=18     J=19     J=20     J=21     J=22     J=23     J=24     J=25     J=26     J=27     J=28     J=29
  17.00  1.253  5.81E+06 1.21E+06 1.82E+07 1.61E+04 4.71E+04 7.46E+04 9.66E+04 1.12E+05 1.20E+05 1.22E+05 1.17E+05 1.08E+05 9.46E+04 7.97E+04 6.45E+04 5.12E+04 3.80E+04 2.69E+04 1.81E+04 1.14E+04 6.78E+03 3.76E+03 1.92E+03 8.83E+02 3.59E+02 1.21E+02 3.23E+01 5.02E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  18.00  1.290  8.96E+06 1.74E+06 2.52E+07 2.35E+04 6.87E+04 1.09E+05 1.42E+05 1.65E+05 1.78E+05 1.82E+05 1.76E+05 1.63E+05 1.45E+05 1.24E+05 1.02E+05 5.16E+04 3.79E+04 2.65E+04 1.77E+04 1.12E+04 6.65E+03 3.73E+03 1.94E+03 9.22E+02 3.98E+02 1.48E+02 4.72E+01 1.11E+01 8.62E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  19.00  1.325  1.55E+07 3.78E+06 5.51E+07 4.95E+04 1.45E+05 2.31E+05 3.02E+05 3.53E+05 3.84E+05 3.95E+05 3.86E+05 3.62E+05 3.26E+05 2.83E+05 2.37E+05 1.05E+05 7.68E+04 5.38E+04 3.59E+04 2.28E+04 1.37E+04 7.96E+03 4.35E+03 2.20E+03 1.01E+03 4.11E+02 1.45E+02 4.04E+01 8.71E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  20.00  1.360  2.38E+07 4.28E+06 6.67E+07 5.34E+04 1.56E+05 2.48E+05 3.23E+05 3.77E+05 4.08E+05 4.17E+05 4.05E+05 3.77E+05 3.36E+05 2.89E+05 2.39E+05 1.91E+05 1.46E+05 1.08E+05 7.68E+04 5.22E+04 3.39E+04 2.08E+04 1.21E+04 6.55E+03 3.28E+03 1.50E+03 6.12E+02 2.19E+02 6.56E+01 1.68E+01 3.19E+00 7.75E-01 1.00E-30
  22.50  1.442  8.73E+07 1.27E+07 2.05E+08 1.46E+05 4.30E+05 6.85E+05 8.98E+05 1.06E+06 1.15E+06 1.19E+06 1.17E+06 1.10E+06 1.00E+06 8.76E+05 7.39E+05 6.03E+05 4.75E+05 3.62E+05 2.66E+05 1.89E+05 1.29E+05 8.50E+04 5.35E+04 3.21E+04 1.83E+04 9.79E+03 4.90E+03 2.27E+03 9.61E+02 3.64E+02 1.21E+02 3.41E+01 7.19E+00
  25.00  1.520  2.48E+08 3.07E+07 5.14E+08 3.29E+05 9.68E+05 1.55E+06 2.04E+06 2.41E+06 2.66E+06 2.77E+06 2.76E+06 2.64E+06 2.43E+06 2.16E+06 1.86E+06 1.54E+06 1.24E+06 9.69E+05 7.32E+05 5.35E+05 3.78E+05 2.58E+05 1.70E+05 1.08E+05 6.56E+04 3.81E+04 2.11E+04 1.10E+04 5.36E+03 2.42E+03 9.98E+02 3.67E+02 1.17E+02
  30.00  1.665  1.73E+09 1.70E+08 2.95E+09 1.72E+06 5.05E+06 8.10E+06 1.07E+07 1.27E+07 1.41E+07 1.48E+07 1.49E+07 1.44E+07 1.34E+07 1.21E+07 1.06E+07 8.98E+06 7.39E+06 5.90E+06 4.57E+06 3.43E+06 2.50E+06 1.76E+06 1.20E+06 7.89E+05 5.02E+05 3.08E+05 1.82E+05 1.03E+05 5.60E+04 2.92E+04 1.44E+04 6.77E+03 2.99E+03
  40.00  1.923  9.89E+10 4.89E+09 8.81E+10 4.61E+07 1.36E+08 2.18E+08 2.89E+08 3.45E+08 3.85E+08 4.07E+08 4.13E+08 4.03E+08 3.80E+08 3.48E+08 3.09E+08 2.67E+08 2.25E+08 1.84E+08 1.46E+08 1.14E+08 8.56E+07 6.28E+07 4.47E+07 3.09E+07 2.08E+07 1.36E+07 8.57E+06 5.22E+06 3.07E+06 1.75E+06 9.52E+05 4.97E+05 2.48E+05
  50.00  2.150  4.90E+12 2.52E+11 4.87E+12 2.06E+09 6.09E+09 9.82E+09 1.31E+10 1.58E+10 1.78E+10 1.91E+10 1.97E+10 1.96E+10 1.89E+10 1.78E+10 1.63E+10 1.45E+10 1.26E+10 1.07E+10 8.92E+09 7.24E+09 5.75E+09 4.46E+09 3.38E+09 2.50E+09 1.81E+09 1.27E+09 8.76E+08 5.87E+08 3.83E+08 2.43E+08 1.50E+08 8.94E+07 5.18E+07
  60.00  2.355  1.82E+14 8.98E+12 1.82E+14 6.67E+10 1.97E+11 3.19E+11 4.28E+11 5.19E+11 5.89E+11 6.38E+11 6.64E+11 6.69E+11 6.55E+11 6.24E+11 5.81E+11 5.28E+11 4.69E+11 4.08E+11 3.48E+11 2.90E+11 2.37E+11 1.90E+11 1.49E+11 1.15E+11 8.63E+10 6.36E+10 4.59E+10 3.24E+10 2.24E+10 1.51E+10 9.96E+09 6.41E+09 4.02E+09
