                    ************************************************************************************************
                    *  Z= 38 A= 86: Positive-Parity Spin-dependent Level Density [MeV-1] for Sr 86 and ldmodel= 1  *
   2.25  0.432  4.71E+01 3.23E+01 2.70E+02 1.43E+00 3.93E+00 5.48E+00 5.85E+00 5.25E+00 4.10E+00 2.82E+00 1.74E+00 9.58E-01 4.77E-01 2.14E-01 8.74E-02 3.23E-02 1.08E-02 3.31E-03 9.18E-04 2.32E-04 5.33E-05 1.12E-05 2.13E-06 3.72E-07 5.90E-08 8.55E-09 1.13E-09 1.36E-10 1.50E-11 1.50E-12 1.38E-13 1.15E-14 8.78E-16
   2.50  0.456  7.11E+01 4.80E+01 4.01E+02 2.13E+00 5.85E+00 8.14E+00 8.71E+00 7.81E+00 6.09E+00 4.20E+00 2.58E+00 1.43E+00 7.09E-01 3.19E-01 1.30E-01 4.80E-02 1.61E-02 4.92E-03 1.37E-03 3.45E-04 7.93E-05 1.66E-05 3.18E-06 5.53E-07 8.78E-08 1.27E-08 1.68E-09 2.02E-10 2.23E-11 2.23E-12 2.05E-13 1.71E-14 1.31E-15
   2.75  0.478  1.07E+02 7.12E+01 5.95E+02 3.16E+00 8.68E+00 1.21E+01 1.29E+01 1.16E+01 9.04E+00 6.23E+00 3.83E+00 2.11E+00 1.05E+00 4.73E-01 1.93E-01 7.12E-02 2.39E-02 7.30E-03 2.02E-03 5.11E-04 1.18E-04 2.47E-05 4.71E-06 8.20E-07 1.30E-07 1.89E-08 2.49E-09 3.00E-10 3.30E-11 3.31E-12 3.03E-13 2.54E-14 1.94E-15
   3.00  0.499  1.59E+02 1.05E+02 8.89E+02 4.59E+00 1.26E+01 1.76E+01 1.89E+01 1.71E+01 1.35E+01 9.37E+00 5.83E+00 3.26E+00 1.65E+00 7.55E-01 3.13E-01 1.18E-01 4.06E-02 1.27E-02 3.61E-03 9.38E-04 2.22E-04 4.80E-05 9.48E-06 1.71E-06 2.81E-07 4.23E-08 5.81E-09 7.30E-10 8.38E-11 8.80E-12 8.44E-13 7.41E-14 5.95E-15
   3.25  0.520  2.37E+02 1.55E+02 1.33E+03 6.64E+00 1.83E+01 2.56E+01 2.77E+01 2.52E+01 2.00E+01 1.41E+01 8.87E+00 5.04E+00 2.59E+00 1.21E+00 5.11E-01 1.97E-01 6.92E-02 2.22E-02 6.49E-03 1.73E-03 4.24E-04 9.46E-05 1.93E-05 3.61E-06 6.17E-07 9.66E-08 1.38E-08 1.82E-09 2.18E-10 2.40E-11 2.42E-12 2.23E-13 1.89E-14
   3.50  0.539  3.51E+02 2.29E+02 1.97E+03 9.58E+00 2.64E+01 3.72E+01 4.04E+01 3.70E+01 2.96E+01 2.11E+01 1.34E+01 7.74E+00 4.04E+00 1.91E+00 8.26E-01 3.25E-01 1.17E-01 3.84E-02 1.15E-02 3.17E-03 7.97E-04 1.84E-04 3.88E-05 7.50E-06 1.33E-06 2.16E-07 3.22E-08 4.41E-09 5.53E-10 6.36E-11 6.72E-12 6.51E-13 5.79E-14
   3.75  0.558  5.20E+02 3.36E+02 2.93E+03 1.38E+01 3.81E+01 5.38E+01 5.88E+01 5.42E+01 4.38E+01 3.14E+01 2.03E+01 1.18E+01 6.27E+00 3.02E+00 1.33E+00 5.34E-01 1.96E-01 6.59E-02 2.03E-02 5.73E-03 1.48E-03 3.52E-04 7.67E-05 1.53E-05 2.82E-06 4.75E-07 7.36E-08 1.05E-08 1.37E-09 1.65E-10 1.82E-11 1.85E-12 1.72E-13
   4.00  0.576  7.66E+02 4.94E+02 4.34E+03 1.99E+01 5.50E+01 7.79E+01 8.54E+01 7.93E+01 6.45E+01 4.68E+01 3.05E+01 1.81E+01 9.70E+00 4.75E+00 2.13E+00 8.71E-01 3.26E-01 1.12E-01 3.54E-02 1.03E-02 2.73E-03 6.66E-04 1.50E-04 3.09E-05 5.87E-06 1.03E-06 1.65E-07 2.44E-08 3.32E-09 4.15E-10 4.79E-11 5.09E-12 4.97E-13
   4.25  0.594  1.13E+03 7.23E+02 6.41E+03 2.86E+01 7.91E+01 1.12E+02 1.24E+02 1.16E+02 9.49E+01 6.95E+01 4.58E+01 2.74E+01 1.49E+01 7.43E+00 3.38E+00 1.41E+00 5.40E-01 1.90E-01 6.12E-02 1.82E-02 4.96E-03 1.25E-03 2.88E-04 6.14E-05 1.20E-05 2.18E-06 3.62E-07 5.56E-08 7.86E-09 1.03E-09 1.23E-10 1.37E-11 1.40E-12
   4.50  0.611  1.66E+03 1.06E+03 9.47E+03 4.10E+01 1.14E+02 1.62E+02 1.79E+02 1.69E+02 1.39E+02 1.03E+02 6.86E+01 4.15E+01 2.29E+01 1.16E+01 5.36E+00 2.27E+00 8.87E-01 3.18E-01 1.05E-01 3.19E-02 8.93E-03 2.31E-03 5.48E-04 1.20E-04 2.43E-05 4.55E-06 7.83E-07 1.25E-07 1.83E-08 2.48E-09 3.10E-10 3.58E-11 3.82E-12
   4.75  0.628  2.43E+03 1.54E+03 1.40E+04 5.88E+01 1.63E+02 2.33E+02 2.59E+02 2.45E+02 2.04E+02 1.52E+02 1.02E+02 6.27E+01 3.51E+01 1.80E+01 8.44E+00 3.65E+00 1.45E+00 5.30E-01 1.79E-01 5.56E-02 1.59E-02 4.22E-03 1.03E-03 2.33E-04 4.86E-05 9.36E-06 1.67E-06 2.74E-07 4.17E-08 5.87E-09 7.63E-10 9.18E-11 1.02E-11
   5.00  0.644  3.55E+03 2.25E+03 2.05E+04 8.42E+01 2.34E+02 3.36E+02 3.75E+02 3.56E+02 2.98E+02 2.24E+02 1.52E+02 9.44E+01 5.35E+01 2.78E+01 1.32E+01 5.81E+00 2.35E+00 8.77E-01 3.02E-01 9.60E-02 2.82E-02 7.65E-03 1.92E-03 4.46E-04 9.56E-05 1.90E-05 3.49E-06 5.94E-07 9.35E-08 1.36E-08 1.84E-09 2.30E-10 2.66E-11
   5.50  0.676  8.32E+03 4.77E+03 4.43E+04 1.72E+02 4.81E+02 6.92E+02 7.79E+02 7.48E+02 6.35E+02 4.84E+02 3.36E+02 2.12E+02 1.23E+02 6.56E+01 3.22E+01 1.46E+01 6.10E+00 2.36E+00 8.46E-01 2.80E-01 8.60E-02 2.45E-02 6.45E-03 1.58E-03 3.58E-04 7.53E-05 1.47E-05 2.66E-06 4.47E-07 6.98E-08 1.01E-08 1.36E-09 1.70E-10
   6.00  0.706  1.84E+04 1.01E+04 9.50E+04 3.51E+02 9.83E+02 1.42E+03 1.61E+03 1.56E+03 1.34E+03 1.04E+03 7.33E+02 4.72E+02 2.80E+02 1.53E+02 7.71E+01 3.60E+01 1.55E+01 6.22E+00 2.31E+00 7.96E-01 2.55E-01 7.57E-02 2.09E-02 5.37E-03 1.28E-03 2.85E-04 5.87E-05 1.13E-05 2.02E-06 3.35E-07 5.18E-08 7.46E-09 1.00E-09
   6.50  0.735  3.95E+04 2.11E+04 2.03E+05 7.15E+02 2.00E+03 2.91E+03 3.32E+03 3.25E+03 2.83E+03 2.22E+03 1.59E+03 1.04E+03 6.31E+02 3.52E+02 1.82E+02 8.74E+01 3.89E+01 1.61E+01 6.18E+00 2.21E+00 7.34E-01 2.27E-01 6.56E-02 1.76E-02 4.41E-03 1.03E-03 2.24E-04 4.55E-05 8.60E-06 1.52E-06 2.50E-07 3.83E-08 5.49E-09
   7.00  0.763  8.37E+04 4.42E+04 4.31E+05 1.45E+03 4.07E+03 5.94E+03 6.82E+03 6.74E+03 5.92E+03 4.70E+03 3.42E+03 2.28E+03 1.41E+03 8.04E+02 4.26E+02 2.09E+02 9.58E+01 4.08E+01 1.62E+01 5.99E+00 2.07E+00 6.65E-01 2.00E-01 5.60E-02 1.47E-02 3.59E-03 8.20E-04 1.75E-04 3.49E-05 6.51E-06 1.14E-06 1.85E-07 2.82E-08
   7.50  0.789  1.76E+05 9.22E+04 9.15E+05 2.91E+03 8.20E+03 1.20E+04 1.39E+04 1.39E+04 1.23E+04 9.94E+03 7.34E+03 5.00E+03 3.15E+03 1.84E+03 9.99E+02 5.05E+02 2.38E+02 1.05E+02 4.31E+01 1.65E+01 5.94E+00 1.99E+00 6.26E-01 1.84E-01 5.05E-02 1.30E-02 3.14E-03 7.09E-04 1.50E-04 2.97E-05 5.51E-06 9.59E-07 1.56E-07
   8.00  0.815  3.64E+05 1.88E+05 1.91E+06 5.68E+03 1.60E+04 2.36E+04 2.76E+04 2.78E+04 2.51E+04 2.06E+04 1.55E+04 1.08E+04 7.00E+03 4.22E+03 2.37E+03 1.24E+03 6.08E+02 2.79E+02 1.20E+02 4.83E+01 1.82E+01 6.45E+00 2.14E+00 6.69E-01 1.96E-01 5.38E-02 1.39E-02 3.37E-03 7.68E-04 1.64E-04 3.31E-05 6.26E-06 1.11E-06
   8.50  0.840  7.39E+05 3.75E+05 3.89E+06 1.08E+04 3.06E+04 4.54E+04 5.34E+04 5.44E+04 4.97E+04 4.15E+04 3.18E+04 2.27E+04 1.50E+04 9.27E+03 5.35E+03 2.90E+03 1.47E+03 6.98E+02 3.12E+02 1.31E+02 5.17E+01 1.92E+01 6.69E+00 2.20E+00 6.79E-01 1.98E-01 5.42E-02 1.40E-02 3.40E-03 7.78E-04 1.68E-04 3.42E-05 6.54E-06
   9.00  0.865  1.47E+06 7.29E+05 7.73E+06 2.02E+04 5.74E+04 8.56E+04 1.01E+05 1.04E+05 9.63E+04 8.13E+04 6.35E+04 4.60E+04 3.11E+04 1.97E+04 1.16E+04 6.47E+03 3.38E+03 1.66E+03 7.67E+02 3.34E+02 1.37E+02 5.29E+01 1.93E+01 6.63E+00 2.15E+00 6.58E-01 1.90E-01 5.18E-02 1.33E-02 3.24E-03 7.44E-04 1.61E-04 3.30E-05
   9.50  0.888  2.86E+06 1.39E+06 1.50E+07 3.72E+04 1.06E+05 1.58E+05 1.88E+05 1.95E+05 1.82E+05 1.56E+05 1.23E+05 9.09E+04 6.26E+04 4.04E+04 2.45E+04 1.39E+04 7.47E+03 3.77E+03 1.80E+03 8.09E+02 3.43E+02 1.38E+02 5.21E+01 1.87E+01 6.32E+00 2.02E+00 6.12E-01 1.75E-01 4.74E-02 1.21E-02 2.94E-03 6.75E-04 1.47E-04
  10.00  0.911  5.46E+06 2.60E+06 2.86E+07 6.72E+04 1.92E+05 2.88E+05 3.44E+05 3.60E+05 3.39E+05 2.93E+05 2.35E+05 1.76E+05 1.23E+05 8.07E+04 4.99E+04 2.90E+04 1.59E+04 8.26E+03 4.05E+03 1.87E+03 8.20E+02 3.40E+02 1.33E+02 4.95E+01 1.74E+01 5.79E+00 1.83E+00 5.47E-01 1.55E-01 4.16E-02 1.06E-02 2.56E-03 5.85E-04
  11.00  0.956  2.28E+07 8.66E+06 9.82E+07 2.10E+05 6.01E+05 9.09E+05 1.10E+06 1.16E+06 1.11E+06 9.80E+05 8.03E+05 6.15E+05 4.43E+05 3.00E+05 1.92E+05 1.16E+05 6.64E+04 3.59E+04 1.85E+04 8.98E+03 4.15E+03 1.82E+03 7.57E+02 2.99E+02 1.12E+02 4.01E+01 1.36E+01 4.39E+00 1.34E+00 3.92E-01 1.09E-01 2.86E-02 7.17E-03
  12.00  0.998  7.72E+07 2.72E+07 3.17E+08 6.26E+05 1.79E+06 2.72E+06 3.32E+06 3.54E+06 3.44E+06 3.08E+06 2.57E+06 2.01E+06 1.48E+06 1.03E+06 6.79E+05 4.23E+05 2.51E+05 1.41E+05 7.52E+04 3.82E+04 1.84E+04 8.47E+03 3.71E+03 1.54E+03 6.13E+02 2.32E+02 8.35E+01 2.87E+01 9.38E+00 2.93E+00 8.71E-01 2.47E-01 6.68E-02
  13.00  1.039  2.40E+08 8.12E+07 9.70E+08 1.78E+06 5.10E+06 7.79E+06 9.55E+06 1.03E+07 1.01E+07 9.17E+06 7.77E+06 6.19E+06 4.66E+06 3.31E+06 2.23E+06 1.43E+06 8.72E+05 5.06E+05 2.79E+05 1.47E+05 7.37E+04 3.53E+04 1.61E+04 7.02E+03 2.92E+03 1.16E+03 4.40E+02 1.59E+02 5.51E+01 1.82E+01 5.76E+00 1.74E+00 5.02E-01
  14.00  1.078  7.03E+08 2.32E+08 2.83E+09 4.85E+06 1.40E+07 2.14E+07 2.64E+07 2.87E+07 2.84E+07 2.61E+07 2.24E+07 1.81E+07 1.39E+07 1.01E+07 6.93E+06 4.55E+06 2.84E+06 1.69E+06 9.62E+05 5.22E+05 2.71E+05 1.34E+05 6.35E+04 2.88E+04 1.25E+04 5.17E+03 2.05E+03 7.78E+02 2.82E+02 9.82E+01 3.27E+01 1.04E+01 3.18E+00
  15.00  1.116  1.98E+09 6.36E+08 7.94E+09 1.28E+07 3.69E+07 5.67E+07 7.03E+07 7.69E+07 7.68E+07 7.12E+07 6.19E+07 5.08E+07 3.94E+07 2.91E+07 2.04E+07 1.37E+07 8.74E+06 5.33E+06 3.11E+06 1.73E+06 9.25E+05 4.73E+05 2.31E+05 1.08E+05 4.86E+04 2.09E+04 8.63E+03 3.41E+03 1.29E+03 4.70E+02 1.64E+02 5.48E+01 1.76E+01
  16.00  1.153  5.35E+09 1.69E+09 2.14E+10 3.27E+07 9.42E+07 1.45E+08 1.81E+08 1.99E+08 2.00E+08 1.88E+08 1.65E+08 1.37E+08 1.08E+08 8.07E+07 5.76E+07 3.93E+07 2.56E+07 1.59E+07 9.50E+06 5.43E+06 2.97E+06 1.56E+06 7.85E+05 3.79E+05 1.76E+05 7.81E+04 3.34E+04 1.37E+04 5.38E+03 2.03E+03 7.38E+02 2.57E+02 8.62E+01
  17.00  1.188  1.40E+10 4.33E+09 5.60E+10 8.10E+07 2.34E+08 3.62E+08 4.52E+08 5.01E+08 5.07E+08 4.78E+08 4.24E+08 3.56E+08 2.84E+08 2.16E+08 1.56E+08 1.08E+08 7.17E+07 4.55E+07 2.77E+07 1.62E+07 9.06E+06 4.87E+06 2.52E+06 1.25E+06 5.95E+05 2.72E+05 1.20E+05 5.08E+04 2.07E+04 8.09E+03 3.05E+03 1.10E+03 3.84E+02
  18.00  1.223  3.56E+10 1.08E+10 1.42E+11 1.96E+08 5.66E+08 8.77E+08 1.10E+09 1.22E+09 1.25E+09 1.19E+09 1.06E+09 8.99E+08 7.24E+08 5.57E+08 4.09E+08 2.87E+08 1.93E+08 1.25E+08 7.74E+07 4.61E+07 2.63E+07 1.45E+07 7.65E+06 3.89E+06 1.90E+06 8.94E+05 4.05E+05 1.76E+05 7.40E+04 2.99E+04 1.16E+04 4.36E+03 1.57E+03
  19.00  1.256  8.82E+10 2.63E+10 3.51E+11 4.61E+08 1.34E+09 2.08E+09 2.61E+09 2.92E+09 2.99E+09 2.86E+09 2.58E+09 2.21E+09 1.80E+09 1.39E+09 1.04E+09 7.38E+08 5.04E+08 3.31E+08 2.08E+08 1.26E+08 7.35E+07 4.12E+07 2.22E+07 1.16E+07 5.78E+06 2.79E+06 1.29E+06 5.79E+05 2.50E+05 1.04E+05 4.16E+04 1.61E+04 5.99E+03
  20.00  1.289  2.13E+11 6.25E+10 8.46E+11 1.06E+09 3.09E+09 4.80E+09 6.07E+09 6.80E+09 7.01E+09 6.74E+09 6.12E+09 5.28E+09 4.33E+09 3.40E+09 2.56E+09 1.84E+09 1.27E+09 8.48E+08 5.42E+08 3.34E+08 1.98E+08 1.13E+08 6.21E+07 3.29E+07 1.68E+07 8.29E+06 3.94E+06 1.81E+06 7.99E+05 3.41E+05 1.40E+05 5.58E+04 2.14E+04
  22.50  1.367  2.69E+12 4.95E+11 6.92E+12 7.90E+09 2.29E+10 3.59E+10 4.56E+10 5.16E+10 5.37E+10 5.24E+10 4.83E+10 4.23E+10 3.55E+10 2.84E+10 2.19E+10 1.62E+10 1.15E+10 7.90E+09 5.22E+09 3.33E+09 2.05E+09 1.22E+09 6.97E+08 3.86E+08 2.06E+08 1.07E+08 5.33E+07 2.57E+07 1.20E+07 5.43E+06 2.37E+06 1.00E+06 4.09E+05
  25.00  1.441  2.02E+13 3.49E+12 5.04E+13 5.27E+10 1.53E+11 2.40E+11 3.07E+11 3.50E+11 3.68E+11 3.63E+11 3.39E+11 3.01E+11 2.56E+11 2.09E+11 1.64E+11 1.24E+11 9.06E+10 6.37E+10 4.32E+10 2.84E+10 1.80E+10 1.10E+10 6.54E+09 3.76E+09 2.09E+09 1.12E+09 5.84E+08 2.95E+08 1.44E+08 6.81E+07 3.12E+07 1.39E+07 5.97E+06
  30.00  1.579  1.34E+15 1.32E+14 2.00E+15 1.81E+12 5.28E+12 8.33E+12 1.07E+13 1.24E+13 1.32E+13 1.32E+13 1.26E+13 1.15E+13 1.00E+13 8.40E+12 6.81E+12 5.33E+12 4.03E+12 2.95E+12 2.09E+12 1.43E+12 9.54E+11 6.16E+11 3.85E+11 2.34E+11 1.38E+11 7.90E+10 4.39E+10 2.37E+10 1.24E+10 6.34E+09 3.14E+09 1.51E+09 7.05E+08
  40.00  1.823  1.69E+18 8.43E+16 1.38E+18 9.89E+14 2.90E+15 4.61E+15 6.01E+15 7.04E+15 7.65E+15 7.85E+15 7.68E+15 7.21E+15 6.52E+15 5.69E+15 4.81E+15 3.94E+15 3.14E+15 2.42E+15 1.82E+15 1.33E+15 9.45E+14 6.54E+14 4.41E+14 2.89E+14 1.85E+14 1.15E+14 7.02E+13 4.16E+13 2.40E+13 1.35E+13 7.44E+12 3.99E+12 2.09E+12
  50.00  2.038  5.06E+20 2.52E+19 4.37E+20 2.64E+17 7.75E+17 1.24E+18 1.63E+18 1.92E+18 2.12E+18 2.21E+18 2.20E+18 2.11E+18 1.95E+18 1.75E+18 1.52E+18 1.29E+18 1.06E+18 8.48E+17 6.62E+17 5.04E+17 3.74E+17 2.71E+17 1.92E+17 1.33E+17 8.97E+16 5.92E+16 3.82E+16 2.41E+16 1.48E+16 8.95E+15 5.28E+15 3.04E+15 1.71E+15
  60.00  2.233  8.91E+22 4.43E+21 8.04E+22 4.21E+19 1.24E+20 1.99E+20 2.63E+20 3.13E+20 3.48E+20 3.67E+20 3.71E+20 3.61E+20 3.39E+20 3.10E+20 2.75E+20 2.38E+20 2.01E+20 1.65E+20 1.33E+20 1.04E+20 7.98E+19 5.98E+19 4.39E+19 3.15E+19 2.22E+19 1.52E+19 1.03E+19 6.78E+18 4.38E+18 2.77E+18 1.72E+18 1.05E+18 6.22E+17
  70.00  2.411  1.05E+25 5.19E+23 9.79E+24 4.56E+21 1.34E+22 2.16E+22 2.87E+22 3.44E+22 3.85E+22 4.10E+22 4.18E+22 4.11E+22 3.92E+22 3.64E+22 3.28E+22 2.89E+22 2.48E+22 2.08E+22 1.71E+22 1.37E+22 1.08E+22 8.31E+21 6.27E+21 4.63E+21 3.36E+21 2.38E+21 1.66E+21 1.13E+21 7.60E+20 5.00E+20 3.22E+20 2.04E+20 1.27E+20
  80.00  2.578  8.93E+26 4.41E+25 8.61E+26 3.62E+23 1.07E+24 1.72E+24 2.30E+24 2.76E+24 3.11E+24 3.33E+24 3.43E+24 3.40E+24 3.28E+24 3.08E+24 2.81E+24 2.51E+24 2.19E+24 1.87E+24 1.56E+24 1.28E+24 1.02E+24 8.05E+23 6.21E+23 4.70E+23 3.49E+23 2.54E+23 1.82E+23 1.28E+23 8.82E+22 5.97E+22 3.98E+22 2.60E+22 1.67E+22
  90.00  2.734  5.86E+28 2.88E+27 5.79E+28 2.23E+25 6.58E+25 1.06E+26 1.42E+26 1.72E+26 1.94E+26 2.09E+26 2.17E+26 2.17E+26 2.11E+26 2.00E+26 1.84E+26 1.67E+26 1.47E+26 1.27E+26 1.08E+26 8.95E+25 7.30E+25 5.84E+25 4.59E+25 3.54E+25 2.68E+25 2.00E+25 1.46E+25 1.05E+25 7.42E+24 5.15E+24 3.52E+24 2.36E+24 1.56E+24
 100.00  2.882  3.08E+30 1.51E+29 3.12E+30 1.11E+27 3.28E+27 5.30E+27 7.10E+27 8.61E+27 9.78E+27 1.06E+28 1.10E+28 1.11E+28 1.09E+28 1.04E+28 9.67E+27 8.82E+27 7.87E+27 6.88E+27 5.90E+27 4.97E+27 4.11E+27 3.33E+27 2.66E+27 2.08E+27 1.61E+27 1.22E+27 9.07E+26 6.65E+26 4.80E+26 3.40E+26 2.38E+26 1.63E+26 1.10E+26
 110.00  3.023  1.34E+32 6.57E+30 1.39E+32 4.58E+28 1.36E+29 2.20E+29 2.95E+29 3.59E+29 4.09E+29 4.44E+29 4.65E+29 4.71E+29 4.64E+29 4.46E+29 4.19E+29 3.85E+29 3.47E+29 3.06E+29 2.66E+29 2.26E+29 1.89E+29 1.55E+29 1.26E+29 9.98E+28 7.80E+28 6.00E+28 4.55E+28 3.39E+28 2.49E+28 1.80E+28 1.28E+28 8.96E+27 6.18E+27
 120.00  3.157  4.98E+33 2.42E+32 5.21E+33 1.62E+30 4.79E+30 7.77E+30 1.05E+31 1.27E+31 1.46E+31 1.59E+31 1.67E+31 1.70E+31 1.68E+31 1.63E+31 1.54E+31 1.42E+31 1.29E+31 1.15E+31 1.01E+31 8.66E+30 7.32E+30 6.08E+30 4.97E+30 4.00E+30 3.17E+30 2.47E+30 1.90E+30 1.43E+30 1.07E+30 7.84E+29 5.67E+29 4.04E+29 2.84E+29
 130.00  3.286  1.60E+35 7.74E+33 1.70E+35 4.96E+31 1.47E+32 2.39E+32 3.22E+32 3.93E+32 4.50E+32 4.93E+32 5.19E+32 5.31E+32 5.29E+32 5.14E+32 4.89E+32 4.56E+32 4.16E+32 3.74E+32 3.29E+32 2.85E+32 2.43E+32 2.04E+32 1.69E+32 1.37E+32 1.10E+32 8.66E+31 6.74E+31 5.16E+31 3.90E+31 2.90E+31 2.13E+31 1.54E+31 1.10E+31
 140.00  3.410  4.51E+36 2.18E+35 4.85E+36 1.34E+33 3.98E+33 6.47E+33 8.73E+33 1.07E+34 1.23E+34 1.35E+34 1.43E+34 1.46E+34 1.46E+34 1.43E+34 1.37E+34 1.28E+34 1.18E+34 1.06E+34 9.44E+33 8.24E+33 7.09E+33 6.00E+33 5.00E+33 4.10E+33 3.32E+33 2.64E+33 2.08E+33 1.61E+33 1.23E+33 9.27E+32 6.89E+32 5.05E+32 3.65E+32
 150.00  3.530  1.14E+38 5.45E+36 1.23E+38 3.25E+34 9.64E+34 1.57E+35 2.12E+35 2.60E+35 2.99E+35 3.29E+35 3.49E+35 3.60E+35 3.61E+35 3.54E+35 3.40E+35 3.20E+35 2.96E+35 2.69E+35 2.40E+35 2.11E+35 1.83E+35 1.56E+35 1.31E+35 1.09E+35 8.86E+34 7.13E+34 5.66E+34 4.43E+34 3.42E+34 2.60E+34 1.96E+34 1.45E+34 1.06E+34
 160.00  3.646  2.58E+39 1.23E+38 2.83E+39 7.12E+35 2.11E+36 3.44E+36 4.65E+36 5.71E+36 6.58E+36 7.26E+36 7.72E+36 7.98E+36 8.04E+36 7.91E+36 7.63E+36 7.22E+36 6.71E+36 6.13E+36 5.51E+36 4.88E+36 4.25E+36 3.65E+36 3.09E+36 2.58E+36 2.12E+36 1.72E+36 1.38E+36 1.09E+36 8.48E+35 6.52E+35 4.95E+35 3.71E+35 2.75E+35
 170.00  3.758  5.34E+40 2.54E+39 5.90E+40 1.42E+37 4.22E+37 6.87E+37 9.30E+37 1.14E+38 1.32E+38 1.46E+38 1.56E+38 1.61E+38 1.63E+38 1.61E+38 1.56E+38 1.48E+38 1.38E+38 1.27E+38 1.15E+38 1.02E+38 8.95E+37 7.73E+37 6.58E+37 5.53E+37 4.58E+37 3.75E+37 3.03E+37 2.41E+37 1.90E+37 1.47E+37 1.13E+37 8.54E+36 6.39E+36
