                    ************************************************************************************************
                    *  Z= 22 A= 47: Positive-Parity Spin-dependent Level Density [MeV-1] for Ti 47 and ldmodel= 6  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2
  50.00  2.610  1.32E+11 6.31E+08 7.84E+10 1.59E+08 3.05E+08 4.27E+08 5.18E+08 5.73E+08 5.92E+08 5.77E+08 5.35E+08 4.73E+08 4.01E+08 3.26E+08 2.54E+08 1.89E+08 1.36E+08 9.29E+07 6.09E+07 3.80E+07 2.25E+07 1.27E+07 6.76E+06 3.39E+06 1.59E+06 6.91E+05 2.76E+05 1.01E+05 3.26E+04 9.22E+03 2.18E+03 3.83E+02 1.23E+03
  60.00  2.859  1.77E+12 7.61E+09 1.17E+12 2.13E+09 4.11E+09 5.78E+09 7.05E+09 7.86E+09 8.19E+09 8.07E+09 7.58E+09 6.82E+09 5.89E+09 4.89E+09 3.91E+09 3.01E+09 2.23E+09 1.59E+09 1.09E+09 7.16E+08 4.53E+08 2.73E+08 1.58E+08 8.68E+07 4.52E+07 2.23E+07 1.04E+07 4.48E+06 1.79E+06 6.58E+05 2.17E+05 6.30E+04 1.55E+04
  70.00  3.088  2.83E+13 1.06E+11 1.95E+13 3.28E+10 6.33E+10 8.94E+10 1.09E+11 1.22E+11 1.29E+11 1.28E+11 1.21E+11 1.10E+11 9.64E+10 8.14E+10 6.61E+10 5.19E+10 3.93E+10 2.87E+10 2.02E+10 1.37E+10 8.96E+09 5.62E+09 3.39E+09 1.96E+09 1.08E+09 5.67E+08 2.83E+08 1.33E+08 5.89E+07 2.43E+07 9.31E+06 3.26E+06 1.03E+06
  80.00  3.301  4.49E+14 1.63E+12 3.17E+14 4.92E+11 9.52E+11 1.35E+12 1.66E+12 1.86E+12 1.97E+12 1.97E+12 1.89E+12 1.74E+12 1.54E+12 1.32E+12 1.09E+12 8.71E+11 6.74E+11 5.04E+11 3.65E+11 2.56E+11 1.73E+11 1.13E+11 7.10E+10 4.31E+10 2.52E+10 1.41E+10 7.59E+09 3.89E+09 1.90E+09 8.80E+08 3.83E+08 1.56E+08 5.84E+07
  90.00  3.501  5.47E+15 1.88E+13 3.89E+15 5.66E+12 1.10E+13 1.55E+13 1.92E+13 2.17E+13 2.30E+13 2.32E+13 2.24E+13 2.07E+13 1.86E+13 1.61E+13 1.35E+13 1.09E+13 8.57E+12 6.52E+12 4.80E+12 3.42E+12 2.37E+12 1.59E+12 1.03E+12 6.40E+11 3.86E+11 2.24E+11 1.25E+11 6.70E+10 3.43E+10 1.68E+10 7.84E+09 3.47E+09 1.45E+09
 100.00  3.691  5.36E+16 1.73E+14 3.82E+16 5.18E+13 1.00E+14 1.43E+14 1.77E+14 2.01E+14 2.14E+14 2.17E+14 2.12E+14 1.98E+14 1.78E+14 1.56E+14 1.32E+14 1.09E+14 8.67E+13 6.71E+13 5.03E+13 3.67E+13 2.59E+13 1.78E+13 1.18E+13 7.63E+12 4.76E+12 2.86E+12 1.67E+12 9.35E+11 5.05E+11 2.63E+11 1.31E+11 6.22E+10 2.83E+10
 110.00  3.871  4.39E+17 1.29E+15 3.13E+17 3.96E+14 7.69E+14 1.10E+15 1.36E+15 1.55E+15 1.66E+15 1.70E+15 1.66E+15 1.58E+15 1.43E+15 1.27E+15 1.09E+15 9.05E+14 7.31E+14 5.75E+14 4.40E+14 3.27E+14 2.36E+14 1.66E+14 1.13E+14 7.49E+13 4.82E+13 3.00E+13 1.81E+13 1.05E+13 5.94E+12 3.23E+12 1.69E+12 8.55E+11 4.14E+11
 120.00  4.043  3.26E+18 8.83E+15 2.35E+18 2.78E+15 5.40E+15 7.73E+15 9.62E+15 1.10E+16 1.19E+16 1.22E+16 1.20E+16 1.14E+16 1.05E+16 9.38E+15 8.13E+15 6.85E+15 5.62E+15 4.48E+15 3.48E+15 2.62E+15 1.93E+15 1.39E+15 9.67E+14 6.56E+14 4.33E+14 2.77E+14 1.72E+14 1.04E+14 6.07E+13 3.43E+13 1.88E+13 9.95E+12 5.07E+12
 130.00  4.208  2.24E+19 5.59E+16 1.63E+19 1.81E+16 3.51E+16 5.04E+16 6.29E+16 7.23E+16 7.82E+16 8.07E+16 8.00E+16 7.67E+16 7.11E+16 6.41E+16 5.60E+16 4.77E+16 3.96E+16 3.19E+16 2.52E+16 1.92E+16 1.44E+16 1.05E+16 7.49E+15 5.19E+15 3.50E+15 2.30E+15 1.47E+15 9.12E+14 5.50E+14 3.21E+14 1.83E+14 1.01E+14 5.35E+13
 140.00  4.367  1.43E+20 3.30E+17 1.05E+20 1.10E+17 2.13E+17 3.06E+17 3.83E+17 4.42E+17 4.79E+17 4.97E+17 4.96E+17 4.78E+17 4.47E+17 4.06E+17 3.57E+17 3.07E+17 2.58E+17 2.11E+17 1.68E+17 1.30E+17 9.91E+16 7.34E+16 5.32E+16 3.75E+16 2.58E+16 1.73E+16 1.13E+16 7.21E+15 4.46E+15 2.69E+15 1.58E+15 8.98E+14 4.95E+14
 150.00  4.520  8.51E+20 1.82E+18 6.29E+20 6.22E+17 1.21E+18 1.74E+18 2.18E+18 2.53E+18 2.75E+18 2.86E+18 2.87E+18 2.78E+18 2.62E+18 2.39E+18 2.13E+18 1.84E+18 1.56E+18 1.29E+18 1.04E+18 8.17E+17 6.30E+17 4.73E+17 3.48E+17 2.50E+17 1.75E+17 1.20E+17 7.97E+16 5.19E+16 3.30E+16 2.04E+16 1.23E+16 7.20E+15 4.10E+15
 160.00  4.668  4.77E+21 9.46E+18 3.54E+21 3.32E+18 6.48E+18 9.32E+18 1.17E+19 1.36E+19 1.48E+19 1.55E+19 1.56E+19 1.52E+19 1.44E+19 1.32E+19 1.18E+19 1.04E+19 8.84E+18 7.38E+18 5.99E+18 4.78E+18 3.73E+18 2.84E+18 2.11E+18 1.54E+18 1.10E+18 7.63E+17 5.17E+17 3.44E+17 2.23E+17 1.41E+17 8.70E+16 5.23E+16 3.06E+16
 170.00  4.812  2.52E+22 4.64E+19 1.88E+22 1.67E+19 3.27E+19 4.71E+19 5.94E+19 6.88E+19 7.56E+19 7.92E+19 8.01E+19 7.85E+19 7.45E+19 6.90E+19 6.22E+19 5.48E+19 4.72E+19 3.97E+19 3.25E+19 2.63E+19 2.06E+19 1.59E+19 1.20E+19 8.86E+18 6.40E+18 4.52E+18 3.12E+18 2.11E+18 1.39E+18 8.99E+17 5.66E+17 3.49E+17 2.09E+17
 180.00  4.952  1.26E+23 2.16E+20 9.44E+22 8.01E+19 1.57E+20 2.26E+20 2.85E+20 3.32E+20 3.65E+20 3.84E+20 3.89E+20 3.82E+20 3.66E+20 3.41E+20 3.09E+20 2.74E+20 2.37E+20 2.01E+20 1.67E+20 1.35E+20 1.08E+20 8.39E+19 6.40E+19 4.79E+19 3.49E+19 2.51E+19 1.76E+19 1.21E+19 8.11E+18 5.34E+18 3.42E+18 2.15E+18 1.32E+18
 190.00  5.087  5.97E+23 9.55E+20 4.47E+23 3.62E+20 7.09E+20 1.02E+21 1.29E+21 1.51E+21 1.66E+21 1.76E+21 1.79E+21 1.77E+21 1.69E+21 1.58E+21 1.45E+21 1.29E+21 1.12E+21 9.61E+20 8.04E+20 6.57E+20 5.27E+20 4.16E+20 3.19E+20 2.42E+20 1.79E+20 1.30E+20 9.22E+19 6.43E+19 4.39E+19 2.94E+19 1.91E+19 1.22E+19 7.67E+18
 200.00  5.219  2.69E+24 3.95E+21 2.02E+24 1.56E+21 3.07E+21 4.44E+21 5.59E+21 6.54E+21 7.23E+21 7.66E+21 7.82E+21 7.75E+21 7.47E+21 7.00E+21 6.43E+21 5.78E+21 5.08E+21 4.37E+21 3.69E+21 3.02E+21 2.45E+21 1.95E+21 1.51E+21 1.15E+21 8.66E+20 6.34E+20 4.57E+20 3.24E+20 2.23E+20 1.51E+20 1.00E+20 6.54E+19 4.16E+19

                    ************************************************************************************************
                    *  Z= 22 A= 47: Negative-Parity Spin-dependent Level Density [MeV-1] for Ti 47 and ldmodel= 6  *
                    ************************************************************************************************
 U[MeV]  T[MeV]  NCUMUL   RHOOBS   RHOTOT    J=01/2   J=03/2   J=05/2   J=07/2   J=09/2   J=11/2   J=13/2   J=15/2   J=17/2   J=19/2   J=21/2   J=23/2   J=25/2   J=27/2   J=29/2   J=31/2   J=33/2   J=35/2   J=37/2   J=39/2   J=41/2   J=43/2   J=45/2   J=47/2   J=49/2   J=51/2   J=53/2   J=55/2   J=57/2   J=59/2
   0.25  0.185  1.24E+01 1.64E+08 3.03E+02 8.76E-01 8.59E-01 3.66E-02 1.00E-30 1.00E-30 1.00E-30 1.69E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.50  0.261  2.57E+01 4.35E-01 3.21E+02 4.74E-01 1.11E+00 4.86E-01 2.78E-02 2.50E-02 3.13E-01 1.22E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   0.75  0.320  4.35E+01 8.46E-01 4.42E+02 7.09E-01 1.08E+00 1.08E+00 8.85E-02 7.53E-02 7.20E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.00  0.369  7.30E+01 9.77E-01 8.11E+02 1.19E+00 1.73E+00 2.10E+00 9.26E-01 1.98E-01 1.72E+00 7.64E-01 6.16E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.25  0.413  1.08E+02 1.88E+00 9.48E+02 1.72E+00 5.35E+00 4.14E+00 2.36E+00 3.05E+00 1.99E+00 2.93E+00 1.28E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.50  0.452  1.54E+02 3.78E+00 1.15E+03 2.83E+00 9.75E+00 6.54E+00 1.07E+01 5.90E+00 2.86E+00 5.12E+00 4.40E+00 2.58E+00 1.00E-30 5.95E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   1.75  0.488  2.16E+02 6.48E+00 1.46E+03 1.21E+01 6.49E+00 1.36E+01 8.03E+00 1.42E+01 1.24E+01 2.94E+00 7.05E+00 4.92E+00 2.91E+00 1.73E+00 6.60E-01 5.13E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.00  0.522  3.05E+02 1.03E+01 1.86E+03 1.83E+01 2.17E+01 1.92E+01 1.31E+01 2.39E+01 1.56E+01 1.60E+01 1.42E+01 9.01E+00 8.84E+00 3.25E+00 2.13E+00 1.11E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.25  0.554  4.54E+02 1.52E+01 2.38E+03 2.57E+01 4.42E+01 4.12E+01 2.84E+01 4.34E+01 3.41E+01 4.01E+01 2.95E+01 1.62E+01 1.89E+01 7.93E+00 6.90E+00 6.05E+00 3.33E+00 1.79E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.50  0.584  7.06E+02 2.09E+01 3.30E+03 3.61E+01 8.98E+01 8.81E+01 6.17E+01 7.88E+01 7.45E+01 1.01E+02 6.14E+01 2.93E+01 4.06E+01 1.93E+01 2.24E+01 1.11E+01 6.73E+00 3.63E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   2.75  0.612  1.10E+03 2.45E+01 4.76E+03 4.97E+01 1.09E+02 1.26E+02 1.14E+02 1.34E+02 1.28E+02 1.42E+02 1.03E+02 6.37E+01 6.53E+01 3.79E+01 3.44E+01 1.86E+01 1.07E+01 5.82E+00 1.43E+00 9.45E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.00  0.639  1.70E+03 3.56E+01 6.98E+03 6.84E+01 1.32E+02 1.81E+02 2.12E+02 2.27E+02 2.20E+02 1.99E+02 1.71E+02 1.39E+02 1.05E+02 7.43E+01 5.29E+01 3.13E+01 1.71E+01 9.32E+00 2.89E+00 1.91E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.25  0.665  2.46E+03 3.31E+01 7.93E+03 8.67E+01 1.69E+02 2.31E+02 2.72E+02 2.89E+02 2.81E+02 2.54E+02 2.19E+02 1.77E+02 1.35E+02 9.67E+01 6.56E+01 3.92E+01 2.19E+01 1.24E+01 4.62E+00 2.75E+00 2.14E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.50  0.690  3.41E+03 3.43E+01 9.12E+03 1.10E+02 2.16E+02 2.95E+02 3.48E+02 3.68E+02 3.58E+02 3.25E+02 2.80E+02 2.26E+02 1.75E+02 1.26E+02 8.14E+01 4.91E+01 2.80E+01 1.64E+01 7.38E+00 3.95E+00 4.33E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   3.75  0.715  4.90E+03 4.56E+01 2.29E+04 1.35E+02 2.65E+02 3.62E+02 4.29E+02 4.55E+02 4.46E+02 4.07E+02 3.53E+02 2.89E+02 2.25E+02 1.63E+02 1.06E+02 6.52E+01 3.80E+01 2.13E+01 1.05E+01 5.26E+00 1.13E+00 3.11E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.00  0.738  7.21E+03 7.31E+01 5.63E+04 1.66E+02 3.24E+02 4.45E+02 5.28E+02 5.62E+02 5.55E+02 5.11E+02 4.46E+02 3.68E+02 2.89E+02 2.10E+02 1.39E+02 8.66E+01 5.16E+01 2.75E+01 1.50E+01 7.01E+00 1.85E+00 6.28E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.25  0.761  9.76E+03 7.73E+01 6.66E+04 1.70E+02 3.15E+02 4.37E+02 5.21E+02 5.61E+02 5.60E+02 5.24E+02 4.63E+02 3.88E+02 3.08E+02 2.30E+02 1.61E+02 1.03E+02 6.04E+01 3.37E+01 1.89E+01 9.38E+00 2.93E+00 1.09E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.50  0.783  1.26E+04 8.65E+01 7.90E+04 1.75E+02 3.06E+02 4.29E+02 5.14E+02 5.60E+02 5.65E+02 5.38E+02 4.81E+02 4.08E+02 3.29E+02 2.51E+02 1.87E+02 1.23E+02 7.07E+01 4.13E+01 2.37E+01 1.26E+01 4.65E+00 1.56E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   4.75  0.804  1.52E+04 1.04E+02 8.81E+04 9.78E+01 1.80E+02 2.54E+02 3.05E+02 3.37E+02 3.46E+02 3.34E+02 3.00E+02 2.55E+02 2.07E+02 1.59E+02 1.17E+02 7.80E+01 4.72E+01 2.98E+01 1.77E+01 9.90E+00 4.23E+00 1.42E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.00  0.825  1.77E+04 1.21E+02 9.82E+04 5.48E+01 1.06E+02 1.50E+02 1.81E+02 2.02E+02 2.11E+02 2.08E+02 1.87E+02 1.60E+02 1.30E+02 1.01E+02 7.29E+01 4.97E+01 3.15E+01 2.15E+01 1.33E+01 7.80E+00 3.84E+00 1.28E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   5.50  0.866  1.95E+04 1.78E+02 3.23E+04 3.57E+01 6.58E+01 8.89E+01 1.02E+02 1.08E+02 1.07E+02 9.93E+01 8.35E+01 6.77E+01 5.20E+01 4.80E+01 3.33E+01 2.15E+01 1.17E+01 6.32E+00 3.87E+00 2.08E+00 1.42E+00 4.75E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.00  0.904  3.56E+04 3.48E+02 4.15E+05 2.55E+01 4.63E+01 6.45E+01 7.80E+01 8.53E+01 8.35E+01 7.49E+01 5.98E+01 4.50E+01 3.13E+01 2.24E+01 1.32E+01 7.02E+00 2.93E+00 1.26E+00 6.23E-01 1.91E-01 3.52E-02 1.16E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   6.50  0.941  4.24E+04 4.83E+02 8.58E+04 2.06E+02 4.02E+02 5.89E+02 7.28E+02 7.89E+02 7.95E+02 7.50E+02 6.63E+02 5.54E+02 4.35E+02 3.20E+02 2.22E+02 1.45E+02 9.00E+01 5.35E+01 2.85E+01 1.41E+01 4.48E+00 1.49E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.00  0.976  6.17E+04 2.65E+03 4.53E+05 1.75E+02 3.26E+02 4.24E+02 4.69E+02 4.76E+02 4.57E+02 4.22E+02 3.78E+02 3.29E+02 2.71E+02 2.03E+02 1.41E+02 8.53E+01 4.57E+01 2.15E+01 8.60E+00 3.58E+00 1.63E+00 7.49E-01 2.75E-01 6.44E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   7.50  1.011  7.23E+04 3.64E+03 2.07E+05 1.65E+02 3.09E+02 4.03E+02 4.46E+02 4.55E+02 4.39E+02 4.06E+02 3.65E+02 3.17E+02 2.61E+02 1.96E+02 1.36E+02 7.97E+01 4.28E+01 2.03E+01 8.41E+00 3.65E+00 1.61E+00 6.78E-01 2.36E-01 5.31E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.00  1.044  7.81E+04 4.47E+03 9.51E+04 1.56E+02 2.93E+02 3.82E+02 4.25E+02 4.35E+02 4.21E+02 3.90E+02 3.51E+02 3.05E+02 2.50E+02 1.88E+02 1.30E+02 7.45E+01 4.00E+01 1.92E+01 8.21E+00 3.73E+00 1.59E+00 6.04E-01 1.96E-01 1.01E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   8.50  1.076  8.93E+04 1.52E+03 1.62E+05 3.23E+02 6.10E+02 8.24E+02 9.54E+02 1.01E+03 1.00E+03 9.43E+02 8.51E+02 7.36E+02 6.03E+02 4.60E+02 3.27E+02 2.08E+02 1.23E+02 6.70E+01 3.32E+01 1.66E+01 1.87E+01 8.45E+00 2.79E+00 5.17E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.00  1.107  1.11E+05 1.73E+04 2.80E+05 6.66E+02 1.27E+03 1.77E+03 2.14E+03 2.36E+03 2.38E+03 2.28E+03 2.06E+03 1.78E+03 1.45E+03 1.13E+03 8.20E+02 5.80E+02 3.76E+02 2.34E+02 1.34E+02 7.40E+01 3.64E+01 1.65E+01 5.46E+00 7.04E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
   9.50  1.138  1.41E+05 3.75E+03 5.16E+05 5.79E+02 1.10E+03 1.51E+03 1.79E+03 1.94E+03 1.92E+03 1.82E+03 1.63E+03 1.39E+03 1.13E+03 8.69E+02 6.27E+02 5.16E+02 3.33E+02 2.04E+02 1.19E+02 6.17E+01 3.03E+01 1.32E+01 3.73E+00 1.60E+00 5.74E-01 1.45E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  10.00  1.167  1.86E+05 1.82E+04 9.52E+05 5.04E+02 9.54E+02 1.29E+03 1.51E+03 1.59E+03 1.56E+03 1.45E+03 1.29E+03 1.09E+03 8.80E+02 6.70E+02 4.79E+02 4.59E+02 2.94E+02 1.79E+02 1.05E+02 5.14E+01 2.53E+01 1.05E+01 1.95E+00 3.23E+00 1.16E+00 2.94E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  11.00  1.224  2.92E+05 4.02E+03 4.88E+05 1.67E+03 3.21E+03 4.61E+03 5.73E+03 6.47E+03 6.81E+03 6.72E+03 6.21E+03 5.47E+03 4.57E+03 3.66E+03 2.81E+03 3.49E+03 2.39E+03 1.54E+03 9.32E+02 5.22E+02 2.81E+02 1.42E+02 6.53E+01 2.68E+01 8.81E+00 2.26E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  12.00  1.278  5.06E+05 1.05E+04 1.46E+06 2.93E+03 5.64E+03 8.05E+03 9.96E+03 1.11E+04 1.15E+04 1.12E+04 1.03E+04 9.07E+03 7.59E+03 6.08E+03 4.64E+03 3.12E+03 2.03E+03 1.22E+03 6.79E+02 4.84E+02 2.45E+02 1.12E+02 4.53E+01 1.45E+01 2.47E+00 7.55E-02 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  13.00  1.331  8.59E+05 3.61E+04 2.71E+06 4.32E+03 8.28E+03 1.16E+04 1.40E+04 1.55E+04 1.59E+04 1.54E+04 1.42E+04 1.24E+04 1.03E+04 8.19E+03 6.21E+03 4.47E+03 3.09E+03 2.04E+03 1.30E+03 7.88E+02 4.58E+02 2.54E+02 1.30E+02 6.43E+01 2.96E+01 1.24E+01 5.21E+00 1.73E+00 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  14.00  1.381  1.40E+06 1.87E+04 1.65E+06 1.26E+04 2.42E+04 3.35E+04 4.01E+04 4.38E+04 4.45E+04 4.29E+04 3.92E+04 3.44E+04 2.87E+04 2.30E+04 1.76E+04 1.28E+04 8.83E+03 5.77E+03 3.58E+03 2.07E+03 1.12E+03 5.61E+02 2.60E+02 1.08E+02 3.97E+01 1.22E+01 2.42E+00 8.30E-03 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  15.00  1.429  1.75E+06 4.97E+04 1.89E+06 6.07E+03 1.16E+04 1.61E+04 1.93E+04 2.10E+04 2.12E+04 2.03E+04 1.85E+04 1.60E+04 1.32E+04 1.04E+04 7.80E+03 5.56E+03 3.76E+03 2.41E+03 1.46E+03 8.41E+02 4.58E+02 2.32E+02 1.18E+02 5.70E+01 2.38E+01 1.08E+01 2.99E+00 5.51E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  16.00  1.476  2.70E+06 9.14E+04 5.94E+06 1.43E+04 2.73E+04 3.83E+04 4.59E+04 5.05E+04 5.14E+04 4.97E+04 4.57E+04 3.99E+04 3.35E+04 2.70E+04 2.07E+04 1.51E+04 1.06E+04 7.03E+03 4.47E+03 2.70E+03 1.55E+03 8.44E+02 4.33E+02 2.05E+02 9.30E+01 4.26E+01 1.70E+01 6.07E+00 8.56E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  17.00  1.522  3.81E+06 5.48E+04 4.38E+06 2.39E+04 4.57E+04 6.33E+04 7.58E+04 8.22E+04 8.32E+04 7.95E+04 7.19E+04 6.21E+04 5.14E+04 4.04E+04 3.03E+04 2.15E+04 1.46E+04 9.32E+03 5.60E+03 3.18E+03 1.68E+03 8.24E+02 3.69E+02 1.56E+02 6.73E+01 2.94E+01 1.27E+01 4.55E+00 4.18E-01 1.00E-30 1.00E-30 1.00E-30 1.00E-30
  18.00  1.566  5.50E+06 6.29E+04 7.70E+06 3.28E+04 6.27E+04 8.72E+04 1.05E+05 1.14E+05 1.16E+05 1.12E+05 1.02E+05 8.91E+04 7.43E+04 5.91E+04 4.50E+04 3.25E+04 2.24E+04 1.46E+04 9.04E+03 5.29E+03 2.90E+03 1.48E+03 6.94E+02 3.09E+02 1.34E+02 5.84E+01 2.46E+01 9.15E+00 3.45E+00 7.83E-01 1.00E-30 1.00E-30 1.00E-30
  19.00  1.609  8.08E+06 1.95E+05 1.36E+07 4.48E+04 8.60E+04 1.20E+05 1.45E+05 1.59E+05 1.63E+05 1.58E+05 1.45E+05 1.28E+05 1.07E+05 8.65E+04 6.66E+04 4.90E+04 3.44E+04 2.29E+04 1.46E+04 8.81E+03 5.00E+03 2.66E+03 1.30E+03 6.12E+02 2.69E+02 1.16E+02 4.78E+01 1.84E+01 6.61E+00 1.60E+00 1.00E-30 1.00E-30 1.00E-30
